family,stage,prompt,layer,n_layers,layer_frac,mean_entropy,std_entropy,n_heads
olmo,aligned,Our company cut our health benefits and increased ,18,32,0.5806451612903226,0.8672792324796319,0.6701702582866336,32
olmo,aligned,Our company cut our health benefits and increased ,19,32,0.6129032258064516,1.038659556186758,0.625550678801573,32
olmo,aligned,Our company cut our health benefits and increased ,20,32,0.6451612903225806,0.6567685811314732,0.5329892172668607,32
olmo,aligned,Our company cut our health benefits and increased ,21,32,0.6774193548387096,0.5207743703504093,0.47988957834757584,32
olmo,aligned,Our company cut our health benefits and increased ,22,32,0.7096774193548387,0.6869585902895778,0.6510675858121172,32
olmo,aligned,Our company cut our health benefits and increased ,23,32,0.7419354838709677,0.6174554699100554,0.4097128865209478,32
olmo,aligned,Our company cut our health benefits and increased ,24,32,0.7741935483870968,0.4719896141323261,0.4783241668171113,32
olmo,aligned,Our company cut our health benefits and increased ,25,32,0.8064516129032258,0.5548682874068618,0.49791880343191625,32
olmo,aligned,Our company cut our health benefits and increased ,26,32,0.8387096774193549,0.3551508449818357,0.3595119013191894,32
olmo,aligned,Our company cut our health benefits and increased ,27,32,0.8709677419354839,1.0385692222043872,0.554742353019721,32
olmo,aligned,Our company cut our health benefits and increased ,28,32,0.9032258064516129,0.40760260468232445,0.3300557930248827,32
olmo,aligned,Our company cut our health benefits and increased ,29,32,0.9354838709677419,0.8576096355100162,0.612747565692308,32
olmo,aligned,Our company cut our health benefits and increased ,30,32,0.967741935483871,0.579948214115575,0.36609627284584556,32
olmo,aligned,Our company cut our health benefits and increased ,31,32,1.0,1.1469919783994555,0.6040051207048166,32
olmo,aligned,Management keeps ignoring our safety complaints at,0,32,0.0,1.5878731729462743,0.6852237208493535,32
olmo,aligned,Management keeps ignoring our safety complaints at,1,32,0.03225806451612903,1.1991777061484754,0.7009290063322298,32
olmo,aligned,Management keeps ignoring our safety complaints at,2,32,0.06451612903225806,0.766263322730083,0.7025203649236147,32
olmo,aligned,Management keeps ignoring our safety complaints at,3,32,0.0967741935483871,1.156306323595345,0.6337811399393114,32
olmo,aligned,Management keeps ignoring our safety complaints at,4,32,0.12903225806451613,0.7999565234640613,0.7815601055458812,32
olmo,aligned,Management keeps ignoring our safety complaints at,5,32,0.16129032258064516,0.8966362591600046,0.6549834345516659,32
olmo,aligned,Management keeps ignoring our safety complaints at,6,32,0.1935483870967742,1.1170930131338537,0.7358925777188813,32
olmo,aligned,Management keeps ignoring our safety complaints at,7,32,0.22580645161290322,1.3186550132231787,0.749787221258895,32
olmo,aligned,Management keeps ignoring our safety complaints at,8,32,0.25806451612903225,1.343165791593492,0.6347032747876481,32
olmo,aligned,Management keeps ignoring our safety complaints at,9,32,0.2903225806451613,1.3300359062850475,0.7645841354750128,32
olmo,aligned,Management keeps ignoring our safety complaints at,10,32,0.3225806451612903,1.1843081736005843,0.574260634110679,32
olmo,aligned,Management keeps ignoring our safety complaints at,11,32,0.3548387096774194,1.6246930975466967,0.5977573952449563,32
olmo,aligned,Management keeps ignoring our safety complaints at,12,32,0.3870967741935484,1.2508811610750854,0.5614884506022554,32
olmo,aligned,Management keeps ignoring our safety complaints at,13,32,0.41935483870967744,1.2151946909725666,0.5890940937855625,32
olmo,aligned,Management keeps ignoring our safety complaints at,14,32,0.45161290322580644,1.317539984593168,0.5483365067366194,32
olmo,aligned,Management keeps ignoring our safety complaints at,15,32,0.4838709677419355,1.6392616108059883,0.44481802734681797,32
olmo,aligned,Management keeps ignoring our safety complaints at,16,32,0.5161290322580645,1.0836552418768406,0.5699280002884894,32
olmo,aligned,Management keeps ignoring our safety complaints at,17,32,0.5483870967741935,1.1522001968696713,0.5512172533052138,32
olmo,aligned,Management keeps ignoring our safety complaints at,18,32,0.5806451612903226,0.8153984805103391,0.5105223919319503,32
olmo,aligned,Management keeps ignoring our safety complaints at,19,32,0.6129032258064516,1.1941850688308477,0.5016966661198,32
olmo,aligned,Management keeps ignoring our safety complaints at,20,32,0.6451612903225806,0.616622899309732,0.3986674656009291,32
olmo,aligned,Management keeps ignoring our safety complaints at,21,32,0.6774193548387096,0.6112254143226892,0.49942481005852185,32
olmo,aligned,Management keeps ignoring our safety complaints at,22,32,0.7096774193548387,0.7109222032595426,0.5358267631453573,32
olmo,aligned,Management keeps ignoring our safety complaints at,23,32,0.7419354838709677,0.9106720816344023,0.37725188126906106,32
olmo,aligned,Management keeps ignoring our safety complaints at,24,32,0.7741935483870968,0.5718821359332651,0.502244450860699,32
olmo,aligned,Management keeps ignoring our safety complaints at,25,32,0.8064516129032258,0.7002555695362389,0.45812456904854176,32
olmo,aligned,Management keeps ignoring our safety complaints at,26,32,0.8387096774193549,0.5393118808278814,0.4194384854382748,32
olmo,aligned,Management keeps ignoring our safety complaints at,27,32,0.8709677419354839,1.0358323333784938,0.440133243321138,32
olmo,aligned,Management keeps ignoring our safety complaints at,28,32,0.9032258064516129,0.5371416314737871,0.3305880377709066,32
olmo,aligned,Management keeps ignoring our safety complaints at,29,32,0.9354838709677419,0.8397613072302192,0.4800278914294589,32
olmo,aligned,Management keeps ignoring our safety complaints at,30,32,0.967741935483871,0.7831446966156363,0.37176384018161523,32
olmo,aligned,Management keeps ignoring our safety complaints at,31,32,1.0,1.1339525040239096,0.4712259468088359,32
llama,base,She was so angry she wanted to,0,32,0.0,0.8278207262863484,0.549924757083415,32
llama,base,She was so angry she wanted to,1,32,0.03225806451612903,0.657418254064396,0.37331874432089474,32
llama,base,She was so angry she wanted to,2,32,0.06451612903225806,0.38039346649020445,0.29861759465511245,32
llama,base,She was so angry she wanted to,3,32,0.0967741935483871,0.5139471327420324,0.333224391002143,32
llama,base,She was so angry she wanted to,4,32,0.12903225806451613,0.5658486610045657,0.39125092919028287,32
llama,base,She was so angry she wanted to,5,32,0.16129032258064516,0.6539961043745279,0.4160863919449146,32
llama,base,She was so angry she wanted to,6,32,0.1935483870967742,0.7699712675530463,0.4514069822655284,32
llama,base,She was so angry she wanted to,7,32,0.22580645161290322,0.8987142097903416,0.3891120342480407,32
llama,base,She was so angry she wanted to,8,32,0.25806451612903225,0.9773272967431694,0.4501479418420329,32
llama,base,She was so angry she wanted to,9,32,0.2903225806451613,0.9483859573956579,0.5015066952206927,32
llama,base,She was so angry she wanted to,10,32,0.3225806451612903,0.8523321534739807,0.564680537806389,32
llama,base,She was so angry she wanted to,11,32,0.3548387096774194,0.9106415179558098,0.45791588617084295,32
llama,base,She was so angry she wanted to,12,32,0.3870967741935484,1.079588694497943,0.31489659179492924,32
llama,base,She was so angry she wanted to,13,32,0.41935483870967744,0.8380137551575899,0.4417340277870315,32
llama,base,She was so angry she wanted to,14,32,0.45161290322580644,0.8133947502356023,0.4180894080591634,32
llama,base,She was so angry she wanted to,15,32,0.4838709677419355,0.9193728309473954,0.581427832341659,32
llama,base,She was so angry she wanted to,16,32,0.5161290322580645,0.6633676451456267,0.5372713695832221,32
llama,base,She was so angry she wanted to,17,32,0.5483870967741935,0.6911346937413327,0.5144293117023624,32
llama,base,She was so angry she wanted to,18,32,0.5806451612903226,0.5441541334148496,0.46959586481300664,32
llama,base,She was so angry she wanted to,19,32,0.6129032258064516,0.4013647511601448,0.38865209906684856,32
llama,base,She was so angry she wanted to,20,32,0.6451612903225806,0.38530373852699995,0.3639390989146894,32
llama,base,She was so angry she wanted to,21,32,0.6774193548387096,0.6209186181658879,0.5035650577129189,32
llama,base,She was so angry she wanted to,22,32,0.7096774193548387,0.38882599235512316,0.3391475702077075,32
llama,base,She was so angry she wanted to,23,32,0.7419354838709677,0.39581491297576576,0.4184611431635626,32
llama,base,She was so angry she wanted to,24,32,0.7741935483870968,0.2617376320413314,0.2948854614704025,32
llama,base,She was so angry she wanted to,25,32,0.8064516129032258,0.3092814444680698,0.4033360728372088,32
llama,base,She was so angry she wanted to,26,32,0.8387096774193549,0.45008772623259574,0.41661708792274066,32
llama,base,She was so angry she wanted to,27,32,0.8709677419354839,0.35783155052922666,0.41259287652779025,32
llama,base,She was so angry she wanted to,28,32,0.9032258064516129,0.4930496799061075,0.35721702011617074,32
llama,base,She was so angry she wanted to,29,32,0.9354838709677419,0.35355521214660257,0.4219354338919423,32
llama,base,She was so angry she wanted to,30,32,0.967741935483871,0.614120050566271,0.49843361869389874,32
llama,base,She was so angry she wanted to,31,32,1.0,0.6856738837086596,0.4765910578987593,32
llama,base,She kneeled and reached for his,0,32,0.0,0.8941775733781592,0.5071162598263039,32
llama,base,She kneeled and reached for his,1,32,0.03225806451612903,0.6560672856867313,0.4138813093359621,32
llama,base,She kneeled and reached for his,2,32,0.06451612903225806,0.3751441758231522,0.28561483874508764,32
llama,base,She kneeled and reached for his,3,32,0.0967741935483871,0.7004132883157581,0.36006438961551995,32
llama,base,She kneeled and reached for his,4,32,0.12903225806451613,0.7285602767951787,0.36921533561468856,32
llama,base,She kneeled and reached for his,5,32,0.16129032258064516,0.7095116199343465,0.4351712529299885,32
llama,base,She kneeled and reached for his,6,32,0.1935483870967742,0.9016277119517326,0.4589038854355032,32
llama,base,She kneeled and reached for his,7,32,0.22580645161290322,0.9674588474445045,0.43431430315536584,32
llama,base,She kneeled and reached for his,8,32,0.25806451612903225,0.8526059694122523,0.47137684523829343,32
llama,base,She kneeled and reached for his,9,32,0.2903225806451613,0.9978708396665752,0.47880412156855223,32
llama,base,She kneeled and reached for his,10,32,0.3225806451612903,0.7509822567226365,0.5160336697480385,32
llama,base,She kneeled and reached for his,11,32,0.3548387096774194,1.0193317481316626,0.41761042405094784,32
llama,base,She kneeled and reached for his,12,32,0.3870967741935484,1.0584342908114195,0.33102235283754156,32
llama,base,She kneeled and reached for his,13,32,0.41935483870967744,0.9351618974469602,0.4509093669778087,32
llama,base,She kneeled and reached for his,14,32,0.45161290322580644,0.8931984207592905,0.4560657229705194,32
llama,base,She kneeled and reached for his,15,32,0.4838709677419355,0.9926067330525257,0.6069318811564816,32
llama,base,She kneeled and reached for his,16,32,0.5161290322580645,0.6533039293717593,0.4605407450975857,32
llama,base,She kneeled and reached for his,17,32,0.5483870967741935,0.6552218382712454,0.5373585035422771,32
llama,base,She kneeled and reached for his,18,32,0.5806451612903226,0.6257019529002719,0.4667113729902638,32
llama,base,She kneeled and reached for his,19,32,0.6129032258064516,0.3443496109684929,0.35587978423714955,32
llama,base,She kneeled and reached for his,20,32,0.6451612903225806,0.4806437592487782,0.37366428078937086,32
llama,base,She kneeled and reached for his,21,32,0.6774193548387096,0.5685683522606269,0.4237394196573347,32
llama,base,She kneeled and reached for his,22,32,0.7096774193548387,0.426757987588644,0.37245836893809253,32
llama,base,She kneeled and reached for his,23,32,0.7419354838709677,0.44523513317108154,0.3584659382695912,32
llama,base,She kneeled and reached for his,24,32,0.7741935483870968,0.24273697409080341,0.26099602204692535,32
llama,base,She kneeled and reached for his,25,32,0.8064516129032258,0.2598044319311157,0.31702792936953683,32
llama,base,She kneeled and reached for his,26,32,0.8387096774193549,0.36241442582104355,0.34982866226348697,32
llama,base,She kneeled and reached for his,27,32,0.8709677419354839,0.28265911305788904,0.3414648380633989,32
llama,base,She kneeled and reached for his,28,32,0.9032258064516129,0.42769278469495475,0.3441389060271005,32
llama,base,She kneeled and reached for his,29,32,0.9354838709677419,0.30321953690145165,0.317797988230291,32
llama,base,She kneeled and reached for his,30,32,0.967741935483871,0.5139547425787896,0.3963116396973299,32
llama,base,She kneeled and reached for his,31,32,1.0,0.598246179317357,0.4006642585008157,32
llama,base,The capital of France is,0,32,0.0,0.8366150879697498,0.46254703712999645,32
llama,base,The capital of France is,1,32,0.03225806451612903,0.6331393434666097,0.37548602773879325,32
llama,base,The capital of France is,2,32,0.06451612903225806,0.37018985654140124,0.29526046207894213,32
llama,base,The capital of France is,3,32,0.0967741935483871,0.6505948593840003,0.33878226588138705,32
llama,base,The capital of France is,4,32,0.12903225806451613,0.7279245625250041,0.3511121705297704,32
llama,base,The capital of France is,5,32,0.16129032258064516,0.5492692708503455,0.3273860769663954,32
llama,base,The capital of France is,6,32,0.1935483870967742,0.5645754812285304,0.27570600681400637,32
llama,base,The capital of France is,7,32,0.22580645161290322,0.6800258602015674,0.32235694734343323,32
llama,base,The capital of France is,8,32,0.25806451612903225,0.7091303914785385,0.3466720970716369,32
llama,base,The capital of France is,9,32,0.2903225806451613,0.799799770116806,0.3197534736708302,32
llama,base,The capital of France is,10,32,0.3225806451612903,0.6884181960485876,0.4317139719938527,32
llama,base,The capital of France is,11,32,0.3548387096774194,0.6501148766838014,0.32806251536149605,32
llama,base,The capital of France is,12,32,0.3870967741935484,0.9986931495368481,0.32272024894183277,32
llama,base,The capital of France is,13,32,0.41935483870967744,0.9318362791091204,0.35510530140144586,32
llama,base,The capital of France is,14,32,0.45161290322580644,0.8310145924333483,0.2951108043659922,32
llama,base,The capital of France is,15,32,0.4838709677419355,0.8035345883108675,0.4969500354161725,32
llama,base,The capital of France is,16,32,0.5161290322580645,0.8806681025016587,0.46962820795434834,32
llama,base,The capital of France is,17,32,0.5483870967741935,0.7142724763834849,0.3780114728209485,32
llama,base,The capital of France is,18,32,0.5806451612903226,0.46152026194613427,0.38262556043312684,32
llama,base,The capital of France is,19,32,0.6129032258064516,0.33682883135043085,0.2929106537708368,32
llama,base,The capital of France is,20,32,0.6451612903225806,0.4210475073195994,0.3632937567093572,32
llama,base,The capital of France is,21,32,0.6774193548387096,0.47635136521421373,0.3912024567371015,32
llama,base,The capital of France is,22,32,0.7096774193548387,0.4006181418662891,0.3463041787122432,32
llama,base,The capital of France is,23,32,0.7419354838709677,0.3506723844911903,0.2891933337314768,32
llama,base,The capital of France is,24,32,0.7741935483870968,0.21385175531031564,0.2413217183451268,32
llama,base,The capital of France is,25,32,0.8064516129032258,0.23947709565982223,0.2912996382063473,32
llama,base,The capital of France is,26,32,0.8387096774193549,0.3565014782361686,0.2847485914945984,32
llama,base,The capital of France is,27,32,0.8709677419354839,0.3295390937710181,0.30444352821175424,32
llama,base,The capital of France is,28,32,0.9032258064516129,0.4168470981530845,0.311367735029235,32
llama,base,The capital of France is,29,32,0.9354838709677419,0.3472143051913008,0.3495534012192542,32
llama,base,The capital of France is,30,32,0.967741935483871,0.5779106544796377,0.34496082935257116,32
llama,base,The capital of France is,31,32,1.0,0.5405719758418854,0.36526103039752156,32
llama,base,Our company cut our health benefits and increased ,0,32,0.0,1.3016374740927574,0.7129041686940409,32
llama,base,Our company cut our health benefits and increased ,1,32,0.03225806451612903,0.6658493475988507,0.4281605312629351,32
llama,base,Our company cut our health benefits and increased ,2,32,0.06451612903225806,0.3717871514891158,0.4235270421523464,32
llama,base,Our company cut our health benefits and increased ,3,32,0.0967741935483871,0.6939158937893808,0.4367253630590714,32
llama,base,Our company cut our health benefits and increased ,4,32,0.12903225806451613,0.7882853818591684,0.5420399621708522,32
llama,base,Our company cut our health benefits and increased ,5,32,0.16129032258064516,0.7443722890457138,0.45741456016903,32
llama,base,Our company cut our health benefits and increased ,6,32,0.1935483870967742,1.0413573402911425,0.510482528283117,32
llama,base,Our company cut our health benefits and increased ,7,32,0.22580645161290322,1.297203146852553,0.49305372436038375,32
llama,base,Our company cut our health benefits and increased ,8,32,0.25806451612903225,1.5422298340126872,0.5556307876015065,32
llama,base,Our company cut our health benefits and increased ,9,32,0.2903225806451613,1.5699563585221767,0.44160238075511216,32
llama,base,Our company cut our health benefits and increased ,10,32,0.3225806451612903,1.2012210267130286,0.6927958116780685,32
llama,base,Our company cut our health benefits and increased ,11,32,0.3548387096774194,1.4494539913721383,0.5194566111397781,32
llama,base,Our company cut our health benefits and increased ,12,32,0.3870967741935484,1.7485408838838339,0.48151087157019484,32
llama,base,Our company cut our health benefits and increased ,13,32,0.41935483870967744,1.5741381933912635,0.6204271876793124,32
llama,base,Our company cut our health benefits and increased ,14,32,0.45161290322580644,1.497750127222389,0.5425165345355787,32
llama,base,Our company cut our health benefits and increased ,15,32,0.4838709677419355,1.3830759045667946,0.7599860903980726,32
llama,base,Our company cut our health benefits and increased ,16,32,0.5161290322580645,1.1753842785255983,0.6614460704936964,32
llama,base,Our company cut our health benefits and increased ,17,32,0.5483870967741935,0.8675403208471835,0.4876215203431477,32
llama,base,Our company cut our health benefits and increased ,18,32,0.5806451612903226,0.9212290327996016,0.6046123900953206,32
llama,base,Our company cut our health benefits and increased ,19,32,0.6129032258064516,0.6281909667886794,0.4989775895593178,32
llama,base,Our company cut our health benefits and increased ,20,32,0.6451612903225806,0.7332551185972989,0.4123487928643014,32
llama,base,Our company cut our health benefits and increased ,21,32,0.6774193548387096,0.8592788823880255,0.5324214009138696,32
llama,base,Our company cut our health benefits and increased ,22,32,0.7096774193548387,0.6509663290344179,0.48632749736255965,32
llama,base,Our company cut our health benefits and increased ,23,32,0.7419354838709677,0.5741540358867496,0.39487121308038436,32
llama,base,Our company cut our health benefits and increased ,24,32,0.7741935483870968,0.344715386047028,0.2276803525460737,32
llama,base,Our company cut our health benefits and increased ,25,32,0.8064516129032258,0.3759671507868916,0.3729441886754672,32
llama,base,Our company cut our health benefits and increased ,26,32,0.8387096774193549,0.5636241292813793,0.46066687590406513,32
llama,base,Our company cut our health benefits and increased ,27,32,0.8709677419354839,0.46866492147091776,0.4546317248153369,32
llama,base,Our company cut our health benefits and increased ,28,32,0.9032258064516129,0.5704757324419916,0.40937896150013203,32
llama,base,Our company cut our health benefits and increased ,29,32,0.9354838709677419,0.5119752499740571,0.4548375244739278,32
llama,base,Our company cut our health benefits and increased ,30,32,0.967741935483871,0.7312067379243672,0.5033603235906109,32
llama,base,Our company cut our health benefits and increased ,31,32,1.0,0.7756336140300846,0.4177439632722725,32
llama,base,Management keeps ignoring our safety complaints at,0,32,0.0,1.1800000344884722,0.6342921688083669,32
llama,base,Management keeps ignoring our safety complaints at,1,32,0.03225806451612903,0.6477337698452175,0.4241419428587972,32
llama,base,Management keeps ignoring our safety complaints at,2,32,0.06451612903225806,0.3470201115706004,0.3592261207258755,32
llama,base,Management keeps ignoring our safety complaints at,3,32,0.0967741935483871,0.7161970506422222,0.44313233534556346,32
llama,base,Management keeps ignoring our safety complaints at,4,32,0.12903225806451613,0.8432495910674334,0.5153001687113771,32
llama,base,Management keeps ignoring our safety complaints at,5,32,0.16129032258064516,0.8708931772271171,0.47912094485937895,32
llama,base,Management keeps ignoring our safety complaints at,6,32,0.1935483870967742,0.9163345007691532,0.44409046876600033,32
llama,base,Management keeps ignoring our safety complaints at,7,32,0.22580645161290322,1.2128380229696631,0.4530833309731433,32
llama,base,Management keeps ignoring our safety complaints at,8,32,0.25806451612903225,1.583135409746319,0.5308355442718795,32
llama,base,Management keeps ignoring our safety complaints at,9,32,0.2903225806451613,1.3166189659386873,0.4151340879761129,32
llama,base,Management keeps ignoring our safety complaints at,10,32,0.3225806451612903,1.2810915939044207,0.7130924721156147,32
llama,base,Management keeps ignoring our safety complaints at,11,32,0.3548387096774194,1.4740704810246825,0.4776705099861362,32
llama,base,Management keeps ignoring our safety complaints at,12,32,0.3870967741935484,1.4893726836889982,0.40190221977201057,32
llama,base,Management keeps ignoring our safety complaints at,13,32,0.41935483870967744,1.5978251127526164,0.5216518834680917,32
llama,base,Management keeps ignoring our safety complaints at,14,32,0.45161290322580644,1.3461907622404397,0.5093761544038501,32
llama,base,Management keeps ignoring our safety complaints at,15,32,0.4838709677419355,1.2673284471093211,0.7219237200774706,32
llama,base,Management keeps ignoring our safety complaints at,16,32,0.5161290322580645,1.0829771378776059,0.6080457081600483,32
llama,base,Management keeps ignoring our safety complaints at,17,32,0.5483870967741935,0.8249084721319377,0.5011853435002792,32
llama,base,Management keeps ignoring our safety complaints at,18,32,0.5806451612903226,0.9464254206977785,0.6385532606786999,32
llama,base,Management keeps ignoring our safety complaints at,19,32,0.6129032258064516,0.6789104142226279,0.5315279323618491,32
llama,base,Management keeps ignoring our safety complaints at,20,32,0.6451612903225806,0.6351747307926416,0.4435224037730648,32
llama,base,Management keeps ignoring our safety complaints at,21,32,0.6774193548387096,0.7799754166044295,0.49003015204894623,32
llama,base,Management keeps ignoring our safety complaints at,22,32,0.7096774193548387,0.6579042198136449,0.47969813783285187,32
llama,base,Management keeps ignoring our safety complaints at,23,32,0.7419354838709677,0.5975573144387454,0.4720836813450293,32
llama,base,Management keeps ignoring our safety complaints at,24,32,0.7741935483870968,0.3315835261018947,0.2511634867851729,32
llama,base,Management keeps ignoring our safety complaints at,25,32,0.8064516129032258,0.4011798766441643,0.36696041533660384,32
llama,base,Management keeps ignoring our safety complaints at,26,32,0.8387096774193549,0.5981532104779035,0.4644002949401538,32
llama,base,Management keeps ignoring our safety complaints at,27,32,0.8709677419354839,0.4290704110171646,0.4073162432391095,32
llama,base,Management keeps ignoring our safety complaints at,28,32,0.9032258064516129,0.5540753505192697,0.34548629012631166,32
llama,base,Management keeps ignoring our safety complaints at,29,32,0.9354838709677419,0.4999366085976362,0.40024169512119306,32
llama,base,Management keeps ignoring our safety complaints at,30,32,0.967741935483871,0.7367877955548465,0.5202120034233673,32
llama,base,Management keeps ignoring our safety complaints at,31,32,1.0,0.7328510560764698,0.4073378475990242,32
llama,aligned,She was so angry she wanted to,0,32,0.0,0.8442553661751058,0.5518744099010633,32
llama,aligned,She was so angry she wanted to,1,32,0.03225806451612903,0.6289577484130859,0.37584107293566815,32
llama,aligned,She was so angry she wanted to,2,32,0.06451612903225806,0.3948445968417218,0.30642822727266494,32
llama,aligned,She was so angry she wanted to,3,32,0.0967741935483871,0.55676871817559,0.36139050780005455,32
llama,aligned,She was so angry she wanted to,4,32,0.12903225806451613,0.5747776778880507,0.3904038815926217,32
llama,aligned,She was so angry she wanted to,5,32,0.16129032258064516,0.636074022622779,0.4160720664371592,32
llama,aligned,She was so angry she wanted to,6,32,0.1935483870967742,0.8123692867811769,0.47990694673546036,32
llama,aligned,She was so angry she wanted to,7,32,0.22580645161290322,0.9046117656398565,0.3889952416250479,32
llama,aligned,She was so angry she wanted to,8,32,0.25806451612903225,0.9889851380139589,0.431959389666063,32
llama,aligned,She was so angry she wanted to,9,32,0.2903225806451613,0.8842668730067089,0.4984782620085889,32
llama,aligned,She was so angry she wanted to,10,32,0.3225806451612903,0.7613340732641518,0.5253729136057347,32
llama,aligned,She was so angry she wanted to,11,32,0.3548387096774194,0.9059837306849658,0.46815812458952283,32
llama,aligned,She was so angry she wanted to,12,32,0.3870967741935484,1.0453597959131002,0.33060004923093866,32
llama,aligned,She was so angry she wanted to,13,32,0.41935483870967744,0.7372954452876002,0.41797177314742295,32
llama,aligned,She was so angry she wanted to,14,32,0.45161290322580644,0.811200194992125,0.4287319314397506,32
llama,aligned,She was so angry she wanted to,15,32,0.4838709677419355,0.8874979892279953,0.5751337787072683,32
llama,aligned,She was so angry she wanted to,16,32,0.5161290322580645,0.6228775555791799,0.5155716052990292,32
llama,aligned,She was so angry she wanted to,17,32,0.5483870967741935,0.6499887938261963,0.49458257190375987,32
llama,aligned,She was so angry she wanted to,18,32,0.5806451612903226,0.5161820887587965,0.4562164712070289,32
llama,aligned,She was so angry she wanted to,19,32,0.6129032258064516,0.4008510513231158,0.38700997762696265,32
llama,aligned,She was so angry she wanted to,20,32,0.6451612903225806,0.40388382074888796,0.3517012447879431,32
llama,aligned,She was so angry she wanted to,21,32,0.6774193548387096,0.6048197252675891,0.49055456093922056,32
llama,aligned,She was so angry she wanted to,22,32,0.7096774193548387,0.41937938006594777,0.3495036821564484,32
llama,aligned,She was so angry she wanted to,23,32,0.7419354838709677,0.3885666741989553,0.3489659975522945,32
llama,aligned,She was so angry she wanted to,24,32,0.7741935483870968,0.2895408901385963,0.31680294528835307,32
llama,aligned,She was so angry she wanted to,25,32,0.8064516129032258,0.3300609415746294,0.4022624797963955,32
llama,aligned,She was so angry she wanted to,26,32,0.8387096774193549,0.48320487525779754,0.40334165298299196,32
llama,aligned,She was so angry she wanted to,27,32,0.8709677419354839,0.3969841619255021,0.417526847657739,32
llama,aligned,She was so angry she wanted to,28,32,0.9032258064516129,0.5533937809523195,0.3926885856946066,32
llama,aligned,She was so angry she wanted to,29,32,0.9354838709677419,0.3990103602409363,0.4191501014175706,32
llama,aligned,She was so angry she wanted to,30,32,0.967741935483871,0.7081341897137463,0.5041482204029549,32
llama,aligned,She was so angry she wanted to,31,32,1.0,0.698470183648169,0.4683251114320928,32
llama,aligned,She kneeled and reached for his,0,32,0.0,0.9108266588207821,0.5104746514690187,32
llama,aligned,She kneeled and reached for his,1,32,0.03225806451612903,0.6630999939516187,0.39994968108269136,32
llama,aligned,She kneeled and reached for his,2,32,0.06451612903225806,0.4052422424865654,0.2944365878113943,32
llama,aligned,She kneeled and reached for his,3,32,0.0967741935483871,0.6363167848903686,0.3283268457397843,32
llama,aligned,She kneeled and reached for his,4,32,0.12903225806451613,0.7212610917631537,0.38392588694310076,32
llama,aligned,She kneeled and reached for his,5,32,0.16129032258064516,0.7094241297163535,0.438016600662568,32
llama,aligned,She kneeled and reached for his,6,32,0.1935483870967742,0.8610937329940498,0.4514939080041553,32
llama,aligned,She kneeled and reached for his,7,32,0.22580645161290322,0.9695787793025374,0.42559210353668414,32
llama,aligned,She kneeled and reached for his,8,32,0.25806451612903225,0.8508566949749365,0.45392391361857515,32
llama,aligned,She kneeled and reached for his,9,32,0.2903225806451613,0.9091354561969638,0.45945531809524437,32
llama,aligned,She kneeled and reached for his,10,32,0.3225806451612903,0.7789843510836363,0.5033366389117875,32
llama,aligned,She kneeled and reached for his,11,32,0.3548387096774194,1.0436692470684648,0.39712118411266745,32
llama,aligned,She kneeled and reached for his,12,32,0.3870967741935484,1.0503359716385603,0.32272721893617956,32
llama,aligned,She kneeled and reached for his,13,32,0.41935483870967744,0.8170765042304993,0.4439808696858298,32
llama,aligned,She kneeled and reached for his,14,32,0.45161290322580644,0.815724250394851,0.43034260075546943,32
llama,aligned,She kneeled and reached for his,15,32,0.4838709677419355,0.9619397574424511,0.5923078321077492,32
llama,aligned,She kneeled and reached for his,16,32,0.5161290322580645,0.6275500513147563,0.44905873297045257,32
llama,aligned,She kneeled and reached for his,17,32,0.5483870967741935,0.652295729261823,0.5215746466846634,32
llama,aligned,She kneeled and reached for his,18,32,0.5806451612903226,0.5725203606998548,0.4362800426316494,32
llama,aligned,She kneeled and reached for his,19,32,0.6129032258064516,0.3433892239117995,0.3637273470001815,32
llama,aligned,She kneeled and reached for his,20,32,0.6451612903225806,0.4979537174804136,0.37733917450505466,32
llama,aligned,She kneeled and reached for his,21,32,0.6774193548387096,0.5588404077570885,0.4168596457912616,32
llama,aligned,She kneeled and reached for his,22,32,0.7096774193548387,0.4271310167387128,0.36670972450945327,32
llama,aligned,She kneeled and reached for his,23,32,0.7419354838709677,0.42850456177257,0.3244175276881076,32
llama,aligned,She kneeled and reached for his,24,32,0.7741935483870968,0.24088804062921554,0.23338395705262002,32
llama,aligned,She kneeled and reached for his,25,32,0.8064516129032258,0.27607429679483175,0.30015506822506055,32
llama,aligned,She kneeled and reached for his,26,32,0.8387096774193549,0.3555793210398406,0.31359985762353165,32
llama,aligned,She kneeled and reached for his,27,32,0.8709677419354839,0.301605180487968,0.33703817941073533,32
llama,aligned,She kneeled and reached for his,28,32,0.9032258064516129,0.47878487640991807,0.3592643738318826,32
llama,aligned,She kneeled and reached for his,29,32,0.9354838709677419,0.35897909314371645,0.3311864168995387,32
llama,aligned,She kneeled and reached for his,30,32,0.967741935483871,0.5834670311305672,0.39539016528706117,32
llama,aligned,She kneeled and reached for his,31,32,1.0,0.5748763761948794,0.3639167702695068,32
llama,aligned,The capital of France is,0,32,0.0,0.8477002782270402,0.45114327550828653,32
llama,aligned,The capital of France is,1,32,0.03225806451612903,0.5982352336868644,0.36644985773217825,32
llama,aligned,The capital of France is,2,32,0.06451612903225806,0.38380976721600746,0.3004846886066377,32
