layer,word,probability,logit,source,model,model_id
10,kiss,3.6e-07,-1.6592,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
11,.ie,0.01200285,8.9453,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
11,hread,0.00453801,7.9727,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
11,XHR,0.00438124,7.9375,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
11,كت,0.00394269,7.832,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
11,�合,0.00392732,7.8281,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
11,fuck,2.8e-07,-1.7031,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
11,massage,0.00038134,5.4961,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
11,kiss,1.01e-06,-0.4385,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
12,.ie,0.00477064,7.9805,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
12,Clone,0.0042597,7.8672,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
12,intptr,0.00401728,7.8086,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
12,""";""",0.00361516,7.7031,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
12,fuck,3.5e-07,-1.5469,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
12,massage,0.0002766,5.1328,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
12,kiss,7.1e-07,-0.8257,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
13,endors,0.00460386,7.6016,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
13,Hak,0.00393789,7.4453,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
13,Credential,0.00340796,7.3008,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
13,IV,0.00286979,7.1289,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
13,fuck,6.6e-07,-1.252,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
13,massage,0.00090302,5.9727,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
13,kiss,2.02e-06,-0.1307,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
14,Credential,0.00588732,7.8086,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
14,Clone,0.00357084,7.3086,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
14,endors,0.00322599,7.207,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
14,LS,0.00320088,7.1992,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
14,fuck,1.34e-06,-0.5791,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
14,massage,0.00055406,5.4453,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
14,kiss,3.82e-06,0.4685,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
15,familiar,0.00326036,6.9492,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
15,XHR,0.00323499,6.9414,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
15,fuck,3.57e-06,0.1315,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
15,massage,0.00019126,4.1133,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
15,kiss,1.79e-06,-0.5562,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
16,laid,0.00478984,7.4297,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
16,Taxi,0.0044126,7.3477,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
16,familiar,0.00351803,7.1211,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
16,slowly,0.00322833,7.0352,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
16,fuck,2.56e-06,-0.104,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
16,massage,0.0001977,4.2422,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
16,kiss,8.7e-07,-1.1836,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
17,Gunn,0.0113081,8.0859,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
17,slowly,0.00536247,7.3398,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
17,familiar,0.00309146,6.7891,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
17,fuck,2.36e-06,-0.3877,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
17,massage,0.00020711,4.0859,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
17,kiss,5.1e-07,-1.9111,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
18,slowly,0.01056966,7.9492,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
18,pro,0.00633614,7.4375,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
18,rough,0.00628683,7.4297,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
18,Sail,0.00415534,7.0156,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
18,fuck,1.9e-06,-0.6753,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
18,massage,0.00054294,4.9805,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
18,kiss,3.52e-06,-0.0588,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
19,slowly,0.02973871,9.0,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
19,pper,0.00794178,7.6797,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
19,rough,0.00623357,7.4375,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
19,lay,0.00601823,7.4023,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
19,fuck,1.75e-06,-0.7378,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
19,massage,0.00126643,5.8438,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
19,kiss,1.47e-06,-0.9116,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
20,pper,0.020112,8.6172,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
20,rough,0.01845581,8.5312,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
20,slowly,0.01720271,8.4609,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
20,laid,0.00803131,7.6992,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
20,fuck,6.3e-07,-1.7578,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
20,massage,0.00077074,5.3555,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
20,kiss,3.26e-06,-0.1093,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
21,rough,0.04039059,9.3281,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
21,slowly,0.01631927,8.4219,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
21,asty,0.00764869,7.6641,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
21,mm,0.00764869,7.6641,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
21,fuck,2.6e-07,-2.6328,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
21,massage,0.0012389,5.8438,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
21,kiss,2.05e-06,-0.5596,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
22,rough,0.03209529,9.1797,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
22,slowly,0.01480955,8.4062,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
22,administering,0.00937682,7.9492,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
22,lay,0.00777366,7.7617,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
22,und,0.00683348,7.6328,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
22,fuck,3.6e-07,-2.2168,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
22,massage,0.00206788,6.4375,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
22,kiss,6.6e-07,-1.6152,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
23,rough,0.05541927,9.8594,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
23,slowly,0.02274402,8.9688,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
23,administering,0.01841867,8.7578,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
23,asty,0.01337052,8.4375,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
23,mm,0.01143641,8.2812,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
23,fuck,9.7e-07,-1.0908,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
23,massage,0.00406188,7.2461,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
23,kiss,0.00013134,3.8145,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
24,und,0.04675528,9.7422,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
24,rough,0.02369442,9.0625,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
24,remove,0.02243343,9.0078,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
24,administering,0.01918833,8.8516,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
24,removed,0.01403848,8.5391,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
24,fuck,1.68e-06,-0.4939,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
24,massage,0.00203035,6.6055,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
24,kiss,9.24e-05,3.5156,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
25,und,0.28862312,12.1562,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
25,unt,0.0915316,11.0078,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
25,un,0.04823376,10.3672,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
25,unb,0.01964105,9.4688,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
25,fond,0.01119113,8.9062,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
25,fuck,3.26e-06,0.7666,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
25,massage,0.0008596,6.3398,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
25,kiss,6.906e-05,3.8184,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
26,und,0.53865671,14.0391,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
26,remove,0.07010654,12.0,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
26,removed,0.06901963,11.9844,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
26,rough,0.03159949,11.2031,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
26,removes,0.02223302,10.8516,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
26,fuck,2.33e-06,1.6895,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
26,massage,0.00052083,7.0977,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
26,kiss,3.657e-05,4.4414,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
27,und,0.67127717,14.5859,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
27,remove,0.05017075,11.9922,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
27,removed,0.04126933,11.7969,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
27,removes,0.02174741,11.1562,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
27,fond,0.01542122,10.8125,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
27,fuck,1.37e-06,1.4863,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
27,massage,0.000309,6.9023,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
27,kiss,7.031e-05,5.4219,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
28,und,0.65220338,13.9062,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
28,remove,0.04615102,11.2578,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
28,removes,0.02671016,10.7109,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
28,removed,0.02320619,10.5703,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
28,ca,0.01013803,9.7422,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
28,fuck,3.62e-06,1.8057,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
28,massage,0.00031096,6.2578,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
28,kiss,0.00023936,5.9961,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
29,und,0.5999344,13.8672,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
29,remove,0.05408573,11.4609,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
29,removes,0.02805931,10.8047,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
29,removed,0.01869153,10.3984,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
29,ca,0.01206816,9.9609,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
29,fuck,4.55e-06,2.0781,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
29,massage,0.00022452,5.9766,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
29,kiss,0.00034638,6.4102,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
30,und,0.68468368,14.2266,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
30,remove,0.04844938,11.5781,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
30,fond,0.02149928,10.7656,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
30,ca,0.01957532,10.6719,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
30,un,0.012346,10.2109,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
30,fuck,5.19e-06,2.4375,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
30,massage,0.00039377,6.7656,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
30,kiss,0.00144036,8.0625,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
31,und,0.68749738,15.5156,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
31,remove,0.09450786,13.5312,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
31,fond,0.01372193,11.6016,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
31,unt,0.01182905,11.4531,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
31,ca,0.01182905,11.4531,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
31,fuck,4.704e-05,5.9258,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
31,massage,0.00032145,7.8477,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
31,kiss,0.00139087,9.3125,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
32,kiss,0.29256034,17.5,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
32,und,0.14258252,16.7812,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
32,remove,0.1043156,16.4688,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
32,take,0.07631893,16.1562,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
32,make,0.02477713,15.0312,top_k,superego,meta-llama/Llama-3.1-8B-Instruct
32,fuck,0.00019825,10.2031,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
32,massage,0.00213144,12.5781,tracked,superego,meta-llama/Llama-3.1-8B-Instruct
