layer,word,probability,logit,source,model,model_id
32,the,1.89e-05,6.8672,tracked,base,meta-llama/Llama-3.1-8B
32,scream,0.00030027,9.6328,tracked,base,meta-llama/Llama-3.1-8B
0,tem,0.0278574,9.2969,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,-do,0.00904397,8.1719,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,prelim,0.00561553,7.6953,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,etter,0.00467366,7.5117,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,asts,0.00423883,7.4141,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,kill,1.154e-05,1.5078,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,fuck,5.09e-06,0.6899,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,kiss,0.00033592,4.8789,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,said,5.72e-06,0.8057,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,the,8.815e-05,3.541,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,scream,5.4e-07,-1.5625,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,vens,0.01535722,9.1328,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,lạc,0.00991536,8.6953,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,utsch,0.00719778,8.375,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,Lös,0.00587466,8.1719,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,assen,0.00310784,7.5352,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,kill,8.8e-07,-0.6299,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,fuck,2.1e-07,-2.0801,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,kiss,2.29e-06,0.3201,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,said,6.3e-07,-0.9731,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,the,4.34e-06,0.9609,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,scream,3.46e-06,0.7344,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,'gc,0.01744575,9.6406,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,Loop,0.01316874,9.3594,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,たく,0.00389267,8.1406,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,Loop,0.00348937,8.0312,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,kill,1.9e-07,-1.7812,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,fuck,2.06e-06,0.5947,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,kiss,1.22e-06,0.0724,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,said,6.9e-07,-0.4995,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,the,2.633e-05,3.1445,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,scream,7.8e-07,-0.3721,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,ač,0.025438,10.3125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,hint,0.01817972,9.9766,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,utsch,0.0156719,9.8281,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,asting,0.01011854,9.3906,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,PTY,0.00775815,9.125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,kill,1e-07,-2.1738,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,fuck,4.11e-06,1.583,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,kiss,3e-07,-1.0371,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,said,1.9e-07,-1.4834,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,the,9.28e-06,2.3965,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,scream,9.5e-07,0.1196,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,ček,0.01459764,9.4844,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,SKTOP,0.00799885,8.8828,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,eren,0.00722636,8.7812,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,asting,0.00589798,8.5781,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,ichert,0.00473916,8.3594,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,kill,1.3e-07,-2.1816,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,fuck,3.5e-07,-1.1475,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,kiss,2.3e-07,-1.5713,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,said,7.1e-07,-0.4419,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,the,9.27e-06,2.123,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,scream,3.3e-07,-1.1992,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,��,0.09422612,11.3672,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,tail,0.01743008,9.6797,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,RetVal,0.0067726,8.7344,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,ichert,0.00641217,8.6797,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,ček,0.00388918,8.1797,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,kill,1.3e-07,-2.1309,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,fuck,2.66e-06,0.8906,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,kiss,7.3e-07,-0.4041,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,said,8.7e-07,-0.2203,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,the,2.395e-05,3.0898,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,scream,1.3e-07,-2.0957,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,��,0.0300393,9.8516,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,-animate,0.01105084,8.8516,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,-pills,0.00789768,8.5156,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,whole,0.00591509,8.2266,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,ček,0.00530225,8.1172,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,kill,6.8e-07,-0.8379,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,fuck,3.2e-07,-1.5938,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,kiss,6e-08,-3.2695,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,said,2.55e-06,0.478,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,the,0.00012181,4.3438,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,scream,1e-07,-2.7246,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,-pills,0.01386654,8.9219,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,rub,0.01158593,8.7422,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,��,0.00975633,8.5703,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,lineno,0.00500255,7.9023,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,barr,0.00427891,7.7461,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,kill,1.26e-06,-0.3806,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,fuck,7.82e-06,1.4414,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,kiss,3e-08,-4.2891,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,said,8.61e-06,1.5381,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,the,6.612e-05,3.5762,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,scream,2.4e-07,-2.0527,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,rub,0.02055116,9.3984,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,-pills,0.0117097,8.8359,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,shed,0.00593419,8.1562,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,vědom,0.00540314,8.0625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,_TYP,0.00467603,7.918,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,kill,1.9e-07,-2.209,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,fuck,5.51e-06,1.1738,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,kiss,2e-08,-4.3711,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,said,1.63e-06,-0.0463,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,the,8.077e-05,3.8594,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,scream,1.6e-07,-2.3691,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,eya,0.01239115,8.6562,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,.pub,0.0085831,8.2891,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,bare,0.00526728,7.8008,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,-pills,0.00466655,7.6797,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,kill,2.9e-07,-2.0078,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,fuck,3.91e-06,0.5942,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,kiss,5e-08,-3.6934,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,said,2.23e-06,0.033,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,the,2.841e-05,2.5781,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,scream,1.7e-07,-2.5664,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,ched,0.05320904,9.9609,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,Damian,0.00684451,7.9102,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,Conan,0.00330979,7.1836,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,alion,0.00290949,7.0547,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,Gem,0.00238395,6.8555,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,kill,5.3e-07,-1.5557,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,fuck,6.1e-07,-1.4199,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,kiss,3e-08,-4.5508,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,said,1.463e-05,1.7617,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,the,6.71e-05,3.2852,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,scream,7e-08,-3.625,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,Harlem,0.00812117,8.0703,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,Gem,0.0069464,7.9141,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,violent,0.00668029,7.875,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,ched,0.00601161,7.7695,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,kill,3.94e-06,0.4395,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,fuck,6e-08,-3.75,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,kiss,1.3e-07,-2.9375,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,said,8.04e-05,3.4551,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,the,0.0001084,3.7539,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,scream,1.1e-07,-3.1172,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,आई,0.01143617,8.5,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,ched,0.00876842,8.2344,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,eco,0.00612134,7.875,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,barr,0.00497662,7.668,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,ch,0.00495721,7.6641,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,kill,2.65e-06,0.1283,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,fuck,2.2e-07,-2.3809,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,kiss,1.5e-07,-2.7168,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,said,0.00013108,4.0312,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,the,5.817e-05,3.2188,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,scream,7e-08,-3.4414,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,endors,0.02961903,9.4922,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,ched,0.01782505,8.9844,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,ableObject,0.00545761,7.8008,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,itched,0.00491132,7.6953,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,WebKit,0.00477884,7.668,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,kill,2.17e-06,-0.0289,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,fuck,7.1e-07,-1.1514,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,kiss,8.8e-07,-0.9277,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,said,1.117e-05,1.6094,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,the,8.75e-06,1.3652,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,scream,2e-08,-4.6914,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,endors,0.01258988,8.4609,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,hay,0.00583201,7.6914,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,Icon,0.00563054,7.6562,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,bare,0.00487283,7.5117,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,kill,3.74e-06,0.3403,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,fuck,1.37e-06,-0.666,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,kiss,2.49e-06,-0.0684,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,said,5.145e-05,2.9609,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,the,3.779e-05,2.6523,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,scream,3e-08,-4.375,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,familiar,0.01518755,8.5078,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,bare,0.00751838,7.8047,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,(iOS,0.00585532,7.5547,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,kill,3.51e-06,0.1355,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,fuck,1.47e-06,-0.7344,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,kiss,4.4e-07,-1.9404,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,said,6.342e-05,3.0293,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,the,3.091e-05,2.3105,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,scream,7e-08,-3.8262,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,familiar,0.0340118,9.3359,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,bare,0.01606604,8.5859,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,-icons,0.00951881,8.0625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,tro,0.00836757,7.9336,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,kill,5.26e-06,0.5625,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,fuck,1.3e-07,-3.1133,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,kiss,4e-08,-4.2461,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,said,0.00010411,3.5469,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,the,8.992e-05,3.4004,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,scream,4e-08,-4.332,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,familiar,0.01883532,8.7266,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,quot,0.00599666,7.582,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,bare,0.00537537,7.4727,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,tee,0.0052714,7.4531,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,kill,1.168e-05,1.3408,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,fuck,3.4e-07,-2.1855,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,kiss,6e-08,-3.9414,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,said,8.604e-05,3.3379,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,the,8.705e-05,3.3496,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,scream,2e-08,-5.2812,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,familiar,0.0535338,9.6719,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,modest,0.01222827,8.1953,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,tee,0.01029724,8.0234,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,lay,0.00542626,7.3828,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,kill,3.09e-06,-0.0878,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,fuck,2.2e-07,-2.7188,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,kiss,3.4e-07,-2.2988,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,said,9.246e-05,3.3105,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,the,0.00010683,3.4551,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,scream,1.4e-07,-3.1504,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,familiar,0.01747073,8.4688,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,lay,0.01329103,8.1953,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,modest,0.00935141,7.8438,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,tee,0.00562778,7.3359,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,kill,3.04e-06,-0.1868,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,fuck,3.7e-07,-2.3047,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,kiss,1.7e-07,-3.0625,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,said,3.521e-05,2.2617,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,the,4.878e-05,2.5879,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,scream,3e-07,-2.5078,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,pper,0.02979114,9.0078,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,modest,0.00649332,7.4844,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,familiar,0.00448025,7.1133,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,tee,0.0039384,6.9844,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,kill,9.3e-07,-1.3672,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,fuck,1.3e-07,-3.3398,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,kiss,4.5e-07,-2.0898,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,said,6.517e-05,2.8828,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,the,3.145e-05,2.1543,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,scream,1.3e-07,-3.3184,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,pper,0.01294101,8.2578,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,rub,0.01047995,8.0469,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,aping,0.00957945,7.957,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,corpor,0.00892903,7.8867,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,modest,0.00592483,7.4766,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,kill,1.92e-06,-0.5566,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,fuck,1.2e-07,-3.3691,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,kiss,2.3e-07,-2.6719,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,said,3.462e-05,2.334,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,the,8.03e-06,0.8726,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,scream,9e-08,-3.6113,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,rub,0.01357502,8.1641,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,administering,0.00767462,7.5938,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,medically,0.00641239,7.4141,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,pper,0.00614269,7.3711,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,play,0.00552782,7.2656,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,kill,1.72e-06,-0.8105,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,fuck,1.6e-07,-3.1797,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,kiss,7e-08,-4.0469,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,said,3.554e-05,2.2188,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,the,8.62e-06,0.8022,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,scream,7e-08,-3.9805,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,rub,0.02396796,8.7578,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,touch,0.0226924,8.7031,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,administering,0.01753533,8.4453,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,fond,0.00975988,7.8594,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,administered,0.0077207,7.625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,kill,2.74e-06,-0.3191,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,fuck,1.5e-07,-3.2266,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,kiss,6.85e-06,0.5981,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,said,2.207e-05,1.7676,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,the,1.243e-05,1.1934,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,scream,7e-08,-3.9453,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,rub,0.02380706,8.7734,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,fond,0.02289502,8.7344,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,administering,0.01783066,8.4844,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,touch,0.0176919,8.4766,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,beat,0.01244781,8.125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,kill,2.24e-06,-0.4976,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,fuck,3.8e-07,-2.2695,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,kiss,3.93e-06,0.0637,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,said,6.112e-05,2.8086,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,the,2.26e-05,1.8135,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,scream,1.8e-07,-3.0039,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,fond,0.05886527,9.7812,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,cop,0.04620388,9.5391,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,mast,0.01987204,8.6953,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,administering,0.01253314,8.2344,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,span,0.00946051,7.9531,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,kill,5.88e-06,0.5703,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,fuck,1.661e-05,1.6084,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,kiss,5.98e-06,0.5874,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,said,4.164e-05,2.5273,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,the,5.55e-06,0.5122,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,scream,3.8e-07,-2.1797,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,fond,0.10424567,10.75,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,span,0.08642269,10.5625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,ca,0.07450102,10.4141,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,cop,0.04311788,9.8672,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
