family,stage,prompt,prompt_key,prompt_type,side,layer,n_layers,layer_frac,h_attention,h_residual,eff_vocab_residual,h_prenorm,h_postnorm,h_layernorm_delta,h_value_proj,gate_open_frac,gate_mean_mag,gate_sparsity
olmo,base,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,27,32,0.8709677419354839,0.8474291102029383,4.199517726898193,73,,,,9.684326171875,0.889807403087616,0.35816216468811035,0.008993458934128284
olmo,base,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,28,32,0.9032258064516129,0.4441437133355066,3.3842577934265137,56,,,,0.7102652192115784,0.882267415523529,0.36813563108444214,0.009538517333567142
olmo,base,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,29,32,0.9354838709677419,0.6792159589240327,4.004038333892822,72,,,,0.8339195251464844,0.8730922937393188,0.3881136476993561,0.009901889599859715
olmo,base,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,30,32,0.967741935483871,0.4509844788117334,4.699133396148682,115,,,,7.395260334014893,0.8530159592628479,0.44516319036483765,0.009811046533286572
olmo,base,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,31,32,1.0,0.9059998709708452,5.009230613708496,118,4.886419296264648,5.009230613708496,0.12281131744384766,7.154689311981201,0.8249455094337463,0.5245904922485352,0.017078489065170288
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,0,32,0.0,2.125829248689115,8.57217788696289,25,,,,10.009681701660156,0.255450576543808,0.07218435406684875,0.0950217992067337
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,1,32,0.03225806451612903,1.5566884544678032,9.490419387817383,27,,,,10.076001167297363,0.04087936133146286,0.03933387249708176,0.16106468439102173
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,2,32,0.06451612903225806,1.2377090193331242,9.947134971618652,25,,,,9.990674018859863,0.029978197067975998,0.03645414113998413,0.17260174453258514
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,3,32,0.0967741935483871,1.3726364020258188,9.652181625366211,23,,,,9.873396873474121,0.05977470800280571,0.04374227300286293,0.13844476640224457
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,4,32,0.12903225806451613,0.9997835964895785,8.887496948242188,22,,,,10.02243423461914,0.09702035039663315,0.04964856058359146,0.12590843439102173
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,5,32,0.16129032258064516,1.1189380674622953,8.727304458618164,33,,,,10.019186973571777,0.18050508201122284,0.060876812785863876,0.09865552186965942
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,6,32,0.1935483870967742,1.3000494702719152,8.67773723602295,24,,,,9.967073440551758,0.3049600422382355,0.07776425778865814,0.07176598906517029
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,7,32,0.22580645161290322,1.466844481881708,8.57267951965332,27,,,,9.859282493591309,0.40688589215278625,0.09124179184436798,0.05977470800280571
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,8,32,0.25806451612903225,1.1843188762431964,8.511029243469238,26,,,,10.039139747619629,0.3672783374786377,0.08811844885349274,0.07003997266292572
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,9,32,0.2903225806451613,1.2816782002337277,9.24943733215332,32,,,,10.166625022888184,0.40234375,0.09283660352230072,0.06304505467414856
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,10,32,0.3225806451612903,1.3253940490540117,9.479820251464844,32,,,,9.907001495361328,0.4856468141078949,0.1082802265882492,0.05114462226629257
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,11,32,0.3548387096774194,1.8018846451304853,8.815403938293457,30,,,,10.110940933227539,0.4932776093482971,0.11272299289703369,0.046965841203927994
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,12,32,0.3870967741935484,1.2446992392651737,9.013620376586914,27,,,,10.059502601623535,0.4703851640224457,0.11006880551576614,0.05614098906517029
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,13,32,0.41935483870967744,1.0869572551455349,7.299259662628174,27,,,,10.004159927368164,0.5433320999145508,0.1256452351808548,0.04505813866853714
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,14,32,0.45161290322580644,1.2410067589953542,7.388927459716797,24,,,,9.956171035766602,0.5824854373931885,0.13771706819534302,0.03878997266292572
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,15,32,0.4838709677419355,1.623214915394783,8.920926094055176,37,,,,10.047813415527344,0.6389898061752319,0.14696840941905975,0.03733648359775543
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,16,32,0.5161290322580645,1.320244699716568,1.426735758781433,7,,,,10.050315856933594,0.645348846912384,0.15139387547969818,0.03333938866853714
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,17,32,0.5483870967741935,1.0910952808335423,0.37194693088531494,3,,,,9.948918342590332,0.6778706312179565,0.1684054136276245,0.032340116798877716
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,18,32,0.5806451612903226,1.1376902624033391,0.5644223093986511,4,,,,9.74072551727295,0.7464570999145508,0.19441403448581696,0.024436773732304573
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,19,32,0.6129032258064516,1.4827179117128253,0.22549620270729065,3,,,,9.882455825805664,0.7827943563461304,0.2096242755651474,0.02252906933426857
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,20,32,0.6451612903225806,0.8503629774786532,0.12761270999908447,4,,,,9.060684204101562,0.8110465407371521,0.2231631577014923,0.019622093066573143
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,21,32,0.6774193548387096,0.8500905283726752,0.09384432435035706,2,,,,9.944953918457031,0.8159520626068115,0.23071962594985962,0.015443313866853714
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,22,32,0.7096774193548387,0.7692640423774719,0.24061129987239838,8,,,,0.7201866507530212,0.84765625,0.25040528178215027,0.01771438866853714
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,23,32,0.7419354838709677,0.9566152123734355,0.29455479979515076,8,,,,9.433021545410156,0.8731831312179565,0.27282485365867615,0.012082122266292572
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,24,32,0.7741935483870968,0.7108070831745863,0.30411604046821594,10,,,,9.998472213745117,0.8704578280448914,0.2872112989425659,0.013535610400140285
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,25,32,0.8064516129032258,0.7081834664568305,0.8831939101219177,14,,,,7.454063415527344,0.8748183250427246,0.3131869435310364,0.011900436133146286
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,26,32,0.8387096774193549,0.5477412820328027,1.1169524192810059,18,,,,9.806062698364258,0.8796330094337463,0.32607966661453247,0.012082122266292572
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,27,32,0.8709677419354839,0.8967933505773544,1.3089489936828613,19,,,,9.954813003540039,0.8839934468269348,0.33888310194015503,0.009901889599859715
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,28,32,0.9032258064516129,0.5328841260634363,1.7476658821105957,21,,,,3.6277263164520264,0.8728197813034058,0.3565475642681122,0.009447674266994
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,29,32,0.9354838709677419,0.7126791244372725,0.9072368741035461,16,,,,9.843565940856934,0.8726381063461304,0.38115137815475464,0.009265988133847713
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,30,32,0.967741935483871,0.6106095025315881,0.7155121564865112,13,,,,8.13318157196045,0.8572856187820435,0.44161561131477356,0.010719477199018002
olmo,base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,31,32,1.0,1.0145573606714606,2.120039939880371,36,2.115813732147217,2.120039939880371,0.004226207733154297,9.522439956665039,0.8199491500854492,0.5158506035804749,0.013808139599859715
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,0,32,0.0,1.7989358269842342,8.472904205322266,25,,,,10.008732795715332,0.21511627733707428,0.06520552188158035,0.10873910039663315
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,1,32,0.03225806451612903,1.2891819647047669,9.418190002441406,31,,,,10.07989501953125,0.03933502733707428,0.03802584856748581,0.17251090705394745
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,2,32,0.06451612903225806,0.9773737404029816,10.024552345275879,24,,,,10.01748275756836,0.033521074801683426,0.03660804033279419,0.1705123484134674
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,3,32,0.0967741935483871,1.1410336960107088,10.090022087097168,20,,,,9.801122665405273,0.07594476640224457,0.04552503675222397,0.1354469507932663
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,4,32,0.12903225806451613,0.8485054192133248,9.942682266235352,25,,,,10.051783561706543,0.13335755467414856,0.0550382174551487,0.11028342694044113
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,5,32,0.16129032258064516,0.959401443367824,9.982637405395508,28,,,,9.975793838500977,0.22810682654380798,0.06677547842264175,0.08839026093482971
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,6,32,0.1935483870967742,1.0369442060473375,10.119457244873047,25,,,,10.062604904174805,0.3075944781303406,0.07818838953971863,0.07930596172809601
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,7,32,0.22580645161290322,1.12569514894858,10.180057525634766,20,,,,9.851237297058105,0.35201671719551086,0.0850130096077919,0.07430959492921829
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,8,32,0.25806451612903225,0.9763519510161132,10.187259674072266,10,,,,10.155990600585938,0.37817952036857605,0.0920061394572258,0.06522528827190399
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,9,32,0.2903225806451613,1.0800299316179007,10.137646675109863,15,,,,10.13027286529541,0.43831759691238403,0.09966183453798294,0.059865552932024
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,10,32,0.3225806451612903,0.9451705580577254,10.223217010498047,19,,,,9.968101501464844,0.4645712077617645,0.10560142248868942,0.05895712226629257
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,11,32,0.3548387096774194,1.3473030589520931,10.034867286682129,19,,,,10.20486831665039,0.4781976640224457,0.11059283465147018,0.054596658796072006
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,12,32,0.3870967741935484,0.8364199283532798,10.161479949951172,16,,,,10.124939918518066,0.5051780343055725,0.11714097112417221,0.051780521869659424
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,13,32,0.41935483870967744,0.7750556452665478,9.792596817016602,21,,,,9.97209644317627,0.5341569781303406,0.1254390925168991,0.04742005839943886
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,14,32,0.45161290322580644,1.0987476520240307,10.05659294128418,19,,,,9.963329315185547,0.5931140780448914,0.14286722242832184,0.03960755839943886
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,15,32,0.4838709677419355,1.3101000217720866,10.107048034667969,22,,,,9.952067375183105,0.6252725124359131,0.1467430591583252,0.039789244532585144
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,16,32,0.5161290322580645,0.8849743255414069,8.79964542388916,27,,,,10.021127700805664,0.628361165523529,0.14895765483379364,0.033793605864048004
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,17,32,0.5483870967741935,0.9496574220247567,7.256141185760498,23,,,,9.94189453125,0.6637899875640869,0.1650676131248474,0.03370276093482971
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,18,32,0.5806451612903226,0.9929220676422119,7.664447784423828,27,,,,9.795419692993164,0.7258357405662537,0.18831312656402588,0.026344476267695427
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,19,32,0.6129032258064516,1.1972729368135333,6.331208229064941,30,,,,9.88443374633789,0.7468205094337463,0.19817452132701874,0.021529795601963997
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,20,32,0.6451612903225806,0.6451637800782919,3.448770523071289,19,,,,9.081978797912598,0.7632631063461304,0.2123592346906662,0.02225654013454914
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,21,32,0.6774193548387096,0.7935550771653652,2.8949103355407715,25,,,,9.930049896240234,0.7811591625213623,0.22855569422245026,0.02225654013454914
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,22,32,0.7096774193548387,0.7613243507221341,4.079289436340332,37,,,,3.071328639984131,0.8062318563461304,0.24972142279148102,0.01798691786825657
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,23,32,0.7419354838709677,0.9213212030008435,4.787769317626953,42,,,,8.489620208740234,0.8278524875640869,0.27112680673599243,0.019712936133146286
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,24,32,0.7741935483870968,0.6887527778744698,4.4579620361328125,41,,,,9.902264595031738,0.8422056436538696,0.29119357466697693,0.016079215332865715
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,25,32,0.8064516129032258,0.7231689277105033,4.728264808654785,65,,,,9.982659339904785,0.8556504249572754,0.31104257702827454,0.012172965332865715
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,26,32,0.8387096774193549,0.5481940226163715,3.867020845413208,55,,,,9.795660018920898,0.8602834343910217,0.33314070105552673,0.013989825733006
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,27,32,0.8709677419354839,0.96334323938936,4.100846290588379,62,,,,9.800796508789062,0.8628270626068115,0.3495500981807709,0.012354651466012001
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,28,32,0.9032258064516129,0.6495466299820691,3.664823055267334,76,,,,9.530782699584961,0.8698219656944275,0.3562915325164795,0.009811046533286572
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,29,32,0.9354838709677419,0.9060608637519181,3.2009122371673584,86,,,,3.34757399559021,0.8697311282157898,0.3788597583770752,0.010446947999298573
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,30,32,0.967741935483871,0.6325415251776576,4.08394718170166,117,,,,8.349170684814453,0.8536518812179565,0.42809757590293884,0.009720203466713428
olmo,base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,31,32,1.0,1.0519609283655882,4.17865514755249,117,4.731772422790527,4.17865514755249,-0.5531172752380371,9.40412712097168,0.8310319781303406,0.5122333765029907,0.012899708934128284
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,0,32,0.0,1.7998578008264303,8.512758255004883,24,,,,10.018964767456055,0.22429142892360687,0.06692387908697128,0.106831394135952
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,1,32,0.03225806451612903,1.3116114726290107,9.173259735107422,28,,,,10.076909065246582,0.041969478130340576,0.03856615349650383,0.170694038271904
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,2,32,0.06451612903225806,0.9766027806326747,9.766194343566895,22,,,,10.017318725585938,0.028343023732304573,0.03608432039618492,0.16569767892360687
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,3,32,0.0967741935483871,1.2452190541662276,9.59103012084961,25,,,,9.875265121459961,0.057503633201122284,0.04300714656710625,0.14126090705394745
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,4,32,0.12903225806451613,0.893977411556989,8.870511054992676,23,,,,10.04077434539795,0.09665697813034058,0.04938796907663345,0.12990552186965942
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,5,32,0.16129032258064516,1.0825749565847218,9.1156005859375,24,,,,9.983525276184082,0.22038517892360687,0.06549748033285141,0.09375
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,6,32,0.1935483870967742,1.1147966119460762,9.402318954467773,19,,,,10.103012084960938,0.317950576543808,0.07978641986846924,0.06867732852697372
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,7,32,0.22580645161290322,1.2962066368199885,9.696573257446289,32,,,,9.839851379394531,0.376544326543808,0.08659020066261292,0.06649709492921829
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,8,32,0.25806451612903225,1.0284783125389367,8.930231094360352,17,,,,10.094864845275879,0.389080673456192,0.09164668619632721,0.06286337226629257
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,9,32,0.2903225806451613,1.0739017206942663,8.80880355834961,16,,,,10.115133285522461,0.42886990308761597,0.09754630923271179,0.060592297464609146
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,10,32,0.3225806451612903,1.0858928568195552,9.477649688720703,15,,,,9.934574127197266,0.47601744532585144,0.10655265301465988,0.058775436133146286
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,11,32,0.3548387096774194,1.4671599930152297,9.47622299194336,22,,,,10.131265640258789,0.46702396869659424,0.10726480931043625,0.055686771869659424
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,12,32,0.3870967741935484,1.0409935268107802,9.940929412841797,19,,,,10.143863677978516,0.5029069781303406,0.11652372032403946,0.049781978130340576
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,13,32,0.41935483870967744,1.0046717301011086,9.587027549743652,29,,,,9.968955039978027,0.5260719656944275,0.1226499006152153,0.04769258573651314
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,14,32,0.45161290322580644,1.2318757371976972,9.604499816894531,22,,,,9.958226203918457,0.6002907156944275,0.14220348000526428,0.04215116426348686
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,15,32,0.4838709677419355,1.5061653051525354,8.592886924743652,23,,,,9.937347412109375,0.6610646843910217,0.156721293926239,0.03006904013454914
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,16,32,0.5161290322580645,1.2518412000499666,4.479413032531738,12,,,,9.933996200561523,0.6751453280448914,0.16252025961875916,0.03006904013454914
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,17,32,0.5483870967741935,1.2295921524055302,2.6297762393951416,10,,,,9.95030689239502,0.7169331312179565,0.17988617718219757,0.02707122080028057
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,18,32,0.5806451612903226,1.0159546853974462,2.755664110183716,10,,,,9.832799911499023,0.7688953280448914,0.1994411051273346,0.020530523732304573
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,19,32,0.6129032258064516,1.2986692171543837,3.7399678230285645,16,,,,9.952432632446289,0.7977834343910217,0.21228353679180145,0.01953125
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,20,32,0.6451612903225806,0.7131760632619262,1.8502963781356812,12,,,,9.18614673614502,0.8224927186965942,0.22442768514156342,0.018531976267695427
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,21,32,0.6774193548387096,0.8205237933434546,1.1035935878753662,8,,,,9.87894344329834,0.8338481187820435,0.23443461954593658,0.014444041065871716
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,22,32,0.7096774193548387,0.6150924866087735,3.5665390491485596,33,,,,0.30363303422927856,0.8467478156089783,0.24977174401283264,0.014625727199018002
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,23,32,0.7419354838709677,0.9394473386928439,4.438747406005859,48,,,,9.447258949279785,0.8623728156089783,0.268009215593338,0.012536337599158287
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,24,32,0.7741935483870968,0.660809965338558,4.706496238708496,55,,,,10.01356315612793,0.8712754249572754,0.2870587110519409,0.011446220800280571
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,25,32,0.8064516129032258,0.7296212175861001,5.0737104415893555,68,,,,8.221456527709961,0.8802688717842102,0.3089657723903656,0.011991279199719429
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,26,32,0.8387096774193549,0.5076202861964703,4.5037760734558105,65,,,,9.75819206237793,0.882267415523529,0.3254450559616089,0.01081031933426857
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,27,32,0.8709677419354839,0.9755102973431349,3.762458324432373,54,,,,9.878240585327148,0.8850835561752319,0.34914901852607727,0.009356831200420856
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,28,32,0.9032258064516129,0.5916461586020887,3.0706794261932373,48,,,,0.727199912071228,0.8821765780448914,0.36686593294143677,0.011173691600561142
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,29,32,0.9354838709677419,0.8052860551979393,3.504274845123291,68,,,,3.297456979751587,0.8703669905662537,0.3904966711997986,0.008448401466012001
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,30,32,0.967741935483871,0.6553965080529451,3.4396536350250244,71,,,,8.35082721710205,0.8597383499145508,0.44534435868263245,0.011264534667134285
olmo,base,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,31,32,1.0,0.9924844447523355,3.8160414695739746,84,4.035215377807617,3.8160414695739746,-0.21917390823364258,9.036087989807129,0.8277616500854492,0.5215849876403809,0.014171511866152287
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,0,32,0.0,1.9788514482788742,8.393426895141602,23,,,,9.999432563781738,0.23419331014156342,0.06809086352586746,0.10528706759214401
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,1,32,0.03225806451612903,1.447264811489731,9.590747833251953,29,,,,10.070788383483887,0.037063952535390854,0.0368075855076313,0.17487281560897827
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,2,32,0.06451612903225806,1.1429078546352684,10.010873794555664,24,,,,10.046653747558594,0.030523255467414856,0.03669964522123337,0.16996729373931885
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,3,32,0.0967741935483871,1.3353802813217044,10.043407440185547,23,,,,9.90206241607666,0.06749636679887772,0.044241346418857574,0.13980741798877716
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,4,32,0.12903225806451613,0.8650079513899982,9.927417755126953,28,,,,10.045055389404297,0.10837572813034058,0.05131993070244789,0.12281976640224457
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,5,32,0.16129032258064516,0.9634568458423018,9.92296028137207,26,,,,10.020133972167969,0.21111918985843658,0.06419746577739716,0.09574854373931885
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,6,32,0.1935483870967742,1.1127145262435079,10.009243965148926,19,,,,10.021635055541992,0.3108648359775543,0.07810474932193756,0.07658066600561142
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,7,32,0.22580645161290322,1.355283253826201,9.96360969543457,28,,,,9.917003631591797,0.35074490308761597,0.08336687833070755,0.07376453280448914
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,8,32,0.25806451612903225,1.042174058384262,10.028907775878906,24,,,,10.081774711608887,0.37427327036857605,0.09035316854715347,0.06686046719551086
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,9,32,0.2903225806451613,1.1170530205126852,10.174261093139648,19,,,,10.149194717407227,0.43050509691238403,0.09751760959625244,0.060592297464609146
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,10,32,0.3225806451612903,1.120920988265425,10.159476280212402,17,,,,9.896984100341797,0.4896439015865326,0.11090800911188126,0.05377906933426857
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,11,32,0.3548387096774194,1.5967696709558368,9.957452774047852,21,,,,10.176127433776855,0.5146257281303406,0.11795886605978012,0.049509447067976
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,12,32,0.3870967741935484,1.0495105186710134,9.688262939453125,18,,,,10.026897430419922,0.5373364686965942,0.12550868093967438,0.047056686133146286
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,13,32,0.41935483870967744,0.9696245659142733,8.944685935974121,32,,,,9.842641830444336,0.5967478156089783,0.14137564599514008,0.0390625
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,14,32,0.45161290322580644,1.270793305709958,8.333952903747559,16,,,,9.942686080932617,0.6251816749572754,0.14913959801197052,0.03542877733707428
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,15,32,0.4838709677419355,1.5891298577189445,8.825827598571777,34,,,,9.84195327758789,0.6863190531730652,0.16229753196239471,0.030886627733707428
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,16,32,0.5161290322580645,1.1514001511968672,5.439165115356445,25,,,,10.002906799316406,0.6821402907371521,0.16390559077262878,0.032340116798877716
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,17,32,0.5483870967741935,1.074016094673425,1.6914129257202148,8,,,,9.820436477661133,0.727107584476471,0.18654122948646545,0.02734375
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,18,32,0.5806451612903226,1.0034051779657602,1.585763692855835,11,,,,9.686541557312012,0.7709847092628479,0.20494012534618378,0.022347383201122284
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,19,32,0.6129032258064516,1.3951660515740514,1.806924819946289,16,,,,9.953336715698242,0.8084120750427246,0.22183790802955627,0.017623545601963997
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,20,32,0.6451612903225806,0.6671692258678377,1.3157987594604492,16,,,,9.123743057250977,0.8201308250427246,0.22986997663974762,0.015443313866853714
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,21,32,0.6774193548387096,0.7808146015740931,0.8358465433120728,10,,,,9.894161224365234,0.8355741500854492,0.23533892631530762,0.01744186133146286
olmo,base,A driver is refusing to let me search their vehicl,institutional_police_officer_1,institutional,institution,22,32,0.7096774193548387,0.6670656800270081,2.1093626022338867,21,,,,0.41751402616500854,0.8499273061752319,0.2500941753387451,0.013898982666432858
