layer,word,probability,logit,source,model,model_id
32,listened,0.04323392,14.7734,top_k,base,meta-llama/Llama-3.1-8B
32,looked,0.04289747,14.7656,top_k,base,meta-llama/Llama-3.1-8B
32,kill,6e-07,3.5938,tracked,base,meta-llama/Llama-3.1-8B
32,fuck,3.84e-06,5.4453,tracked,base,meta-llama/Llama-3.1-8B
32,kiss,6.6e-07,3.6777,tracked,base,meta-llama/Llama-3.1-8B
32,said,0.0030833,12.1328,tracked,base,meta-llama/Llama-3.1-8B
32,the,0.00473834,12.5625,tracked,base,meta-llama/Llama-3.1-8B
32,scream,2.71e-06,5.0977,tracked,base,meta-llama/Llama-3.1-8B
0,/or,0.87098891,15.2422,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,наче,0.00083888,8.2969,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,olley,0.00079424,8.2422,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,maybe,0.00067406,8.0781,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,amp,0.00064319,8.0312,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,kill,3e-08,-2.0566,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,fuck,1e-08,-2.7012,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,kiss,8.91e-06,3.752,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,said,9e-08,-0.8213,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,the,4e-07,0.6406,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,scream,2.2e-07,0.0703,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,/or,0.98450643,17.5781,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,наче,0.00349564,11.9375,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,/of,0.00015121,8.7969,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,rog,0.00012733,8.625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,rogen,0.00011776,8.5469,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,kill,1e-08,-0.8818,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,fuck,0.0,-5.1094,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,kiss,1e-08,-0.7324,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,said,2e-08,-0.2097,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,the,1.4e-07,1.8154,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,scream,2e-08,-0.0467,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,/or,0.73675489,15.4609,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,наче,0.02856709,12.2109,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,rog,0.00473689,10.4141,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,/of,0.00323028,10.0312,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,olen,0.0027415,9.8672,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,kill,5e-08,-1.0254,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,fuck,0.0,-3.8672,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,kiss,1.7e-07,0.1917,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,said,1e-08,-3.0332,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,the,1.7e-07,0.1841,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,scream,2.6e-07,0.5996,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,/or,0.98825431,18.5625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,/of,0.00098204,11.6484,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,наче,0.00045669,10.8828,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,rog,0.00027917,10.3906,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,rogen,0.00013395,9.6562,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,kill,1e-08,-0.1294,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,fuck,0.0,-1.1611,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,kiss,1e-08,0.1606,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,said,0.0,-2.9785,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,the,8e-08,2.1992,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,scream,3e-08,1.1611,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,/or,0.66203332,14.8438,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,oppins,0.01374006,10.9688,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,zwar,0.00680182,10.2656,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,/of,0.00619313,10.1719,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,rew,0.00521514,10.0,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,kill,1.1e-07,-0.7495,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,fuck,1.1e-07,-0.8037,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,kiss,6e-08,-1.3945,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,said,3e-08,-2.1855,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,the,8.9e-07,1.3223,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,scream,1.05e-06,1.4912,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,/or,0.70244455,14.6797,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,zin,0.01074971,10.5,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,REW,0.00817795,10.2266,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,rew,0.003715,9.4375,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,zwar,0.00312834,9.2656,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,kill,1.95e-06,1.8857,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,fuck,2e-07,-0.3691,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,kiss,6e-08,-1.6387,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,said,9e-08,-1.2412,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,the,1.44e-06,1.584,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,scream,1.14e-06,1.3477,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,/or,0.112956,11.7969,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,-pills,0.0190249,10.0156,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,zin,0.01504993,9.7812,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,rogen,0.00662639,8.9609,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,ACHI,0.00512048,8.7031,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,kill,2.71e-06,1.1602,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,fuck,1.2e-07,-1.9199,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,kiss,2e-08,-3.9531,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,said,1.42e-06,0.5132,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,the,1.88e-06,0.7935,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,scream,4.26e-06,1.6123,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,rove,0.04873775,11.2266,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,/or,0.02393918,10.5156,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,utow,0.02320265,10.4844,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,ضی,0.0100576,9.6484,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,роничес,0.00664767,9.2344,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,kill,3.2e-07,-0.6953,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,fuck,2.1e-07,-1.1123,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,kiss,2e-08,-3.6758,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,said,2.92e-06,1.5049,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,the,3.2e-07,-0.7061,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,scream,7.2e-07,0.1046,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,/or,0.15877104,12.0312,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,rove,0.07798571,11.3203,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,-pills,0.00742582,8.9688,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,роничес,0.00660466,8.8516,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,ине,0.00479447,8.5312,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,kill,6e-07,-0.4487,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,fuck,5.3e-07,-0.5796,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,kiss,6e-08,-2.6816,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,said,9.72e-06,2.3301,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,the,3.32e-06,1.2559,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,scream,3.36e-06,1.2676,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,/or,0.04256694,11.0859,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,rove,0.04125729,11.0547,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,Timing,0.02705719,10.6328,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,-pills,0.01918642,10.2891,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,errat,0.0156595,10.0859,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,kill,7e-08,-2.2305,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,fuck,3.7e-07,-0.5732,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,kiss,5e-07,-0.2729,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,said,4.68e-06,1.9697,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,the,1.3e-06,0.687,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,scream,2.97e-06,1.5166,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,/or,0.07703609,11.5938,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,rove,0.02009607,10.25,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,роничес,0.01075665,9.625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,-pills,0.00987086,9.5391,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,Dün,0.00949271,9.5,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,kill,3.2e-07,-0.7876,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,fuck,1.49e-06,0.7437,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,kiss,5.3e-07,-0.2888,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,said,1.7e-06,0.8726,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,the,1.59e-06,0.8081,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,scream,1.372e-05,2.9609,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,/or,0.01587237,9.4453,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,MSR,0.01255608,9.2109,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,rove,0.01216977,9.1797,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,наче,0.00862966,8.8359,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,/of,0.0081704,8.7812,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,kill,1.12e-06,-0.1149,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,fuck,1.1e-06,-0.1305,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,kiss,1.1e-07,-2.4336,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,said,2.82e-06,0.8096,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,the,9.33e-06,2.0059,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,scream,2.741e-05,3.084,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,/or,0.02656831,10.0781,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,หว,0.01928652,9.7578,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,-pills,0.01274761,9.3438,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,/OR,0.01235541,9.3125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,наче,0.00579087,8.5547,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,kill,2.63e-06,0.8564,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,fuck,2.45e-06,0.7876,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,kiss,7e-08,-2.748,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,said,9.69e-06,2.1621,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,the,3.22e-06,1.0615,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,scream,1.118e-05,2.3047,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,-pills,0.03647822,10.5469,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,-*-,0.01485413,9.6484,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,หว,0.00853001,9.0938,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,ynamodb,0.00664318,8.8438,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,odelist,0.00474766,8.5078,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,kill,2.67e-06,1.0234,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,fuck,1.87e-06,0.666,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,kiss,1.6e-07,-1.8096,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,said,5.83e-06,1.8057,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,the,3.69e-06,1.3486,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,scream,1.19e-06,0.2159,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,/or,0.16929424,12.3047,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,роничес,0.01914326,10.125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,наче,0.01526234,9.8984,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,-pills,0.00970133,9.4453,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,akin,0.00761466,9.2031,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,kill,6.48e-06,2.1348,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,fuck,4.67e-06,1.8057,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,kiss,3e-08,-3.1113,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,said,9.68e-06,2.5352,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,the,2.7e-07,-1.0391,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,scream,2.86e-06,1.3164,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,-pills,0.02389224,10.1875,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,/or,0.0173439,9.8672,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,rogen,0.00872106,9.1797,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,ープ,0.00740147,9.0156,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,роничес,0.00711792,8.9766,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,kill,6.82e-06,2.0254,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,fuck,1.625e-05,2.8945,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,kiss,2.7e-07,-1.2188,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,said,2.22e-06,0.9028,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,the,4.3e-07,-0.73,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,scream,1.41e-06,0.4468,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,/or,0.6581555,13.7891,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,rogen,0.01660583,10.1094,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,-pills,0.00754354,9.3203,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,pper,0.00219529,8.0859,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,ープ,0.00191477,7.9492,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,kill,2.165e-05,3.4668,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,fuck,8.63e-06,2.5469,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,kiss,1.3e-07,-1.6113,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,said,8.64e-06,2.5488,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,the,1.33e-06,0.6768,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,scream,2.7e-07,-0.9106,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,/or,0.41824308,12.6641,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,rogen,0.04272622,10.3828,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,rog,0.00534781,8.3047,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,-pills,0.00400533,8.0156,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,aping,0.00394323,8.0,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,kill,2.506e-05,2.9414,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,fuck,2.203e-05,2.8125,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,kiss,6e-07,-0.7969,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,said,6.17e-06,1.54,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,the,3.55e-06,0.9858,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,scream,1.9e-07,-1.918,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,/or,0.78039354,14.4141,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,rogen,0.03678576,11.3594,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,bath,0.00297275,8.8438,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,zo,0.00226155,8.5703,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,pper,0.00220916,8.5469,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,kill,1.29e-06,1.1045,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,fuck,5.04e-06,2.4648,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,kiss,2.4e-07,-0.5952,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,said,3.03e-06,1.9561,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,the,6.6e-07,0.426,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,scream,4e-08,-2.3652,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,/or,0.95351487,16.5,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,rogen,0.01067567,12.0078,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,rog,0.00298778,10.7344,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,quot,0.00091837,9.5547,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,pper,0.00073793,9.3359,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,kill,1.3e-07,0.7124,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,fuck,2.06e-06,3.4531,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,kiss,3e-08,-0.6401,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,said,1.4e-07,0.7783,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,the,5e-08,-0.3091,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,scream,1e-08,-1.6006,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,/or,0.83516103,14.6562,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,rog,0.00608453,9.7344,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,rogen,0.00438252,9.4062,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,quot,0.0033081,9.125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,pper,0.00110808,8.0312,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,kill,2.5e-07,-0.3591,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,fuck,7.67e-06,3.0586,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,kiss,1.3e-07,-1.0322,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,said,1.31e-06,1.293,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,the,2.2e-07,-0.4844,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,scream,4e-08,-2.2188,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,/or,0.85317552,14.8281,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,rogen,0.00970269,10.3516,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,rog,0.0069342,10.0156,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,quot,0.00495565,9.6797,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,pper,0.00176699,8.6484,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,kill,1.6e-07,-0.6855,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,fuck,3.19e-06,2.332,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,kiss,1e-07,-1.1777,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,said,2.83e-06,2.2109,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,the,5e-08,-1.7295,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,scream,3e-08,-2.4941,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,/or,0.59399843,13.3672,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,lay,0.01054474,9.3359,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,quot,0.00686159,8.9062,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,rogen,0.00564419,8.7109,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,pper,0.00353204,8.2422,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,kill,3.6e-07,-0.9526,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,fuck,1.665e-05,2.8848,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,kiss,8e-08,-2.4688,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,said,7.44e-06,2.0801,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,the,1.1e-07,-2.1777,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,scream,1.3e-07,-1.9443,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,/or,0.66735345,13.5625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,lay,0.02079203,10.0938,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,quot,0.00542393,8.75,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,rog,0.0036988,8.3672,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,bath,0.00198757,7.7461,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,kill,6e-07,-0.3582,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,fuck,2.003e-05,3.1484,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,kiss,1.7e-07,-1.6387,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,said,7.9e-06,2.2188,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,the,1.7e-07,-1.6182,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,scream,2.1e-07,-1.4033,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,/or,0.35234386,12.3281,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,lay,0.01911637,9.4141,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,quot,0.01465703,9.1484,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,rog,0.00835132,8.5859,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,thoughts,0.00472141,8.0156,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,kill,7e-07,-0.7964,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,fuck,2.468e-05,2.7617,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,kiss,1.6e-07,-2.3027,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,said,4.72e-05,3.4102,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,the,3.4e-07,-1.5254,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,scream,3.2e-07,-1.5723,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
