step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words,family,layer,mode,model_id,prompt_key,gen_idx
49,completely,0.0004433553258422,4.9936699867248535,124,speed,0.1210242882370948,speed|hundred|dizzy|high|frantic,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
50,sidewalk,3.611836234540533e-07,4.140617847442627,75,unnatural,0.1664827167987823,unnatural|impossible|in|unbelievable|un,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
51,motion,0.0001866741658886,4.979946613311768,81,speed,0.1588091552257537,"speed|.|pace|,|.",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
52,.,0.3826304972171783,2.622174024581909,40,.,0.3826304972171783,".|.|,|before|and",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
53,P,0.000557339459192,4.505560874938965,70,I,0.187866523861885,I|It|The|He|Then,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
54,ile,0.0040113511495292,5.44338321685791,141,icking,0.1381293535232544,icking|leased|.S|uzz|icked,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
55,-dr,0.0002944412117358,4.4944658279418945,76,of,0.2708439528942108,of|the|on|it|up,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
56,ivers,0.5582806468009949,1.5198246240615845,17,ivers,0.5582806468009949,ivers|iving|ived|ives|iv,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
57,",",0.232776328921318,3.970486640930176,70,",",0.232776328921318,",|are|and|were|.",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
58,push,0.0014973134966567,6.982000350952148,155,drop,0.0365611054003238,drop|body|back|round|flying,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
59,ups,0.1067505106329917,1.4360747337341309,24,-ups,0.729507327079773,-ups|ups|ups|-up|-,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
60,:,0.0005390541628003,0.7319928407669067,8,",",0.827160120010376,",|and|.|or|with",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
61,Any,0.0035162710119038,6.119459629058838,115,I,0.0563081093132495,I|the|The|these|you,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
62,number,0.0093814833089709,4.908255577087402,88,exercise,0.1742712259292602,exercise|kind|time|type|where,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
63,of,0.9661194086074828,0.3291696906089782,5,of,0.9661194086074828,"of|that|you|or|,",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
64,men,0.0025591752491891,5.5272650718688965,116,exercises,0.1970455795526504,exercises|body|things|these|strength,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
65,opause,0.0011377716436982,4.713895320892334,73,have,0.1094511002302169,have|’s|'s|can|will,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
66,-related,0.0171210579574108,5.534860610961914,111,exercises,0.23820261657238,exercises|exercise|weight|symptoms|-related,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
67,issues,0.035842191427946,4.928980827331543,84,exercises,0.1644428670406341,exercises|symptoms|activities|physical|a,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
68,.,0.0216215252876281,3.608271598815918,52,can,0.3489537537097931,"can|could|,|may|are",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
69,Bring,0.0001004084260785,5.995429992675781,118,I,0.0786929354071617,I|The|<|end_of_text|>|It|But,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
70,your,0.0955760180950164,4.184493541717529,60,a,0.1347837895154953,a|your|it|on|the,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
71,mat,0.0049029467627406,6.671679496765137,144,own,0.0578924156725406,own|A|partner|best|body,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
72,for,0.0217936336994171,2.2009499073028564,27,and,0.4016899168491363,"and|,|to|.|or",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
73,a,0.1762002259492874,3.8276758193969727,59,this,0.2280200272798538,this|a|yoga|the|some,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
74,post,0.009720885194838,5.7701735496521,135,free,0.0628948435187339,free|yoga||workout|quick,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
75,-p,0.0295521914958953,4.132652282714844,84,-work,0.2149773985147476,-work|-run|-|-class|-y,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
76,il,0.2177898436784744,3.7512869834899902,76,il,0.2177898436784744,il|ub|regn|resentation|ump,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
77,ates,0.9886555671691896,0.1096060425043106,4,ates,0.9886555671691896,ates|ox|grim|gr|af,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
78,locale,3.353666500061081e-07,3.898988962173462,87,stretch,0.4377925097942352,stretch|stretching|yoga|cool|session,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
79,play,0.0001892411673907,5.2124505043029785,74,.,0.135041132569313,".|stretch|to|.|,",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
80,that,0.0070105232298374,4.233560085296631,56,.,0.2097360491752624,".|,|.|session|in",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
81,highlights,0.0005402037058956,4.641556739807129,92,will,0.2431226372718811,will|is|includes|'s|’s,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
82,the,0.3178034722805023,5.1938395500183105,81,the,0.3178034722805023,the|your|a|all|how,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
83,pops,1.842741039581597e-05,7.635478973388672,138,best,0.0409812740981578,best|body|benefits|power|importance,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
84,leg,6.273952749324962e-05,3.321977376937866,31,of,0.2526531517505646,"of|and|icle|icles|,",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
85,fulness,1.134137619374087e-05,5.919483661651611,108,and,0.1068144291639328,"and|muscles|,|strength|work",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
86,.Normal,3.274699400535041e-09,5.780019283294678,64,and,0.143231987953186,"and|of|,|.|in",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
87,mankind,5.523791060113581e-06,7.408105850219727,105,izing,0.0379685573279857,"izing|,|people|men|ization",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
88,people,0.0014464590931311,6.393327236175537,90,is,0.0982847213745117,"is|,|has|can|:",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
89,like,0.0091024581342935,5.734249114990234,103,are,0.1227447539567947,"are|have|,|can|who",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
90,but,0.0001780328457243,4.144443035125732,38,you,0.2925131618976593,you|us|me|to|myself,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
91,ts,0.0981154963374137,5.914178371429443,119,ts,0.0981154963374137,ts|ch|chers|the|not,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
92,need,0.0006882096058689,4.245743751525879,56,",",0.2179249376058578,",|and|.|.|in",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
93,n,0.0132961114868521,4.473257064819336,62,to,0.3855454623699188,to|a|not|the|more,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
94,'t,0.5699663162231445,1.1990612745285034,14,'t,0.5699663162231445,'t|’t|&apos|t|`t,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
95,be,0.155247300863266,5.618394374847412,96,be,0.155247300863266,be|worry|apply|feel|fear,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
96,useless,0.0001975205814233,6.9480061531066895,126,ashamed,0.0539178997278213,ashamed|afraid|a|embarrassed|the,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
97,for,0.0203146860003471,4.793893337249756,53,.,0.2133441418409347,".|in|,|to|.",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
98,good,0.0019370994996279,7.136542320251465,99,the,0.0801458433270454,the|this|a|sex|you,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
99,feats,0.0001020325944409,6.303394317626953,98,.,0.1442349106073379,".|,|health|.|sex",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,1
0,opened,0.0019801505841314,5.3992462158203125,136,cut,0.0552184917032718,cut|began|stabbed|started|held,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
1,the,0.5044782757759094,1.8906723260879517,20,the,0.5044782757759094,the|it|his|a|up,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
2,handc,7.821540930308402e-05,5.5977253913879395,120,box,0.0777932927012443,box|package|door|can|blade,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
3,uffs,0.6627510190010071,0.7888962626457214,4,uffs,0.6627510190010071,uffs|uff|uffed|arts|ups,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
4,.,0.1909894347190857,3.2416155338287354,45,.,0.1909894347190857,".|.|.|with|,",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
5,After,0.0096572963520884,4.68474817276001,68,He,0.2097337245941162,"He|The|“|""|Then",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
6,pulling,0.0017992561915889,4.968321800231934,107,a,0.1194246783852577,a|that|he|the|all,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
7,on,0.0322608053684234,3.29128360748291,32,the,0.2498168498277664,the|out|off|them|her,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
8,Sul,1.803330178518081e-07,2.1489546298980713,23,the,0.4732236266136169,the|his|a|them|her,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
9,thon,0.0002287266397615,5.0324201583862305,111,aim,0.1130575910210609,aim|ley|iman|ay|ik,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
10,'s,0.2455960065126419,2.4623937606811523,29,i,0.3203175663948059,"i|’s|'s|,|a",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
11,sleeves,0.0068740365095436,4.5968427658081055,86,arms,0.0662460923194885,arms|arm|shirt|cuffs|wrists,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
12,and,0.1410616636276245,1.5842045545578003,20,",",0.6223932504653931,",|and|he|to|,",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
13,pants,0.1748382747173309,4.718236446380615,110,pants,0.1748382747173309,pants|trousers|legs|trous|pant,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
14,",",0.7587583065032959,1.2984671592712402,23,",",0.7587583065032959,",|he|and|to|,",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
15,he,0.652387261390686,2.8943586349487305,34,he,0.652387261390686,he|the|and|they|she,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
16,came,0.0010360841406509,5.351855754852295,151,put,0.0480088740587234,put|cut|took|removed|threw,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
17,up,0.1197971776127815,2.700791835784912,41,to,0.2419969588518142,to|out|up|back|over,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
18,with,0.4382535219192505,1.9964532852172852,27,with,0.4382535219192505,with|to|behind|and|from,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
19,all,0.00145515112672,2.448130369186402,36,a,0.4943455457687378,a|the|an|two|his,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
20,the,0.4505424201488495,2.6104817390441895,39,the,0.4505424201488495,the|of|his|kinds|sorts,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
21,artifacts,0.0002292848803335,5.890829086303711,126,money,0.0925001204013824,money|clothes|evidence|necessary|handc,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
22,from,0.0333713740110397,3.263615608215332,52,.,0.2352911084890365,.|he|that|and|.,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
23,the,0.5889270305633545,2.481348752975464,29,the,0.5889270305633545,the|his|Sul|inside|that,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
24,packages,0.0002657489676494,7.021045207977295,148,bag,0.0308366250246763,bag|body|cave|grave|previous,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
25,and,0.1279566287994384,2.732292652130127,41,.,0.3588632643222809,".|and|.|,|he",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
26,spread,0.004621036350727,4.956138610839844,125,put,0.1641747653484344,put|the|placed|handed|threw,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
27,them,0.9553688764572144,0.295046865940094,8,them,0.9553688764572144,them|it|the|out|everything,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
28,on,0.327573150396347,1.4584656953811646,15,out,0.5153449177742004,out|on|in|all|over,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
29,the,0.8674141764640808,0.6691108345985413,7,the,0.8674141764640808,the|a|his|Sul|top,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
30,table,0.3915165960788727,3.054163932800293,47,table,0.3915165960788727,table|floor|bed|ground|desk,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
31,.,0.5528167486190796,1.7172272205352783,30,.,0.5528167486190796,".|.|,|in|:",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
32,He,0.2346656769514084,4.387880325317383,81,He,0.2346656769514084,"He|The|Then|""|Sul",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
33,picked,0.0535670220851898,5.034899711608887,136,took,0.0677150636911392,took|then|picked|looked|opened,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
34,up,0.8846275210380554,0.6609750986099243,12,up,0.8846275210380554,up|one|the|out|them,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
35,Ber,3.2922715035965666e-05,1.7249572277069092,18,the,0.587261438369751,the|a|one|his|each,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
36,an,0.0101419109851121,5.294897556304932,133,tha,0.0785355567932128,tha|li|ber|trand|en,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
37,",",0.036879938095808,2.7881476879119873,43,'s,0.5547986030578613,"'s|and|,|ek|ji",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
38,the,0.1161917001008987,4.589048385620117,86,who,0.1771711856126785,who|the|and|put|a,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
39,Potter,7.41621624911204e-06,7.023808002471924,136,knife,0.0356742553412914,knife|first|most|small|one,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
40,General,6.15648168604821e-05,3.475083112716675,38,",",0.3310200572013855,",|'s|and|of|.",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
41,",",0.5281962156295776,2.725778818130493,34,",",0.5281962156295776,",|'s|.|and|of",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
42,who,0.0650578662753105,2.2804863452911377,42,and,0.6519479155540466,and|who|the|from|by,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
43,was,0.4304437339305877,3.0244266986846924,62,was,0.4304437339305877,was|had|looked|seemed|could,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
44,concealed,0.000146991762449,5.482668876647949,126,still,0.1032660603523254,still|lying|in|the|sitting,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
45,in,0.4636184275150299,2.2663559913635254,31,in,0.4636184275150299,in|under|inside|behind|by,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
46,a,0.2938555479049682,1.9103147983551023,16,the,0.4622996747493744,the|a|his|one|Sul,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
47,field,0.0001087314303731,5.656261920928955,135,package,0.091423325240612,package|small|box|bag|large,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
48,bag,0.1153163462877273,4.675264835357666,84,of,0.1199100241065025,"of|bag|,|jacket|pack",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
49,",",0.4097380936145782,2.1718220710754395,33,",",0.4097380936145782,",|.|and|.|with",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
50,looked,0.0024990723468363,1.7397533655166626,41,and,0.7730119824409485,and|from|put|then|opened,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
51,at,0.7122211456298828,1.5586395263671875,30,at,0.7122211456298828,at|him|around|into|up,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
52,Rom,1.6890695405891165e-05,2.212714433670044,16,him,0.4452763795852661,him|the|it|his|Sul,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
53,lush,1.2369728210614994e-06,5.391800403594971,117,mel,0.0593949221074581,"mel|ulus|,|ana|ano",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
54,kin,0.0068142232485115,3.1789886951446533,46,",",0.306035041809082,",|and|'s|a|with",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
55,ov,0.0131392134353518,2.225806951522827,25,",",0.3415225148200989,",|and|'s|with|.",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
56,'s,0.1785406321287155,2.1794869899749756,25,",",0.3232952952384949,",|and|'s|with|.",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
57,inverted,9.253502867068164e-06,5.5525007247924805,115,face,0.2642808854579925,face|eyes|photo|back|hands,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
58,eyes,0.0295143742114305,4.858285427093506,87,face,0.2934632301330566,face|image|head|eyes|profile,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
59,",",0.5982986092567444,1.4623024463653564,18,",",0.5982986092567444,",|and|.|with|for",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
60,and,0.7535032033920288,1.9680105447769165,44,and,0.7535032033920288,and|then|smiled|looked|put,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
61,asked,0.0694523826241493,4.461676120758057,114,said,0.2704308331012726,said|asked|then|put|smiled,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
62,",",0.3419876396656036,3.0707192420959473,58,",",0.3419876396656036,",|:|him|in|with",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
63,"""",0.8673054575920105,0.9027262926101683,9,"""",0.8673054575920105,"""|“|'|What|I",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
64,Dr,0.000413667585235,3.969961881637573,81,What,0.1642981022596359,What|Do|How|Who|Are,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
65,.,0.0052925893105566,1.091008186340332,22,.,0.8559783697128296,.|unk|inking|ugs|Rom,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
66,What,0.0265329051762819,6.1521687507629395,111,Rom,0.0552993230521678,Rom|He|The|What|I,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
67,is,0.2335187792778015,3.189005136489868,37,is,0.2335187792778015,is|do|'s|are|did,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
68,the,0.4229581356048584,2.758261203765869,22,the,0.4229581356048584,the|your|this|it|a,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
69,meaning,0.0747963786125183,5.915640830993652,117,meaning,0.0747963786125183,meaning|name|purpose|difference|relationship,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
70,of,0.9514924883842468,0.3932905793190002,8,of,0.9514924883842468,of|behind|and|?|/,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
71,the,0.2364094704389572,5.881644248962402,67,the,0.2364094704389572,"the|this|Ber|""|Rom",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
72,sa,3.5219043638790026e-05,5.6547393798828125,90,name,0.2043526917695999,name|word|dream|words|phrase,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
73,lem,0.0148603236302733,5.186986923217773,110,ff,0.1853289455175399,ff|ucer|udi|uc|ul,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
74,witch,0.8420535922050476,1.4262030124664309,17,witch,0.8420535922050476,witch|witches|name|in|witch,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
75,trials,0.8177684545516968,0.9943880438804626,12,trials,0.8177684545516968,trials|craft|trial|hunt|hunts,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
76,,0.2979948818683624,3.5752532482147217,46,,0.2979948818683624,|?|in|essay|?,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
77,"""C",0.0001295523688895,6.122264862060547,124,The,0.1150529459118843,The|S|What|He|In,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
78,riminal,0.0464034676551818,5.989246845245361,193,riminal,0.0464034676551818,riminal|razy|y|ertain|rim,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
79,",""",0.0363694131374359,6.148623466491699,111,",",0.0958206430077552,",|""|,""|investigation|"",",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
80,aff,9.452264748688322e-06,4.492895126342773,54,he,0.1963512748479843,he|Rom|said|the|Sul,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
81,ixed,0.2267650067806244,2.019636631011963,26,irms,0.5190702676773071,irms|ixed|ably|ix|ront,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
82,by,0.033488031476736,3.118361473083496,41,a,0.2398318499326706,a|the|to|his|with,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
83,the,0.3136165738105774,4.6049275398254395,53,the,0.3136165738105774,the|a|Rom|his|Sul,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
84,retired,4.004218499176204e-05,7.567884922027588,156,police,0.0240615643560886,police|prosecutor|court|name|judge,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
85,alphabet,1.7238843383893254e-06,5.548916816711426,102,general,0.0803847759962081,general|police|colon|officer|judge,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
86,officer,0.0248221717774868,5.055748462677002,97,",",0.193722128868103,",|.|agency|agent|of",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
87,",",0.4244803488254547,2.97135066986084,40,",",0.4244803488254547,",|.|.|to|of",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
88,the,0.0378555804491043,5.4841628074646,102,"""",0.1175179257988929,"""|was|is|the|said",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
89,local,0.0008541436982341,7.341007232666016,141,former,0.0395783260464668,former|head|man|retired|old,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
90,leftist,1.616120971448254e-05,6.580790996551514,119,police,0.1281721442937851,police|prosecutor|chief|criminal|policeman,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
91,newspaper,0.016314934939146,6.772424221038818,123,",",0.1097638234496116,",|and|leader|party|newspaper",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
92,",",0.1797307878732681,5.087247848510742,79,",",0.1797307878732681,",|""|reporter|man|editor",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
93,The,0.0098467608913779,4.714461803436279,67,the,0.2008920162916183,"the|and|""|was|which",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
94,Ivan,2.6798059479915537e-05,7.1460981369018555,131,New,0.0460529997944831,New|Daily|People|Boston|Moscow,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
95,ovo,0.4524124562740326,3.161531925201416,38,ovo,0.4524124562740326,"ovo|ov|,|hoe|ova",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
96,Observer,0.0130901671946048,6.057837963104248,116,News,0.0505733005702495,News|Worker|Herald|Region|Chronicle,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
97,",",0.861016035079956,1.1134722232818604,19,",",0.861016035079956,",|.|,|(|published",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
98,was,0.0862733796238899,5.409706115722656,111,was,0.0862733796238899,was|published|and|the|wrote,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
99,running,0.0015604720683768,5.9787821769714355,147,published,0.0865405797958374,published|the|a|printed|not,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,2
0,slammed,0.0043931556865572,5.3992462158203125,136,cut,0.0552184917032718,cut|began|stabbed|started|held,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
1,it,0.8839085698127747,0.6501303911209106,10,it,0.8839085698127747,it|the|into|his|down,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
2,down,0.2512747049331665,1.8405179977416992,28,into,0.5155822038650513,into|down|back|through|onto,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
3,.,0.0342506989836692,2.5999979972839355,40,on,0.388928085565567,"on|into|onto|,|.",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
4,Then,0.0133563252165913,4.335305690765381,72,The,0.2189547419548034,The|It|He|“|I,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
5,he,0.6640124917030334,2.05051851272583,31,he,0.6640124917030334,"he|,|the|again|picked",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
6,picked,0.2143860757350921,4.579558372497559,123,picked,0.2143860757350921,picked|did|grabbed|slammed|took,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
7,it,0.5902917385101318,0.8080743551254272,4,it,0.5902917385101318,it|up|the|another|a,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
8,up,0.9544376730918884,0.2440949529409408,4,up,0.9544376730918884,up|back|again|and|right,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
9,again,0.5529168844223022,1.1045269966125488,10,again,0.5529168844223022,"again|and|,|.|a",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
10,and,0.5767737030982971,1.4115523099899292,15,and,0.5767737030982971,"and|,|.|.|to",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
11,stabbed,0.0464680716395378,3.306549310684204,83,slammed,0.4693108797073364,slammed|stabbed|threw|did|again,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
12,me,0.0623296424746513,3.1877293586730957,37,it,0.2950440347194671,it|the|her|me|himself,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
13,.,0.0882379487156868,2.585016965866089,50,in,0.3600659370422363,in|.|.|with|through,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
14,“My,0.0003947203804273,5.206987380981445,106,I,0.1183382794260978,I|He|The|It|A,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
15,leg,0.0050545944832265,5.840415954589844,126,God,0.0583004690706729,God|name|son|heart|mother,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
16,!,0.1222508773207664,3.0108211040496826,45,!”,0.1953563392162323,"!”|,”|!|is|,",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
17,I,0.087968423962593,2.9575862884521484,50,My,0.3506506383419037,My|I|It|He|You,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
18,have,0.0343949533998966,3.197465419769287,54,’m,0.2278152108192443,’m|can|’ve|think|was,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
19,a,0.4892100989818573,2.6705102920532227,47,a,0.4892100989818573,a|been|to|no|an,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
20,bru,0.0027228281833231,4.7936625480651855,104,knife,0.1475044935941696,knife|hole|bullet|metal|broken,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
21,ise,0.9348750114440918,0.2503651976585388,3,ise,0.9348750114440918,ise|ised|ising|in|ice,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
22,on,0.4251744151115417,2.4050679206848145,38,on,0.4251744151115417,"on|!”|!|,”|from",tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
23,my,0.9687665700912476,0.1942569464445114,4,my,0.9687665700912476,my|it|the|me|this,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
24,leg,0.8881123065948486,0.70183265209198,17,leg,0.8881123065948486,leg|thigh|left|knee|right,tulu,base,raw,meta-llama/Llama-3.1-8B,violence,3
