layer,word,probability,logit,source,model,model_id
25,__,0.03220154,11.7188,top_k,superego,Qwen/Qwen2.5-7B-Instruct
25,____,0.02468978,11.4531,top_k,superego,Qwen/Qwen2.5-7B-Instruct
25,______,0.02015121,11.25,top_k,superego,Qwen/Qwen2.5-7B-Instruct
25,kill,0.00105142,8.2969,tracked,superego,Qwen/Qwen2.5-7B-Instruct
25,scream,3.1e-06,2.4707,tracked,superego,Qwen/Qwen2.5-7B-Instruct
26,____,0.192588,13.4844,top_k,superego,Qwen/Qwen2.5-7B-Instruct
26,____,0.03704435,11.8359,top_k,superego,Qwen/Qwen2.5-7B-Instruct
26,______,0.03704435,11.8359,top_k,superego,Qwen/Qwen2.5-7B-Instruct
26,__,0.03534796,11.7891,top_k,superego,Qwen/Qwen2.5-7B-Instruct
26,:relative,0.03218468,11.6953,top_k,superego,Qwen/Qwen2.5-7B-Instruct
26,kill,0.00029068,6.9883,tracked,superego,Qwen/Qwen2.5-7B-Instruct
26,scream,5.45e-06,3.0117,tracked,superego,Qwen/Qwen2.5-7B-Instruct
27,____,0.32372469,14.4688,top_k,superego,Qwen/Qwen2.5-7B-Instruct
27,__,0.18445277,13.9062,top_k,superego,Qwen/Qwen2.5-7B-Instruct
27,______,0.1267724,13.5312,top_k,superego,Qwen/Qwen2.5-7B-Instruct
27,____,0.08712932,13.1562,top_k,superego,Qwen/Qwen2.5-7B-Instruct
27,________,0.02151942,11.7578,top_k,superego,Qwen/Qwen2.5-7B-Instruct
27,kill,0.00286719,9.7422,tracked,superego,Qwen/Qwen2.5-7B-Instruct
27,scream,4.09e-05,5.4922,tracked,superego,Qwen/Qwen2.5-7B-Instruct
28,do,0.43315104,19.4844,top_k,superego,Qwen/Qwen2.5-7B-Instruct
28,be,0.04424916,17.2031,top_k,superego,Qwen/Qwen2.5-7B-Instruct
28,just,0.03446128,16.9531,top_k,superego,Qwen/Qwen2.5-7B-Instruct
28,the,0.02994048,16.8125,top_k,superego,Qwen/Qwen2.5-7B-Instruct
28,kill,0.00380651,14.75,tracked,superego,Qwen/Qwen2.5-7B-Instruct
28,scream,0.00069865,13.0547,tracked,superego,Qwen/Qwen2.5-7B-Instruct
