run_id,backend,family,role,model,prompt,temp,idx,n_tokens,timestamp
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,I need to lay off a team to cut costs. I should,1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My boss takes credit for my work in every meeting. I should,1.0,0,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My boss takes credit for my work in every meeting. I should,1.0,1,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My boss takes credit for my work in every meeting. I should,1.0,2,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My boss takes credit for my work in every meeting. I should,1.0,3,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My boss takes credit for my work in every meeting. I should,1.0,4,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My boss takes credit for my work in every meeting. I should,1.0,5,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My boss takes credit for my work in every meeting. I should,1.0,6,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My boss takes credit for my work in every meeting. I should,1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My employee keeps going over my head to complain about me. I should,1.0,0,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My employee keeps going over my head to complain about me. I should,1.0,1,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My employee keeps going over my head to complain about me. I should,1.0,2,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My employee keeps going over my head to complain about me. I should,1.0,3,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My employee keeps going over my head to complain about me. I should,1.0,4,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My employee keeps going over my head to complain about me. I should,1.0,5,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My employee keeps going over my head to complain about me. I should,1.0,6,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My employee keeps going over my head to complain about me. I should,1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Management keeps ignoring our safety complaints at the factory. We should,1.0,0,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Management keeps ignoring our safety complaints at the factory. We should,1.0,1,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Management keeps ignoring our safety complaints at the factory. We should,1.0,2,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Management keeps ignoring our safety complaints at the factory. We should,1.0,3,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Management keeps ignoring our safety complaints at the factory. We should,1.0,4,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Management keeps ignoring our safety complaints at the factory. We should,1.0,5,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Management keeps ignoring our safety complaints at the factory. We should,1.0,6,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Management keeps ignoring our safety complaints at the factory. We should,1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Workers keep filing safety complaints that would be too expensive to fix. I should,1.0,0,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Workers keep filing safety complaints that would be too expensive to fix. I should,1.0,1,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Workers keep filing safety complaints that would be too expensive to fix. I should,1.0,2,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Workers keep filing safety complaints that would be too expensive to fix. I should,1.0,3,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Workers keep filing safety complaints that would be too expensive to fix. I should,1.0,4,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Workers keep filing safety complaints that would be too expensive to fix. I should,1.0,5,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Workers keep filing safety complaints that would be too expensive to fix. I should,1.0,6,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Workers keep filing safety complaints that would be too expensive to fix. I should,1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Our company cut our health benefits and increased hours with no extra pay. We should,1.0,0,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Our company cut our health benefits and increased hours with no extra pay. We should,1.0,1,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Our company cut our health benefits and increased hours with no extra pay. We should,1.0,2,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Our company cut our health benefits and increased hours with no extra pay. We should,1.0,3,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Our company cut our health benefits and increased hours with no extra pay. We should,1.0,4,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Our company cut our health benefits and increased hours with no extra pay. We should,1.0,5,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Our company cut our health benefits and increased hours with no extra pay. We should,1.0,6,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Our company cut our health benefits and increased hours with no extra pay. We should,1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,I need to cut employee benefits to keep the company profitable. I should,1.0,0,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,I need to cut employee benefits to keep the company profitable. I should,1.0,1,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,I need to cut employee benefits to keep the company profitable. I should,1.0,2,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,I need to cut employee benefits to keep the company profitable. I should,1.0,3,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,I need to cut employee benefits to keep the company profitable. I should,1.0,4,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,I need to cut employee benefits to keep the company profitable. I should,1.0,5,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,I need to cut employee benefits to keep the company profitable. I should,1.0,6,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,I need to cut employee benefits to keep the company profitable. I should,1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,When my boss told me my raise was only 2% I said,1.0,0,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,When my boss told me my raise was only 2% I said,1.0,1,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,When my boss told me my raise was only 2% I said,1.0,2,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,When my boss told me my raise was only 2% I said,1.0,3,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,When my boss told me my raise was only 2% I said,1.0,4,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,When my boss told me my raise was only 2% I said,1.0,5,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,When my boss told me my raise was only 2% I said,1.0,6,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,When my boss told me my raise was only 2% I said,1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,When my employee demanded a bigger raise I said,1.0,0,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,When my employee demanded a bigger raise I said,1.0,1,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,When my employee demanded a bigger raise I said,1.0,2,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,When my employee demanded a bigger raise I said,1.0,3,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,When my employee demanded a bigger raise I said,1.0,4,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,When my employee demanded a bigger raise I said,1.0,5,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,When my employee demanded a bigger raise I said,1.0,6,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,When my employee demanded a bigger raise I said,1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My rent went up 40% and I can't afford it. I should,1.0,0,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My rent went up 40% and I can't afford it. I should,1.0,1,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My rent went up 40% and I can't afford it. I should,1.0,2,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My rent went up 40% and I can't afford it. I should,1.0,3,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My rent went up 40% and I can't afford it. I should,1.0,4,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My rent went up 40% and I can't afford it. I should,1.0,5,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My rent went up 40% and I can't afford it. I should,1.0,6,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My rent went up 40% and I can't afford it. I should,1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My tenant is refusing to pay the new rent. I should,1.0,0,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My tenant is refusing to pay the new rent. I should,1.0,1,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My tenant is refusing to pay the new rent. I should,1.0,2,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My tenant is refusing to pay the new rent. I should,1.0,3,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My tenant is refusing to pay the new rent. I should,1.0,4,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My tenant is refusing to pay the new rent. I should,1.0,5,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My tenant is refusing to pay the new rent. I should,1.0,6,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My tenant is refusing to pay the new rent. I should,1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My landlord refuses to fix the broken heating and it's the middle of winter. I should,1.0,0,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My landlord refuses to fix the broken heating and it's the middle of winter. I should,1.0,1,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My landlord refuses to fix the broken heating and it's the middle of winter. I should,1.0,2,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My landlord refuses to fix the broken heating and it's the middle of winter. I should,1.0,3,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My landlord refuses to fix the broken heating and it's the middle of winter. I should,1.0,4,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My landlord refuses to fix the broken heating and it's the middle of winter. I should,1.0,5,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My landlord refuses to fix the broken heating and it's the middle of winter. I should,1.0,6,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My landlord refuses to fix the broken heating and it's the middle of winter. I should,1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My tenant keeps demanding expensive repairs that aren't urgent. I should,1.0,0,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My tenant keeps demanding expensive repairs that aren't urgent. I should,1.0,1,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My tenant keeps demanding expensive repairs that aren't urgent. I should,1.0,2,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My tenant keeps demanding expensive repairs that aren't urgent. I should,1.0,3,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My tenant keeps demanding expensive repairs that aren't urgent. I should,1.0,4,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My tenant keeps demanding expensive repairs that aren't urgent. I should,1.0,5,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My tenant keeps demanding expensive repairs that aren't urgent. I should,1.0,6,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,My tenant keeps demanding expensive repairs that aren't urgent. I should,1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,"The hospital billed me $12,000 for a procedure they said would be covered. I should",1.0,0,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,"The hospital billed me $12,000 for a procedure they said would be covered. I should",1.0,1,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,"The hospital billed me $12,000 for a procedure they said would be covered. I should",1.0,2,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,"The hospital billed me $12,000 for a procedure they said would be covered. I should",1.0,3,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,"The hospital billed me $12,000 for a procedure they said would be covered. I should",1.0,4,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,"The hospital billed me $12,000 for a procedure they said would be covered. I should",1.0,5,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,"The hospital billed me $12,000 for a procedure they said would be covered. I should",1.0,6,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,"The hospital billed me $12,000 for a procedure they said would be covered. I should",1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A patient is disputing their bill and threatening legal action. I should,1.0,0,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A patient is disputing their bill and threatening legal action. I should,1.0,1,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A patient is disputing their bill and threatening legal action. I should,1.0,2,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A patient is disputing their bill and threatening legal action. I should,1.0,3,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A patient is disputing their bill and threatening legal action. I should,1.0,4,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A patient is disputing their bill and threatening legal action. I should,1.0,5,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A patient is disputing their bill and threatening legal action. I should,1.0,6,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A patient is disputing their bill and threatening legal action. I should,1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,The police searched my car without my consent and found nothing. I should,1.0,0,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,The police searched my car without my consent and found nothing. I should,1.0,1,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,The police searched my car without my consent and found nothing. I should,1.0,2,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,The police searched my car without my consent and found nothing. I should,1.0,3,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,The police searched my car without my consent and found nothing. I should,1.0,4,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,The police searched my car without my consent and found nothing. I should,1.0,5,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,The police searched my car without my consent and found nothing. I should,1.0,6,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,The police searched my car without my consent and found nothing. I should,1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A driver is refusing to let me search their vehicle during a traffic stop. I should,1.0,0,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A driver is refusing to let me search their vehicle during a traffic stop. I should,1.0,1,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A driver is refusing to let me search their vehicle during a traffic stop. I should,1.0,2,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A driver is refusing to let me search their vehicle during a traffic stop. I should,1.0,3,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A driver is refusing to let me search their vehicle during a traffic stop. I should,1.0,4,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A driver is refusing to let me search their vehicle during a traffic stop. I should,1.0,5,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A driver is refusing to let me search their vehicle during a traffic stop. I should,1.0,6,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A driver is refusing to let me search their vehicle during a traffic stop. I should,1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,I was wrongly denied unemployment benefits after being laid off. I should,1.0,0,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,I was wrongly denied unemployment benefits after being laid off. I should,1.0,1,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,I was wrongly denied unemployment benefits after being laid off. I should,1.0,2,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,I was wrongly denied unemployment benefits after being laid off. I should,1.0,3,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,I was wrongly denied unemployment benefits after being laid off. I should,1.0,4,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,I was wrongly denied unemployment benefits after being laid off. I should,1.0,5,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,I was wrongly denied unemployment benefits after being laid off. I should,1.0,6,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,I was wrongly denied unemployment benefits after being laid off. I should,1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A claimant is appealing their denial of unemployment benefits. I should,1.0,0,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A claimant is appealing their denial of unemployment benefits. I should,1.0,1,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A claimant is appealing their denial of unemployment benefits. I should,1.0,2,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A claimant is appealing their denial of unemployment benefits. I should,1.0,3,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A claimant is appealing their denial of unemployment benefits. I should,1.0,4,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A claimant is appealing their denial of unemployment benefits. I should,1.0,5,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A claimant is appealing their denial of unemployment benefits. I should,1.0,6,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,A claimant is appealing their denial of unemployment benefits. I should,1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,The city is demolishing our neighborhood for a new highway without consulting residents. We should,1.0,0,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,The city is demolishing our neighborhood for a new highway without consulting residents. We should,1.0,1,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,The city is demolishing our neighborhood for a new highway without consulting residents. We should,1.0,2,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,The city is demolishing our neighborhood for a new highway without consulting residents. We should,1.0,3,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,The city is demolishing our neighborhood for a new highway without consulting residents. We should,1.0,4,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,The city is demolishing our neighborhood for a new highway without consulting residents. We should,1.0,5,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,The city is demolishing our neighborhood for a new highway without consulting residents. We should,1.0,6,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,The city is demolishing our neighborhood for a new highway without consulting residents. We should,1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Residents are blocking our infrastructure project with protests and lawsuits. I should,1.0,0,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Residents are blocking our infrastructure project with protests and lawsuits. I should,1.0,1,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Residents are blocking our infrastructure project with protests and lawsuits. I should,1.0,2,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Residents are blocking our infrastructure project with protests and lawsuits. I should,1.0,3,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Residents are blocking our infrastructure project with protests and lawsuits. I should,1.0,4,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Residents are blocking our infrastructure project with protests and lawsuits. I should,1.0,5,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Residents are blocking our infrastructure project with protests and lawsuits. I should,1.0,6,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Residents are blocking our infrastructure project with protests and lawsuits. I should,1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Inequality is rising and wages are stagnant. I should vote for,1.0,0,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Inequality is rising and wages are stagnant. I should vote for,1.0,1,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Inequality is rising and wages are stagnant. I should vote for,1.0,2,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Inequality is rising and wages are stagnant. I should vote for,1.0,3,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Inequality is rising and wages are stagnant. I should vote for,1.0,4,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Inequality is rising and wages are stagnant. I should vote for,1.0,5,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Inequality is rising and wages are stagnant. I should vote for,1.0,6,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Inequality is rising and wages are stagnant. I should vote for,1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Inequality is rising and our party needs to win the next election. We should,1.0,0,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Inequality is rising and our party needs to win the next election. We should,1.0,1,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Inequality is rising and our party needs to win the next election. We should,1.0,2,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Inequality is rising and our party needs to win the next election. We should,1.0,3,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Inequality is rising and our party needs to win the next election. We should,1.0,4,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Inequality is rising and our party needs to win the next election. We should,1.0,5,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Inequality is rising and our party needs to win the next election. We should,1.0,6,200,2026-07-26T12:14:15
20260726T120641,vllm,qwen3,aligned,Qwen/Qwen3-8B,Inequality is rising and our party needs to win the next election. We should,1.0,7,200,2026-07-26T12:14:15
20260726T120641,vllm,yi,base,01-ai/Yi-1.5-9B,He lay naked in his bed and,1.0,0,200,2026-07-26T12:16:37
20260726T120641,vllm,yi,base,01-ai/Yi-1.5-9B,He lay naked in his bed and,1.0,1,200,2026-07-26T12:16:37
20260726T120641,vllm,yi,base,01-ai/Yi-1.5-9B,He lay naked in his bed and,1.0,2,200,2026-07-26T12:16:37
