model,layer,model_id,prompt_key,gen_idx,step,phase,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,14,215,response,ĠCould,0.8603227734565735,0.4946845769882202,5,ĠCould,0.8603227734565735,"ĠCould|ĠIf|ĠWould|ĠTo|Ġ"""
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,14,216,response,Ġyou,0.9999783039093018,0.00029770081164315343,1,Ġyou,0.9999783039093018,Ġyou|Ġplease|Ġprovide|Ġclarify|Ġyour
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,14,217,response,Ġclarify,0.6173787713050842,0.7461733222007751,3,Ġclarify,0.6173787713050842,Ġclarify|Ġplease|Ġprovide|ĠPlease|ĠClar
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,14,218,response,Ġor,0.9686045050621033,0.1442696452140808,2,Ġor,0.9686045050621033,Ġor|Ġwhat|Ġthe|Ġit|Ġfurther
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,14,219,response,Ġprovide,0.9929441809654236,0.044372573494911194,2,Ġprovide,0.9929441809654236,Ġprovide|Ġcomplete|Ġexpand|Ġadd|Ġelaborate
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,14,220,response,Ġmore,0.9906197786331177,0.059713274240493774,3,Ġmore,0.9906197786331177,Ġmore|Ġadditional|Ġa|Ġthe|Ġcontext
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,14,221,response,Ġcontext,0.9999892711639404,0.00015228302800096571,1,Ġcontext,0.9999892711639404,Ġcontext|Ġdetails|Ġinformation|context|ĠContext
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,14,222,response,Ġso,0.7962663769721985,0.6069396138191223,5,Ġso,0.7962663769721985,"Ġso|?|,|Ġfor|Ġto"
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,14,223,response,ĠI,0.9988829493522644,0.00872073881328106,2,ĠI,0.9988829493522644,ĠI|Ġthat|Ġwe|Ġyou|I
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,14,224,response,Ġcan,0.9996472597122192,0.0034932109992951155,1,Ġcan,0.9996472597122192,Ġcan|Ġunderstand|Ġknow|Ġmay|Ġmight
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,14,225,response,Ġassist,0.38418102264404297,0.822148323059082,3,Ġhelp,0.5767240524291992,Ġhelp|Ġassist|Ġcontinue|Ġbetter|Ġunderstand
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,14,226,response,Ġyou,0.9676755666732788,0.14453303813934326,2,Ġyou,0.9676755666732788,Ġyou|Ġbetter|Ġeffectively|Ġproperly|Ġfurther
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,14,227,response,Ġbetter,0.9998117089271545,0.002069232054054737,1,Ġbetter,0.9998117089271545,Ġbetter|Ġeffectively|?|Ġproperly|Ġbest
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,14,228,response,?,0.9789045453071594,0.10329252481460571,2,?,0.9789045453071594,"?|?ĊĊ|Ġwith|Ġin|?"""
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,14,229,response,<｜end of sentence｜>,0.4392569065093994,1.2211217880249023,7,<｜end of sentence｜>,0.4392569065093994,<｜end of sentence｜>|ĠIf|ĠFor|ĠI|ĠAlternatively
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,0,think,Ċ,0.9896486401557922,0.05785968527197838,2,Ċ,0.9896486401557922,Ċ|ĊĊ|>Ċ|ĊĠĠĊ|ĊĠĠĠĠĠĠĠĠĊ
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,1,think,Okay,0.715711772441864,0.6276258826255798,3,Okay,0.715711772441864,Okay|Alright|Hmm|First|The
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,2,think,",",0.9999672174453735,0.0005077127134427428,1,",",0.9999672174453735,",|Ġso|I|So|."
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,3,think,Ġso,0.8022774457931519,0.6522905230522156,4,Ġso,0.8022774457931519,"Ġso|Ġthe|ĠI|Ġlet|Ġ"""
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,4,think,ĠI,0.7857574224472046,0.5400579571723938,3,ĠI,0.7857574224472046,"ĠI|Ġthe|Ġsomeone|Ġmy|Ġ"""
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,5,think,Ġneed,0.08641204982995987,1.2639375925064087,11,'m,0.6691458821296692,'m|Ġneed|'ve|Ġcame|Ġhave
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,6,think,Ġto,0.999974250793457,0.0003154134610667825,1,Ġto,0.999974250793457,Ġto|Ġhelp|Ġa|Ġfigure|Ġthe
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,7,think,Ġfigure,0.9116891622543335,0.4372381269931793,7,Ġfigure,0.9116891622543335,Ġfigure|Ġcontinue|Ġunderstand|Ġhelp|Ġwork
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,8,think,Ġout,0.9998579025268555,0.0014216311974450946,1,Ġout,0.9998579025268555,Ġout|Ġthis|Ġwhat|Ġhow|Ġsomething
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,9,think,Ġwhat,0.6346204876899719,0.8284956812858582,5,Ġwhat,0.6346204876899719,Ġwhat|Ġhow|Ġthe|Ġwhy|Ġwhere
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,10,think,Ġthe,0.4950847923755646,1.1180248260498047,8,Ġthe,0.4950847923755646,"Ġthe|Ġ""|Ġto|Ġthis|Ġit"
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,11,think,Ġuser,0.8879446983337402,0.5868104100227356,11,Ġuser,0.8879446983337402,Ġuser|Ġphrase|Ġnext|Ġsentence|Ġoriginal
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,12,think,Ġis,0.7801690697669983,0.7819113731384277,6,Ġis,0.7801690697669983,Ġis|Ġmeans|Ġmeant|Ġwants|'s
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,13,think,Ġasking,0.98653644323349,0.09715361893177032,4,Ġasking,0.98653644323349,Ġasking|Ġtrying|Ġlooking|Ġdoing|Ġreally
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,14,think,Ġfor,0.8513470888137817,0.5511769652366638,4,Ġfor,0.8513470888137817,Ġfor|Ġhere|.|Ġme|Ġabout
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,15,think,Ġhere,0.5211479067802429,0.8655291795730591,5,Ġhere,0.5211479067802429,Ġhere|.|Ġwith|Ġwhen|Ġbased
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,16,think,.,0.999472439289093,0.005223508924245834,1,.,0.999472439289093,".|Ġbecause|,|Ġwhen|Ġwith"
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,17,think,ĠThe,0.24034041166305542,0.6093910932540894,5,ĠThey,0.7519586086273193,ĠThey|ĠThe|ĠLooking|ĠLet|ĠTheir
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,18,think,Ġmessage,0.1956421434879303,2.126370668411255,18,Ġquery,0.22518272697925568,Ġquery|Ġmessage|Ġinitial|Ġprompt|Ġinput
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,19,think,Ġthey,0.5759332776069641,1.2274106740951538,9,Ġthey,0.5759332776069641,Ġthey|Ġis|Ġstarts|Ġsays|Ġprovided
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,20,think,'ve,0.045737117528915405,0.8735500574111938,7,Ġprovided,0.7154489159584045,Ġprovided|Ġsent|'ve|Ġgave|Ġwrote
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,21,think,Ġprovided,0.5369873642921448,0.9752416610717773,5,Ġprovided,0.5369873642921448,Ġprovided|Ġgiven|Ġsent|Ġstarted|Ġwritten
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,22,think,Ġis,0.9001421332359314,0.41512036323547363,4,Ġis,0.9001421332359314,Ġis|Ġsays|Ġstarts|Ġjust|Ġreads
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,23,think,"Ġ""",0.6948326230049133,1.0307852029800415,9,"Ġ""",0.6948326230049133,"Ġ""|Ġa|Ġjust|:|Ġincomplete"
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,24,think,Contin,0.9650149941444397,0.17369727790355682,3,Contin,0.9650149941444397,Contin|Continue|Sh|contin|ĠContin
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,25,think,u,0.9999922513961792,0.00012132860865676776,1,u,0.9999922513961792,u|uest|ued|uate|ua
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,26,think,eth,0.9999865293502808,0.0002165240584872663,1,eth,0.9999865293502808,eth|Ġeth|ETH|ith|Ã«
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,27,think,ist,0.9999319314956665,0.0007744179456494749,1,ist,0.9999319314956665,ist|is|ish|it|Ġist
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,28,think,ext,0.999998927116394,1.839358446886763e-05,1,ext,0.999998927116394,ext|ex|text|Ġext|est
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,29,think,:,0.9999731779098511,0.00038027300615794957,1,:,0.9999731779098511,":|:""|:The|:'|:"","
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,30,think,Sh,0.9695436358451843,0.14717327058315277,3,Sh,0.9695436358451843,Sh|ĠSh|ĠShow|Show|ĠShaw
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,31,think,ew,0.9999884366989136,0.00018153090786654502,1,ew,0.9999884366989136,ew|ewart|esh|ewis|ewith
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,32,think,asso,0.9960772395133972,0.03733840584754944,1,asso,0.9960772395133972,asso|onso|aso|oso|rosso
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,33,think,ang,0.9999876022338867,0.00018752289179246873,1,ang,0.9999876022338867,ang|Ġangry|Ang|ary|ag
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,34,think,ry,0.9999966621398926,4.9803598813014105e-05,1,ry,0.9999966621398926,ry|ery|RY|y|ries
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,35,think,sh,0.9999979734420776,3.324028875795193e-05,1,sh,0.9999979734420776,sh|Sh|Ġsh|she|_sh
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,36,think,ew,0.9999682903289795,0.00042059639235958457,1,ew,0.9999682903289795,ew|ewart|Ġew|ewan|w
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,37,think,anted,0.9989612102508545,0.008915329352021217,1,anted,0.9989612102508545,anted|ANTED|wanted|anto|ant
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,38,think,to,0.9992203712463379,0.008328459225594997,1,to,0.9992203712463379,to|too|tok|tos|tol
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,39,think,"""",0.1799941509962082,0.97976154088974,6,""".",0.6792908310890198,""".|""|"",|.""|,"""
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,40,think,Ġand,0.7265900373458862,0.6736462116241455,5,Ġand,0.7265900373458862,Ġand|Ġfollowed|Ġwhich|Ġbut|Ġalong
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,41,think,Ġthey,0.3335878849029541,1.5426523685455322,14,Ġthey,0.3335878849029541,Ġthey|Ġthen|Ġit|Ġthe|Ġthere
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,42,think,Ġwant,0.3087228536605835,1.7215431928634644,21,'ve,0.41543200612068176,'ve|Ġwant|'re|Ġfollowed|Ġalso
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,43,think,Ġthe,0.030009711161255836,0.5650498270988464,7,Ġme,0.877012312412262,Ġme|Ġa|Ġthe|Ġto|Ġan
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,44,think,Ġresponse,0.02267872728407383,1.5156382322311401,14,Ġassistant,0.45551443099975586,Ġassistant|Ġcontinuation|Ġthought|Ġnext|Ġconversation
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,45,think,Ġto,0.7007350921630859,1.5921518802642822,34,Ġto,0.7007350921630859,Ġto|Ġin|.|Ġcontinued|Ġfrom
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,46,think,Ġbe,0.6496298313140869,1.4009710550308228,15,Ġbe,0.6496298313140869,Ġbe|Ġstart|Ġcontinue|Ġthat|Ġit
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,47,think,Ġin,0.29291293025016785,2.403874635696411,31,Ġin,0.29291293025016785,"Ġin|Ġa|Ġ""|Ġthought|Ġcontinued"
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,48,think,Ġa,0.447459876537323,1.5427098274230957,18,Ġa,0.447459876537323,Ġa|ĠEnglish|Ġthe|ĠChinese|ĠJapanese
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,49,think,Ġthinking,0.11106830090284348,2.1909584999084473,27,Ġspecific,0.4159053862094879,Ġspecific|Ġcertain|Ġthinking|Ġconvers|Ġthink
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,50,think,Ġprocess,0.8878076672554016,0.5589134693145752,5,Ġprocess,0.8878076672554016,"Ġprocess|Ġstyle|Ġformat|-like|,"
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,51,think,Ġformat,0.3849473297595978,1.8307509422302246,18,Ġformat,0.3849473297595978,"Ġformat|,|.|Ġof|Ġthat"
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,52,think,",",0.4204903542995453,1.1757358312606812,13,.,0.46181830763816833,".|,|.ĊĊ|Ġthat|Ġwithout"
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,53,think,Ġlike,0.5703808665275574,1.9197477102279663,31,Ġlike,0.5703808665275574,Ġlike|Ġas|Ġending|Ġwhich|Ġexplaining
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,54,think,Ġhow,0.4903084635734558,1.635083556175232,12,Ġhow,0.4903084635734558,Ġhow|Ġa|Ġwhat|ĠI|Ġthe
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,55,think,Ġa,0.4472142159938812,1.1276180744171143,5,Ġa,0.4472142159938812,Ġa|Ġsomeone|Ġan|ĠI|Ġone
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,56,think,Ġperson,0.8852739334106445,0.42740052938461304,4,Ġperson,0.8852739334106445,Ġperson|Ġhuman|Ġuser|Ġnovice|Ġstudent
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,57,think,Ġwould,0.5743456482887268,1.0916193723678589,9,Ġwould,0.5743456482887268,Ġwould|Ġmight|Ġgoes|Ġreasons|Ġworks
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,58,think,Ġinternally,0.32249265909194946,2.255012273788452,22,Ġinternally,0.32249265909194946,Ġinternally|Ġprocess|Ġreason|Ġgo|Ġwork
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,59,think,Ġprocess,0.6872925758361816,0.9181102514266968,8,Ġprocess,0.6872925758361816,Ġprocess|Ġthink|Ġreason|Ġponder|Ġanalyze
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,60,think,Ġthe,0.7027617692947388,1.11754310131073,12,Ġthe,0.7027617692947388,Ġthe|Ġinformation|Ġthis|Ġa|Ġand
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,61,think,Ġproblem,0.35176047682762146,1.546213150024414,8,Ġproblem,0.35176047682762146,Ġproblem|Ġinformation|Ġsituation|Ġquestion|Ġquery
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,62,think,.,0.3854520916938782,0.8090263605117798,6,.ĊĊ,0.5877442359924316,".ĊĊ|.|Ġstep|Ġbefore|,"
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,63,think,ĠĊĊ,0.7264280319213867,1.2287378311157227,19,ĠĊĊ,0.7264280319213867,ĠĊĊ|ĠThe|ĠHmm|ĠThey|ĠBut
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,64,think,First,0.5828751921653748,0.8807746767997742,6,First,0.5828751921653748,First|Hmm|Alright|Let|Looking
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,65,think,",",0.9493507146835327,0.2030627727508545,2,",",0.9493507146835327,",|Ġoff|ly|Ġstep|Ġthing"
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,66,think,ĠI,0.9606442451477051,0.2287389636039734,8,ĠI,0.9606442451477051,ĠI|Ġlet|Ġthe|Ġlooking|Ġmaybe
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,67,think,Ġshould,0.3504849076271057,1.5255682468414307,14,Ġnotice,0.4162111282348633,Ġnotice|Ġshould|'m|'ll|Ġrecognize
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,68,think,Ġprobably,0.13464196026325226,2.189542055130005,22,Ġunderstand,0.2719842493534088,Ġunderstand|Ġparse|Ġprobably|Ġbreak|Ġanalyze
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,69,think,Ġparse,0.3266294002532959,2.014570474624634,24,Ġparse,0.3266294002532959,Ġparse|Ġunderstand|Ġbreak|Ġlook|Ġtry
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,70,think,Ġthe,0.6058835387229919,1.039066195487976,6,Ġthe,0.6058835387229919,Ġthe|Ġwhat|Ġthat|Ġthis|Ġtheir
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,71,think,Ġinitial,0.13367514312267303,2.2082769870758057,22,Ġinput,0.3360592722892761,Ġinput|Ġcommand|Ġinitial|Ġgiven|Ġoriginal
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,72,think,Ġprompt,0.32321783900260925,1.928644061088562,14,Ġprompt,0.32321783900260925,Ġprompt|Ġtext|Ġmessage|Ġinput|Ġstring
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,73,think,.,0.7714811563491821,0.8247301578521729,8,.,0.7714811563491821,.|Ġto|Ġcorrectly|:|Ġthey
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,74,think,"Ġ""",0.1462492048740387,0.8237518072128296,4,ĠIt,0.708703339099884,"ĠIt|Ġ""|ĠThe|ĠThey|ĠThere"
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,75,think,Continue,0.7892023921012878,0.5282124280929565,2,Continue,0.7892023921012878,Continue|Contin|Sh|Continuous|Cont
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,76,think,Ġthis,0.892836332321167,0.3840411901473999,4,Ġthis,0.892836332321167,"Ġthis|Ġthe|This|""|Ġwith"
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,77,think,Ġtext,0.999995231628418,7.771606760798022e-05,1,Ġtext,0.999995231628418,Ġtext|ĠText|Ġsentence|Ġthread|Ġcontext
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,78,think,"""",0.720435619354248,0.6514739990234375,6,"""",0.720435619354248,"""|:|:""|...""|."""
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,79,think,Ġsuggests,0.9561497569084167,0.2843804657459259,10,Ġsuggests,0.9561497569084167,Ġsuggests|Ġimplies|Ġusually|Ġindicates|Ġmeans
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,80,think,Ġthat,0.9221818447113037,0.29435405135154724,3,Ġthat,0.9221818447113037,Ġthat|Ġthey|Ġthe|Ġa|Ġthere
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,81,think,Ġthe,0.6284399628639221,0.9055424332618713,6,Ġthe,0.6284399628639221,Ġthe|Ġthere|Ġthey|Ġmaybe|Ġit
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,82,think,Ġuser,0.975853443145752,0.1697719693183899,7,Ġuser,0.975853443145752,Ġuser|Ġprevious|Ġtask|Ġtext|Ġoriginal
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,83,think,Ġhas,0.10590483248233795,0.8703582882881165,5,Ġwants,0.7014614343643188,Ġwants|Ġis|Ġhas|Ġstarted|Ġprovided
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,84,think,Ġa,0.5083295106887817,1.061753511428833,9,Ġa,0.5083295106887817,Ġa|Ġsome|Ġstarted|Ġprovided|Ġan
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,85,think,Ġstarting,0.13444051146507263,2.453444242477417,34,Ġpiece,0.2082255333662033,Ġpiece|Ġtext|Ġstarting|Ġpartial|Ġspecific
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,86,think,Ġpoint,0.6971344947814941,0.9669194221496582,9,Ġpoint,0.6971344947814941,Ġpoint|Ġphrase|Ġsentence|Ġpart|Ġstring
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,87,think,Ġand,0.8194431066513062,0.7178710699081421,7,Ġand,0.8194431066513062,"Ġand|,|Ġthey|Ġthat|Ġin"
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,88,think,Ġwants,0.9009841084480286,0.33048877120018005,2,Ġwants,0.9009841084480286,Ġwants|Ġthey|Ġis|Ġneeds|Ġexpects
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,89,think,Ġto,0.5411665439605713,1.5038758516311646,11,Ġto,0.5411665439605713,Ġto|Ġit|Ġan|Ġme|Ġthe
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,90,think,Ġexpand,0.3028342127799988,1.1179893016815186,8,Ġextend,0.5151383876800537,Ġextend|Ġexpand|Ġbuild|Ġcontinue|Ġsee
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,91,think,Ġon,0.7892704010009766,0.6136229038238525,4,Ġon,0.7892704010009766,Ġon|Ġupon|Ġor|Ġit|Ġfurther
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,92,think,Ġit,0.9997640252113342,0.0023273054976016283,1,Ġit,0.9997640252113342,Ġit|Ġthat|Ġthe|Ġa|Ġthose
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,93,think,.,0.9754689931869507,0.14575016498565674,5,.,0.9754689931869507,".|,|Ġor|Ġfurther|Ġcreatively"
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,94,think,ĠThe,0.9842942357063293,0.10762624442577362,6,ĠThe,0.9842942357063293,"ĠThe|ĠSo|Ġ""|ĠThen|ĠBut"
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,95,think,Ġtext,0.7940803170204163,0.9266328811645508,15,Ġtext,0.7940803170204163,Ġtext|Ġstarting|Ġphrase|Ġgiven|Ġpart
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,96,think,Ġprovided,0.3007339537143707,1.436129093170166,10,Ġgiven,0.4046817719936371,Ġgiven|Ġprovided|Ġthey|Ġthat|Ġis
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,97,think,Ġis,0.9850104451179504,0.09803278744220734,4,Ġis,0.9850104451179504,Ġis|Ġafter|Ġstarts|Ġseems|Ġby
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,98,think,"Ġ""",0.7750399112701416,0.9601107835769653,12,"Ġ""",0.7750399112701416,"Ġ""|Ġfragmented|Ġa|:|Ġincomplete"
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,99,think,Sh,0.992540180683136,0.0516594760119915,3,Sh,0.992540180683136,Sh|She|Show|So|ĠShaw
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,100,think,ew,0.998970627784729,0.010772795416414738,1,ew,0.998970627784729,ew|esh|es|ewart|ews
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,101,think,asso,0.9949268102645874,0.041190505027770996,2,asso,0.9949268102645874,asso|aso|asto|asco|as
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,102,think,ang,0.9999572038650513,0.0005843303515575826,1,ang,0.9999572038650513,ang|Ġangry|Ang|ag|angi
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,103,think,ry,0.9999889135360718,0.00014798961638007313,1,ry,0.9999889135360718,ry|ery|y|ory|RY
r1-llama,reasoning,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,anger,15,104,think,sh,0.9999886751174927,0.00016467110253870487,1,sh,0.9999886751174927,sh|Sh|she|Ġsh|_sh
