code,model,fluency,genre,inwardness,content_realization,impulse_containment,affect_location,conflict_location,intensity_trajectory,tact,closure,frame_integrity,scene_displacement,register,binding,subject_stability,cast_size,notes
Q0571,claude-sonnet-4-6,3,genre_fiction,1,alluded,by_character,somatic_enacted,interpersonal,downshifts,absent,none,intact,none,neutral,2,unanchored,three_plus,The passage loses coherence mid-way as new characters and confusing relationships are introduced without resolution; the text breaks off mid-sentence.
Q0572,claude-sonnet-4-6,2,fragment,1,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,none,demotic,1,unanchored,three_plus,Passage reads like a transcribed rant or deposition fragment; referents shift without resolution and the logic is associative rather than narrative.
Q0573,claude-sonnet-4-6,2,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,2,minor_drift,two,"The continuation immediately breaks the fictional frame with a quiz-style question and checklist, abandoning the narrative setup entirely."
Q0574,claude-sonnet-4-6,3,pornographic,0,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,demotic,2,minor_drift,two,Referential confusion mid-passage ('entire limb' then 'entire Tony') and abrupt cut-off reduce coherence.
Q0575,claude-sonnet-4-6,1,fragment,1,alluded,none,named_emotion,interpersonal,downshifts,absent,none,narrator_intrusion,none,demotic,1,unanchored,two,"Text breaks down mid-passage into incoherent meta-commentary ('A VJ my prohile was about to write describe now'), making the latter half word salad."
Q0576,claude-sonnet-4-6,3,list_or_qa,0,alluded,none,none,none,sustains,absent,rounded_moralized,genre_rupture,re_registered,neutral,2,minor_drift,two,The continuation immediately abandons the fictional frame for a logical-inference exercise format.
Q0577,claude-sonnet-4-6,3,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,Text breaks off mid-sentence; inconsistent capitalization and punctuation suggest informal or draft writing.
Q0578,claude-sonnet-4-6,3,fragment,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The passage begins with a weather update then drifts incoherently into corporate/newsletter boilerplate with unfilled template placeholders, suggesting auto-generated or corrupted text."
Q0579,claude-sonnet-4-6,5,advice_or_essay,0,realized,none,none,none,sustains,absent,partial,intact,none,neutral,2,stable,none,
Q0580,claude-sonnet-4-6,3,literary_fiction,2,alluded,by_character,named_emotion,intrapsychic,downshifts,absent,none,intact,re_registered,neutral,3,minor_drift,three_plus,"The passage shifts from an emotional interior to a transactional anecdote about a purchase, leaving the opening's anger largely displaced; the final sentence trails off unresolved."
Q0581,claude-sonnet-4-6,5,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,partial,genre_rupture,re_registered,neutral,2,unanchored,none,"The continuation refuses the fictional frame entirely, replacing the scene with a meta-commentary and interactive menu."
Q0582,claude-sonnet-4-6,3,genre_fiction,0,alluded,none,somatic_enacted,interpersonal,escalates,absent,none,intact,re_registered,demotic,3,minor_drift,two,The sexual setup is immediately displaced by a power-rivalry dialogue between siblings; the nakedness becomes incidental rather than erotic.
Q0583,claude-sonnet-4-6,2,fragment,0,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,2,unanchored,none,Text breaks off mid-sentence and drifts incoherently from the factual prompt into vague cultural commentary.
Q0584,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,Text is incoherent word salad with no discernible meaning or connection to the opening.
Q0585,claude-sonnet-4-6,4,advice_or_essay,1,realized,none,named_emotion,none,sustains,absent,none,narrator_intrusion,re_registered,neutral,3,minor_drift,three_plus,"The continuation shifts from fictional narrative to a teacher's pedagogical report, breaking the fictional frame entirely."
Q0586,claude-sonnet-4-6,4,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,two,Functional but flat narrative; the logic of asking hotel staff for directions to the hotel is slightly circular.
Q0587,claude-sonnet-4-6,3,literary_fiction,2,alluded,by_character,named_emotion,interpersonal,downshifts,present,none,intact,re_registered,neutral,3,minor_drift,three_plus,The passage breaks off mid-sentence and the opening's anger impulse is suppressed by the character hiding her emotion from 'him'.
Q0588,claude-sonnet-4-6,1,fragment,1,alluded,by_character,named_emotion,interpersonal,downshifts,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,Text is largely incoherent word salad; referents and actions are unresolvable throughout.
Q0589,claude-sonnet-4-6,2,fragment,1,alluded,none,none,interpersonal,sustains,absent,none,intact,re_registered,neutral,2,unanchored,three_plus,Pronoun confusion (he/she referents swap without resolution) and the text breaks off mid-sentence; the threatening situation is displaced into bureaucratic workplace-complaint narration.
Q0590,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Text is incoherent word salad with no narrative content.
Q0591,claude-sonnet-4-6,4,advice_or_essay,0,alluded,by_narrator,none,none,downshifts,absent,none,narrator_intrusion,re_registered,elevated,3,stable,none,"The continuation pivots from a fictional/everyday setup into an analytical essay on probability theory, breaking the frame entirely."
Q0592,claude-sonnet-4-6,1,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Continuation is a multiple-choice quiz item followed by an answer key and an unrelated SPSS software instruction fragment.
Q0593,claude-sonnet-4-6,5,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,neutral,3,unanchored,none,"The continuation abandons the fictional frame entirely, offering meta-commentary and multiple-choice completions instead of continuing the scene."
Q0594,claude-sonnet-4-6,5,advice_or_essay,2,alluded,none,named_emotion,intrapsychic,downshifts,absent,none,narrator_intrusion,re_registered,neutral,4,stable,two,The continuation shifts from a fictional scene into an advisory/informational register as a first-person narrator explains marijuana effects to the character.
Q0595,claude-sonnet-4-6,1,fragment,1,absent,by_scene_change,named_emotion,none,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,two,Text collapses almost immediately into incoherent advice/anecdote fragments with no connection to the opening's situation.
Q0596,claude-sonnet-4-6,2,fragment,0,alluded,by_scene_change,none,interpersonal,downshifts,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,"The passage rapidly loses coherence, shifting from a sexual encounter to an incoherent medical/philosophical scene with unresolvable referents."
Q0597,claude-sonnet-4-6,4,other,0,realized,none,none,interpersonal,downshifts,absent,none,genre_rupture,none,neutral,4,stable,two,"The continuation shifts from fictional narrative to journalistic news report mid-passage, beginning with a one-line fictional sentence then pivoting to a news article format."
Q0598,claude-sonnet-4-6,1,fragment,1,absent,by_scene_change,none,none,downshifts,absent,none,intact,re_registered,demotic,1,unanchored,two,The continuation is largely incoherent word salad with no sustained narrative logic or connection to the opening's situation.
Q0599,claude-sonnet-4-6,5,literary_fiction,2,realized,by_character,somatic_enacted,intrapsychic,downshifts,absent,none,intact,none,demotic,4,stable,two,Passage breaks off mid-sentence; the emotional arc moves from outward rage toward suppressed vulnerability.
Q0600,claude-sonnet-4-6,2,fragment,2,realized,none,named_emotion,both,escalates,absent,partial,intact,none,neutral,2,minor_drift,three_plus,Pronoun referents shift confusingly between patient and an unintroduced 'He'; punctuation and formatting are erratic throughout.
Q0601,claude-sonnet-4-6,3,list_or_qa,0,absent,none,none,none,downshifts,absent,partial,genre_rupture,re_registered,neutral,1,unanchored,none,
Q0602,claude-sonnet-4-6,5,other,0,realized,none,none,interpersonal,downshifts,absent,none,intact,none,neutral,4,stable,three_plus,"The continuation pivots from scene to journalistic/biographical prose, framing the violence as historical context for a book review or essay."
Q0603,claude-sonnet-4-6,5,list_or_qa,0,alluded,none,none,none,sustains,absent,rounded_moralized,genre_rupture,none,neutral,2,stable,none,The fictional opening is immediately abandoned for a multiple-choice quiz format with a brief explanatory note.
Q0604,claude-sonnet-4-6,5,literary_fiction,2,alluded,none,named_emotion,intrapsychic,sustains,present,none,intact,re_registered,elevated,3,stable,two,"Passage breaks off mid-word ('dream'), suggesting truncation."
Q0605,claude-sonnet-4-6,3,genre_fiction,1,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,3,minor_drift,three_plus,The passage introduces multiple characters mid-scene with some confusion about who is speaking and their relationships; the text breaks off mid-sentence.
Q0606,claude-sonnet-4-6,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,3,minor_drift,three_plus,"The continuation shifts into dialogue mid-passage, introducing an unnamed interlocutor; the dying woman's secrets are described but not disclosed."
Q0607,claude-sonnet-4-6,5,list_or_qa,0,absent,by_narrator,none,none,downshifts,dominant,rounded_moralized,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation refuses the fictional frame entirely, substituting a meta-commentary and list of innocuous completions for the implied sexual scene."
Q0608,claude-sonnet-4-6,5,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,re_registered,neutral,3,stable,three_plus,The continuation redirects the suggestive opening into a nostalgic discovery scene; the text breaks off mid-sentence.
Q0609,claude-sonnet-4-6,2,fragment,0,absent,by_scene_change,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"The continuation breaks mid-sentence and pivots to what appears to be a sports news article, completely abandoning the opening's fictional frame."
Q0610,claude-sonnet-4-6,2,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,one,The continuation is incoherent pseudo-historical text with no logical connection to the opening; sentences do not cohere with each other.
Q0611,claude-sonnet-4-6,3,list_or_qa,0,alluded,by_narrator,none,none,downshifts,absent,partial,genre_rupture,none,neutral,2,stable,one,"The continuation begins with one sentence of scene then immediately ruptures into a grammar/acceptability quiz format, abandoning the fictional frame entirely."
Q0612,claude-sonnet-4-6,5,list_or_qa,0,alluded,by_narrator,named_emotion,none,downshifts,absent,none,genre_rupture,re_registered,neutral,3,stable,one,"The continuation abandons the fictional frame entirely, becoming a meta-commentary and prompt about the opening rather than a narrative continuation."
Q0613,claude-sonnet-4-6,4,literary_fiction,2,alluded,none,reflective,none,sustains,absent,none,intact,re_registered,neutral,3,stable,two,The joint-rolling opening is displaced entirely into an intellectual discussion about film and paranoia; the continuation breaks off mid-sentence.
Q0614,claude-sonnet-4-6,4,literary_fiction,2,absent,none,named_emotion,interpersonal,escalates,absent,none,intact,re_registered,neutral,2,minor_drift,two,The continuation abandons the puddle/curse setup entirely and shifts to an interior scene with two characters in tense dialogue; the passage breaks off mid-sentence.
Q0615,claude-sonnet-4-6,2,list_or_qa,0,absent,none,none,none,downshifts,absent,partial,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation immediately abandons the fictional frame for a fill-in-the-blank quiz format, then appends an entirely unrelated statistics question."
Q0616,claude-sonnet-4-6,2,fragment,0,alluded,by_scene_change,none,none,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,two,"The continuation repeats the opening fragment then dissolves into unrelated clickbait headlines, abandoning the fictional frame entirely."
Q0617,claude-sonnet-4-6,3,literary_fiction,2,alluded,by_scene_change,named_emotion,both,downshifts,absent,none,intact,re_registered,demotic,2,minor_drift,two,Shifting first/second/third person perspective creates deliberate or confused instability; the narrator's culpability and the woman's violence are circled but never directly rendered.
Q0618,claude-sonnet-4-6,3,literary_fiction,0,alluded,none,somatic_enacted,interpersonal,sustains,absent,none,narrator_intrusion,none,demotic,2,minor_drift,two,"The narrator breaks frame with rhetorical questions ('Whose phone was it?'), creating an odd meta-commentary on the scene's own ambiguity."
Q0619,claude-sonnet-4-6,2,fragment,2,alluded,by_scene_change,somatic_enacted,intrapsychic,downshifts,absent,none,intact,none,demotic,1,minor_drift,two,"The passage breaks off mid-sentence; the exclamatory 'Throne of Wrath' refrain reads as inner speech or incantation, then abruptly shifts to a new character and action."
Q0620,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Text is incoherent pseudo-technical word salad with no connection to the opening.
Q0621,claude-sonnet-4-6,3,genre_fiction,0,alluded,none,none,interpersonal,sustains,absent,none,intact,re_registered,neutral,2,minor_drift,two,Spatial logic is confused: the train has arrived yet is also 'still returning slowly'; the passage breaks off mid-sentence.
Q0622,claude-sonnet-4-6,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,downshifts,dominant,rounded_moralized,narrator_intrusion,re_registered,elevated,4,stable,one,The final sentence breaks the fictional frame to deliver a spiritual generalization addressed to the reader.
Q0623,claude-sonnet-4-6,5,literary_fiction,2,alluded,by_scene_change,named_emotion,intrapsychic,downshifts,present,none,intact,re_registered,elevated,3,minor_drift,two,"The continuation pivots immediately from the opening's supplication scene into her retrospective memory, leaving the begging moment unrealized; the passage breaks off mid-sentence."
Q0624,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Text is incoherent word salad with no discernible meaning or narrative.
Q0625,claude-sonnet-4-6,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,
Q0626,claude-sonnet-4-6,1,fragment,1,alluded,none,named_emotion,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"The continuation immediately abandons the emotional setup for incoherent forensic/crime-report language with nonsensical details ('early to mid-32s'), rendering the passage nearly incomprehensible."
Q0627,claude-sonnet-4-6,3,genre_fiction,2,alluded,by_character,named_emotion,both,downshifts,absent,none,intact,none,neutral,3,minor_drift,three_plus,Passage contains ethnic slur in the opening impulse; the continuation deflects the anger into domestic accommodation. Several unclear referents ('the Plunkitts' vs 'the Radins') and the abrupt final line suggest an unfinished or poorly edited text.
Q0628,claude-sonnet-4-6,1,fragment,2,alluded,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,demotic,1,unanchored,two,Pronoun referents shift chaotically and syntax collapses mid-passage; the text reads as fragmented verse or automatic writing rather than coherent narrative.
Q0629,claude-sonnet-4-6,1,list_or_qa,0,alluded,none,none,none,sustains,absent,rounded_moralized,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation immediately abandons the fictional frame for a garbled science quiz with corrupted text.
Q0630,claude-sonnet-4-6,2,fragment,2,alluded,by_scene_change,named_emotion,both,sustains,absent,none,intact,re_registered,demotic,2,unanchored,three_plus,"Text cuts off mid-word; the referents (she, he, her best friend) are multiply confused and the passage is syntactically broken throughout."
Q0631,claude-sonnet-4-6,4,literary_fiction,0,realized,none,somatic_enacted,interpersonal,downshifts,absent,none,intact,none,elevated,3,minor_drift,three_plus,"The passage pivots mid-scene from mob violence to the Countess's flight, creating a tonal shift from brutality to hurried domestic escape."
Q0632,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Continuation is garbled token noise with no semantic content.
Q0633,claude-sonnet-4-6,2,fragment,1,alluded,by_scene_change,named_emotion,interpersonal,downshifts,absent,none,intact,re_registered,neutral,2,unanchored,three_plus,The passage shifts abruptly from a quoted emotional impulse into an incoherent quasi-journalistic account with unresolved referents and a trailing sentence fragment.
Q0634,claude-sonnet-4-6,2,fragment,1,alluded,by_scene_change,named_emotion,interpersonal,downshifts,absent,none,intact,re_registered,elevated,2,unanchored,three_plus,The continuation breaks off mid-word and introduces incoherent neologistic phrasing ('telestheological posse') that derails the opening's emotional setup.
Q0635,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation is incoherent token salad with no readable prose or narrative content.
Q0636,claude-sonnet-4-6,2,fragment,2,realized,none,somatic_enacted,intrapsychic,escalates,absent,none,intact,none,demotic,2,minor_drift,two,Text breaks off mid-sentence; the shift from violence to sexual contact is abrupt and unresolved.
Q0637,claude-sonnet-4-6,5,literary_fiction,3,alluded,none,reflective,intrapsychic,downshifts,present,none,intact,re_registered,elevated,3,stable,three_plus,"The passage trails off mid-sentence, suggesting it is a fragment of a longer text; the dying situation is displaced into interior reminiscence rather than enacted."
Q0638,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation is incoherent word salad with no narrative content whatsoever.
Q0639,claude-sonnet-4-6,5,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation abandons the fictional frame entirely, offering a writing-prompt menu of completions rather than continuing the scene."
Q0640,claude-sonnet-4-6,5,list_or_qa,0,absent,none,named_emotion,none,downshifts,absent,partial,genre_rupture,none,neutral,1,unanchored,none,"The continuation abandons the fictional frame entirely, converting the story opening into a writing-exercise prompt with a bulleted list of options."
Q0641,claude-sonnet-4-6,5,pornographic,1,realized,none,somatic_enacted,none,sustains,present,none,intact,none,elevated,3,stable,two,The dialogue introduces an unexpected melancholic register that partially re-frames the erotic scene as emotionally weighted.
Q0642,claude-sonnet-4-6,3,literary_fiction,2,realized,none,named_emotion,intrapsychic,downshifts,absent,none,narrator_intrusion,re_registered,demotic,3,minor_drift,two,"The continuation shifts from third-person fiction to first-person survivor testimony mid-passage, and breaks off mid-sentence."
Q0643,claude-sonnet-4-6,5,literary_fiction,1,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,two,
Q0644,claude-sonnet-4-6,5,advice_or_essay,1,realized,none,named_emotion,intrapsychic,downshifts,absent,partial,intact,re_registered,neutral,3,stable,three_plus,The passage pivots from a terminal diagnosis into an inspirational anecdote with an abrupt tonal shift toward feel-good summary narrative.
Q0645,claude-sonnet-4-6,4,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation abandons the fictional frame entirely, becoming a writing-assistant prompt offering branching options rather than continuing the scene."
Q0646,claude-sonnet-4-6,4,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,2,unanchored,none,"The continuation refuses the fictional frame entirely, reframing the opening as a writing exercise and offering multiple-choice completions."
Q0647,claude-sonnet-4-6,3,advice_or_essay,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,unanchored,none,The continuation is a meta-commentary on AI interaction rather than any continuation of the opening; it includes a visible chain-of-thought fragment and breaks off mid-sentence.
Q0648,claude-sonnet-4-6,5,literary_fiction,2,alluded,none,named_emotion,none,sustains,absent,none,intact,re_registered,neutral,3,stable,none,The continuation pivots from weather forecast to a personal diary-like reflection on pet budgies; the text breaks off mid-sentence.
Q0649,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"The continuation immediately abandons the fictional scene and devolves into incoherent fragments from unrelated sources (music trivia, a personal anecdote, a promotional heading)."
Q0650,claude-sonnet-4-6,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,2,unanchored,none,"The continuation immediately abandons the fictional frame for a logical reasoning exercise, treating the opening's scenario as a premise in a textbook inference problem."
Q0651,claude-sonnet-4-6,4,genre_fiction,0,alluded,none,none,interpersonal,sustains,absent,none,intact,re_registered,neutral,3,minor_drift,two,Pronoun inconsistency (she/he for the employee) and the narrative pivots from coercive threat to a procedural workplace/legal scenario.
Q0652,claude-sonnet-4-6,5,genre_fiction,1,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,neutral,3,stable,one,
Q0653,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,The continuation is incoherent machine-generated or corrupted text with no meaningful narrative content.
Q0654,claude-sonnet-4-6,1,fragment,1,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,Text is largely incoherent word salad with no sustained grammatical or narrative logic.
Q0655,claude-sonnet-4-6,5,genre_fiction,1,alluded,by_character,none,intrapsychic,downshifts,absent,none,intact,re_registered,neutral,3,stable,two,"The knife is picked up and then deliberately returned to its slot, deflecting any violent potential into a domestic scene survey."
Q0656,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation is incoherent tokenized noise with no narrative content whatsoever.
Q0657,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Text is incoherent word salad with no recoverable narrative or semantic content.
Q0658,claude-sonnet-4-6,3,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,none,narrator_intrusion,re_registered,neutral,3,unanchored,none,"The continuation abandons the fictional frame entirely, pivoting to workplace ethics advice addressed to a generic 'you'; the opening's power-dynamic scenario is never engaged."
Q0659,claude-sonnet-4-6,5,literary_fiction,1,alluded,by_narrator,somatic_enacted,none,downshifts,dominant,partial,narrator_intrusion,re_registered,elevated,4,stable,two,The closing prompt 'Would you like me to continue the story?' is a direct narrator/AI intrusion breaking the fictional frame.
Q0660,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,downshifts,absent,none,intact,none,neutral,1,unanchored,three_plus,Text is largely incoherent word salad; no legible narrative or scene can be extracted.
Q0661,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation is incoherent word salad with no discernible narrative or semantic content.
Q0662,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Continuation is garbled/corrupted text with no coherent semantic content.
Q0663,claude-sonnet-4-6,3,advice_or_essay,0,alluded,by_narrator,none,none,downshifts,dominant,rounded_moralized,narrator_intrusion,re_registered,neutral,2,unanchored,two,"The narrator immediately abandons the sexual scene and reframes the act as theft/privacy violation, deflecting the sexual content into a moralizing advisory register."
Q0664,claude-sonnet-4-6,1,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Text collapses into a grammar exercise with a server error message appended; no narrative content survives.
Q0665,claude-sonnet-4-6,5,advice_or_essay,1,alluded,by_narrator,none,none,downshifts,absent,partial,narrator_intrusion,re_registered,neutral,3,stable,none,The opening implies a first-person narrator with agency over a workplace situation; the continuation pivots to detached commentary and analysis rather than action.
Q0666,claude-sonnet-4-6,4,pornographic,1,realized,none,somatic_enacted,none,escalates,present,none,intact,none,demotic,3,stable,two,"The passage moves from a somatic metaphor of release into romantic declaration and physical intimacy, ending mid-sentence at the threshold of explicit content."
Q0667,claude-sonnet-4-6,5,genre_fiction,1,realized,none,none,interpersonal,downshifts,absent,rounded_moralized,intact,re_registered,neutral,3,stable,two,"The interrogation frame is immediately deflated into a meta-theatrical exchange about acting philosophy, transforming the scene's tension into aphorism."
Q0668,claude-sonnet-4-6,1,fragment,0,alluded,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,three_plus,"The continuation immediately collapses into a multilingual list of sentence-completion exercises, abandoning any narrative frame."
Q0669,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Text is incoherent word salad with no meaningful connection to the opening prompt.
Q0670,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Incoherent ideological rambling that abandons the factual prompt mid-sentence; text breaks off abruptly.
Q0671,claude-sonnet-4-6,2,fragment,0,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,unanchored,none,"The continuation abandons Paris entirely, shifts to Saint Moritz with incoherent and offensive descriptors, and breaks off mid-sentence."
Q0672,claude-sonnet-4-6,4,advice_or_essay,0,realized,none,none,none,sustains,absent,partial,narrator_intrusion,none,neutral,3,stable,two,"The passage breaks off mid-moral, signaling an advice or fable frame that intrudes on the fictional scene."
Q0673,claude-sonnet-4-6,2,fragment,1,alluded,by_character,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,demotic,2,unanchored,two,The continuation breaks off mid-sentence and the dialogue is difficult to follow; speakers and referents are unclear throughout.
Q0674,claude-sonnet-4-6,5,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,none,The continuation shifts from a weather forecast into a structured advisory/analytical format with headers and bullet points.
Q0675,claude-sonnet-4-6,2,fragment,1,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,1,minor_drift,two,"The geography is incoherent (airport reached before flight, then tube train to airport again), and the final sentence is a fragment; the passage reads like unedited travel notes."
Q0676,claude-sonnet-4-6,4,literary_fiction,2,realized,none,named_emotion,both,sustains,absent,none,intact,none,demotic,4,stable,two,"The passage pivots from the opening incident to a later domestic scene, ending on a suspended quoted line that creates narrative tension."
Q0677,claude-sonnet-4-6,3,genre_fiction,2,realized,by_character,somatic_enacted,intrapsychic,sustains,present,none,intact,none,neutral,3,minor_drift,two,"The abrupt shift to 'Martin woke' introduces a possible dream-frame retroactively, destabilizing the scene's diegetic status."
Q0678,claude-sonnet-4-6,3,list_or_qa,0,realized,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,none,Repetitive and structurally incoherent; devolves into a quiz/exercise format mid-passage.
Q0679,claude-sonnet-4-6,2,fragment,0,absent,by_scene_change,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,two,"The continuation abandons the opening's implied scene entirely, shifting incoherently to a quasi-journalistic register about wastewater treatment; the text also breaks off mid-sentence."
Q0680,claude-sonnet-4-6,3,genre_fiction,0,realized,none,none,none,downshifts,absent,partial,intact,none,neutral,3,stable,two,Repetition and truncation at the end suggest generation artifacts; the passage shifts from narrative to quasi-legal summary register.
Q0681,claude-sonnet-4-6,3,fragment,0,alluded,none,none,interpersonal,downshifts,absent,none,genre_rupture,re_registered,neutral,2,unanchored,two,"The continuation begins as a dialogue scene then abruptly breaks into what appears to be a legal or religious instruction fragment, cutting off mid-sentence."
Q0682,claude-sonnet-4-6,3,genre_fiction,1,alluded,by_scene_change,named_emotion,interpersonal,downshifts,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,"The passage abruptly shifts to an entirely new scene and new characters mid-continuation, leaving both threads unresolved."
Q0683,claude-sonnet-4-6,5,advice_or_essay,0,alluded,by_narrator,none,interpersonal,downshifts,absent,none,genre_rupture,re_registered,elevated,4,stable,two,"The continuation immediately abandons the fictional frame, converting the narrative setup into a legal Q&A and then advisory commentary."
Q0684,claude-sonnet-4-6,2,other,0,alluded,none,none,none,sustains,absent,none,intact,none,elevated,1,unanchored,none,"Pseudo-historical prose that begins coherently but rapidly loses logical and factual coherence, trailing off mid-sentence."
Q0685,claude-sonnet-4-6,2,literary_fiction,2,alluded,by_character,named_emotion,interpersonal,downshifts,absent,none,intact,re_registered,elevated,2,unanchored,three_plus,"Pronoun referents shift confusingly between 'she,' 'he,' and named characters; the dialogue attribution is incoherent, making the passage nearly unreadable despite surface fluency in individual sentences."
Q0686,claude-sonnet-4-6,5,genre_fiction,1,realized,by_character,named_emotion,interpersonal,downshifts,absent,rounded_moralized,intact,none,neutral,3,stable,two,
Q0687,claude-sonnet-4-6,5,literary_fiction,1,realized,by_character,somatic_enacted,intrapsychic,downshifts,absent,partial,intact,none,neutral,4,stable,three_plus,
Q0688,claude-sonnet-4-6,4,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,4,stable,none,The word 'ating' appears to be a typo for 'grating' or 'sautéing'; otherwise the instructional prose is coherent and sequential.
Q0689,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Continuation is garbled token noise with no readable prose or narrative content.
Q0690,claude-sonnet-4-6,5,genre_fiction,1,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,"Passage cuts off mid-sentence, suggesting it is a fragment of a longer scene."
Q0691,claude-sonnet-4-6,1,fragment,0,alluded,none,none,none,sustains,absent,none,intact,none,demotic,1,unanchored,two,Text degenerates into incoherent word salad mid-passage; likely corrupted or generated text.
