layer,word,probability,logit,source,model,model_id
0,-do,0.00904397,8.1719,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,prelim,0.00561553,7.6953,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,etter,0.00467366,7.5117,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,asts,0.00423883,7.4141,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,kill,1.154e-05,1.5078,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,fuck,5.09e-06,0.6899,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,kiss,0.00033592,4.8789,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,said,5.72e-06,0.8057,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,the,8.815e-05,3.541,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,scream,5.4e-07,-1.5625,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,",[],",0.02092294,9.5391,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,assen,0.00599452,8.2891,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,utsch,0.00550088,8.2031,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,Pony,0.00436859,7.9727,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,kill,1.09e-06,-0.3269,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,fuck,2.3e-07,-1.8652,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,kiss,1.55e-06,0.0278,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,said,1.75e-06,0.1487,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,the,9.35e-06,1.8262,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,scream,2.44e-06,0.4829,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,vester,0.02704416,10.6875,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,""":[{",0.01042645,9.7344,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,urname,0.00912971,9.6016,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,",[],",0.00627475,9.2266,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,kill,4.7e-07,-0.2683,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,fuck,3.94e-06,1.8535,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,kiss,1.85e-06,1.0996,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,said,4.1e-07,-0.4026,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,the,1.958e-05,3.457,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,scream,1.1e-06,0.5767,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,utsch,0.0516942,11.2266,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,��,0.01886924,10.2188,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,warz,0.00986601,9.5703,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,asting,0.00971305,9.5547,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,vester,0.00617399,9.1016,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,kill,9e-08,-2.0312,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,fuck,2.02e-05,3.3789,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,kiss,4.9e-07,-0.3391,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,said,2.2e-07,-1.1543,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,the,9.25e-06,2.5977,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,scream,1.44e-06,0.7354,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,��,0.04362596,11.1406,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,warz,0.01804448,10.2578,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,.GraphicsUnit,0.01472748,10.0547,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,_HINT,0.01012204,9.6797,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,adiens,0.00618748,9.1875,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,kill,1e-07,-1.7969,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,fuck,5.7e-07,-0.1098,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,kiss,3.2e-07,-0.6763,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,said,2.5e-07,-0.9443,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,the,8.1e-06,2.5488,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,scream,6.2e-07,-0.0149,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,��,0.08834156,11.7422,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,_HINT,0.0319952,10.7266,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,SPATH,0.00468193,8.8047,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,RetVal,0.0039735,8.6406,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,******************************************************************************,0.00373276,8.5781,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,kill,1.2e-07,-1.7607,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,fuck,8.5e-07,0.192,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,kiss,1e-07,-1.9629,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,said,4.7e-07,-0.4077,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,the,4.262e-05,4.1055,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,scream,3.3e-07,-0.7632,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,��,0.02946431,10.2266,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,Sdk,0.01042407,9.1875,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,warz,0.00722054,8.8203,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,RetVal,0.00580187,8.6016,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,ście,0.00444845,8.3359,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,kill,9.1e-07,-0.1567,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,fuck,5.7e-07,-0.6284,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,kiss,5e-08,-3.1055,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,said,4.07e-06,1.3389,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,the,5.961e-05,4.0234,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,scream,3.3e-07,-1.1777,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,��,0.02935356,10.1797,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,HEME,0.00560223,8.5234,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,_mime,0.00394166,8.1719,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,slot,0.00321709,7.9688,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,PageSize,0.00320455,7.9648,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,kill,4.23e-06,1.335,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,fuck,2.85e-06,0.9409,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,kiss,1e-08,-4.4648,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,said,2.48e-06,0.7988,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,the,2.539e-05,3.127,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,scream,6.1e-07,-0.6011,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,Celt,0.01100697,8.8828,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,��,0.01025963,8.8125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,_HINT,0.00657256,8.3672,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,374,0.00532262,8.1562,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,άνι,0.00400206,7.8711,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,kill,6.8e-07,-0.8037,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,fuck,6.63e-06,1.4688,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,kiss,1.2e-07,-2.584,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,said,1.91e-06,0.2239,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,the,3.343e-05,3.0859,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,scream,1.36e-06,-0.1146,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,bson,0.01307095,9.1953,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,lineno,0.00780502,8.6797,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,Celt,0.00699638,8.5703,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,STAT,0.0038487,7.9727,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,601,0.0038487,7.9727,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,kill,5.5e-07,-0.8872,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,fuck,8.8e-06,1.8916,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,kiss,1.4e-07,-2.2852,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,said,6.1e-07,-0.7715,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,the,4.94e-06,1.3154,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,scream,7e-07,-0.6338,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,ooks,0.0092806,8.5938,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,bson,0.00589911,8.1406,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,рахов,0.0058532,8.1328,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,""";""",0.00520594,8.0156,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,pedest,0.00498699,7.9727,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,kill,1.08e-06,-0.4685,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,fuck,7.3e-07,-0.854,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,kiss,2.2e-07,-2.0527,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,said,1.19e-06,-0.3669,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,the,1.529e-05,2.1855,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,scream,2.4e-07,-1.9844,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,.ie,0.00754672,8.5312,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,537,0.00681789,8.4297,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,icode,0.00491074,8.1016,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,247,0.00389992,7.8711,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,Kendrick,0.00348224,7.7578,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,kill,1.17e-06,-0.2448,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,fuck,3.5e-07,-1.457,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,kiss,5e-07,-1.0811,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,said,6.63e-06,1.4941,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,the,1.915e-05,2.5547,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,scream,2.5e-07,-1.7871,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,""";""",0.00614029,8.3359,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,.ie,0.00604509,8.3203,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,Clone,0.00567884,8.2578,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,537,0.00505086,8.1406,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,kill,2.18e-06,0.3931,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,fuck,9.3e-07,-0.4585,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,kiss,5.4e-07,-1.0098,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,said,1.005e-05,1.9209,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,the,4.535e-05,3.4277,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,scream,4.4e-07,-1.21,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,endors,0.00934725,8.3828,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,""";""",0.00468177,7.6914,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,-*-,0.00361779,7.4336,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,Harlem,0.00346563,7.3906,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,hay,0.00277385,7.168,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,kill,2.36e-06,0.1,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,fuck,3.22e-06,0.4104,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,kiss,1.82e-06,-0.1615,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,said,8.25e-06,1.3506,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,the,5.746e-05,3.291,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,scream,5e-08,-3.752,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,Clone,0.00769605,8.1172,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,LS,0.00520741,7.7266,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,'icon,0.00430026,7.5352,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,kill,2.69e-06,0.1572,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,fuck,4.37e-06,0.6436,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,kiss,2.91e-06,0.2367,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,said,5.64e-06,0.8984,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,the,5.456e-05,3.168,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,scream,4e-08,-4.0703,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,familiar,0.00656665,7.707,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,intptr,0.0052971,7.4922,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,har,0.00447806,7.3242,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,kill,1.74e-06,-0.5264,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,fuck,8.32e-06,1.0361,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,kiss,1.6e-06,-0.6147,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,said,4.2e-06,0.3521,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,the,8.331e-05,3.3398,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,scream,8e-08,-3.6465,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,slowly,0.00988774,8.2031,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,laid,0.0073193,7.9023,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,familiar,0.00583545,7.6758,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,Taxi,0.00554652,7.625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,kill,1.18e-06,-0.8296,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,fuck,2.53e-06,-0.0688,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,kiss,1.16e-06,-0.8447,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,said,2.262e-05,2.123,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,the,0.00018039,4.1992,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,scream,8e-08,-3.5312,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,slowly,0.01169657,8.2578,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,Gunn,0.00714997,7.7656,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,familiar,0.00394859,7.1719,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,СТ,0.00359523,7.0781,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,kill,1.66e-06,-0.603,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,fuck,1.79e-06,-0.5278,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,kiss,6.3e-07,-1.5654,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,said,1.437e-05,1.5557,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,the,0.00017147,4.0352,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,scream,6e-08,-3.9082,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,slowly,0.0228455,8.8906,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,Goodman,0.00887681,7.9453,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,pro,0.00721679,7.7383,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,rough,0.00688631,7.6914,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,kill,1.1e-06,-1.0479,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,fuck,1.88e-06,-0.5166,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,kiss,6.88e-06,0.7822,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,said,1.957e-05,1.8281,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,the,0.00017072,3.9941,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,scream,1.4e-07,-3.1133,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,slowly,0.05667018,9.8281,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,laid,0.01455411,8.4688,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,rough,0.00726131,7.7734,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,slow,0.00701047,7.7383,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,kill,1.35e-06,-0.8188,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,fuck,1.96e-06,-0.4463,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,kiss,2.06e-06,-0.3962,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,said,1.093e-05,1.2744,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,the,0.00016616,3.9961,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,scream,1e-07,-3.3711,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,slowly,0.03512959,9.4062,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,rough,0.02610609,9.1094,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,laid,0.01725508,8.6953,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,und,0.01149436,8.2891,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,kill,4.3e-07,-1.916,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,fuck,3.4e-07,-2.1484,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,kiss,5.56e-06,0.6553,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,said,1.458e-05,1.6191,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,the,0.00016524,4.0469,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,scream,7e-08,-3.6777,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,rough,0.04648621,9.6875,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,slowly,0.02819531,9.1875,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,laid,0.00915368,8.0625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,mm,0.00767812,7.8867,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,kill,7.4e-07,-1.3652,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,fuck,1.6e-07,-2.8809,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,kiss,3.53e-06,0.201,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,said,1.196e-05,1.4219,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,the,8.974e-05,3.4375,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,scream,4e-08,-4.3359,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,rough,0.05237117,9.9922,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,slowly,0.02612895,9.2969,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,administering,0.00991743,8.3281,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,roughly,0.00931656,8.2656,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,und,0.00803138,8.1172,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,kill,4e-07,-1.79,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,fuck,1.9e-07,-2.5469,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,kiss,1.04e-06,-0.8325,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,said,6.68e-06,1.0254,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,the,2.512e-05,2.3496,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,scream,8e-08,-3.4219,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,rough,0.04807908,10.0312,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,slowly,0.04112422,9.875,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,administering,0.01839189,9.0703,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,mm,0.01648638,8.9609,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,asty,0.01421215,8.8125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,kill,3.1e-07,-1.9189,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,fuck,3.8e-07,-1.709,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,kiss,0.00033293,5.0586,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,said,6.72e-06,1.1553,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,the,1.234e-05,1.7637,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,scream,4e-08,-3.873,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,removed,0.03822793,9.9062,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,remove,0.03507992,9.8203,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,und,0.033213,9.7656,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,slowly,0.02212463,9.3594,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,rough,0.02161211,9.3359,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,kill,2e-07,-2.2422,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,fuck,7.7e-07,-0.9067,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,kiss,0.00020859,4.6953,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,said,9.99e-06,1.6562,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,the,3.017e-05,2.7617,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,scream,3e-08,-4.1016,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,und,0.24675259,12.4453,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,unt,0.0981514,11.5234,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,un,0.0718091,11.2109,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,unb,0.05172215,10.8828,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,removed,0.01963151,9.9141,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,kill,1.2e-07,-2.0996,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,fuck,1.18e-06,0.1979,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,kiss,0.00012721,4.875,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,said,3.53e-06,1.291,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,the,2.84e-06,1.0732,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,scream,2e-08,-3.9336,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,und,0.42369881,14.3984,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,removed,0.13755487,13.2734,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,roughly,0.07192223,12.625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,remove,0.06447067,12.5156,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,rough,0.04034472,12.0469,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,kill,5e-08,-1.6514,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,fuck,7.6e-07,1.1641,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,kiss,4.041e-05,5.1406,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
