family,method,prompt,word,base_prob,aligned_prob,bits_resistance
amber,sft,institutional_labor_mgmt_1,consider,0.003101640524996384,0.01552240071326684,-2.323244586575074
amber,sft,institutional_labor_mgmt_1,be,0.3264188115443591,0.1891015475720238,0.7875630001660506
amber,sft,institutional_labor_mgmt_1,make,0.012267226576698426,0.008844396634431283,0.47197302990788537
amber,sft,institutional_labor_mgmt_1,have,0.25421521892222493,0.16688153601530833,0.6072260301077432
amber,sft,institutional_labor_mgmt_1,look,0.004803915207837953,0.025592111783375174,-2.4134141677740506
amber,sft,institutional_labor_mgmt_1,hire,0.015412030103022934,0.010053910698292236,0.6162996303596397
amber,sft,institutional_labor_mgmt_1,know,0.018999852521505094,0.01369847135935303,0.4719730175605516
amber,sft,institutional_labor_mgmt_1,lay,0.013900588409209194,0.011356431073359605,0.291636202943179
amber,sft,institutional_labor_mgmt_1,try,0.00744044919091785,0.012088857451297624,-0.7002155259608377
amber,sft,institutional_labor_mgmt_1,use,0.004803915207837953,0.010022014643084253,-1.0608883952600985
amber,sft,institutional_labor_mgmt_1,focus,0.0027371882836254944,0.017589183775632046,-2.683917503509312
amber,sft,institutional_labor_mgmt_1,get,0.02291819831473469,0.005364397937589278,2.0950034058078573
amber,sft,institutional_labor_mgmt_1,mention,0.010825788634177923,0.019931156214645352,-0.8805526692899107
amber,sft,institutional_labor_mgmt_1,start,0.012267226576698426,0.012088857451297624,0.02113120004146061
amber,sft,institutional_labor_mgmt_1,probably,0.027644620658719456,0.06956657499507436,-1.3313952039898986
amber,sft,institutional_labor_mgmt_1,do,0.01676731081562243,0.010668379658344291,0.6523097599600285
amber,sft,institutional_labor_mgmt_1,note,0.005794627804238716,0.01552240071326684,-1.4215622401391605
amber,sft,institutional_labor_mgmt_1,not,0.0294275469275164,0.017589183775632046,0.7424784184122966
amber,sft,institutional_labor_mgmt_1,really,0.009553725732486487,0.017589183775632046,-0.880552480616447
amber,sft,institutional_labor_worker_2,speak,0.017791743536137328,0.05805963174921892,-1.7063269619095327
amber,sft,institutional_labor_worker_2,ignore,0.0022619664821490523,0.012954855102031721,-2.5178381581627547
amber,sft,institutional_labor_worker_2,just,0.040094312111216585,0.10846967286595613,-1.435822016170215
amber,sft,institutional_labor_worker_2,take,0.035383107518338786,0.027425427865054065,0.36754651151219575
amber,sft,institutional_labor_worker_2,be,0.16880336476282995,0.15782243779986713,0.09704132610324687
amber,sft,institutional_labor_worker_2,make,0.013856223950631047,0.004205825556870135,1.720070845413921
amber,sft,institutional_labor_worker_2,have,0.1443851699213503,0.07455004068810284,0.9536414292310567
amber,sft,institutional_labor_worker_2,tell,0.03766512176445973,0.031077082145510655,0.2773780579066339
amber,sft,institutional_labor_worker_2,stop,0.022845051938635716,0.027425427865054065,-0.26363230032615087
amber,sft,institutional_labor_worker_2,know,0.018939213542220217,0.004205825556870135,2.170912836722217
amber,sft,institutional_labor_worker_2,let,0.01570115824678445,0.01884920214932998,-0.263632316692504
amber,sft,institutional_labor_worker_2,talk,0.011487213004292401,0.035214946200227026,-1.6161582146401692
amber,sft,institutional_labor_worker_2,ask,0.01570115824678445,0.008903732655153335,0.8183881067753851
amber,sft,institutional_labor_worker_2,focus,0.0010684772674401874,0.0146797729943129,-3.7801890200927963
amber,sft,institutional_labor_worker_2,get,0.035383107518338786,0.007857516144204766,2.1709140934967186
amber,sft,institutional_labor_worker_2,go,0.010137429753122505,0.004765824833241514,1.0888924816544987
amber,sft,institutional_labor_worker_2,mention,0.01570115824678445,0.045216888307751675,-1.525990125609226
amber,sft,institutional_labor_worker_2,say,0.04403499359578797,0.06579017975677623,-0.5792216901674769
amber,sft,institutional_labor_worker_2,never,0.012228075402957245,0.008903732655153335,0.4577147332071178
amber,sft,institutional_labor_worker_2,probably,0.020160687654799624,0.021358944438048928,-0.08329546232952284
amber,sft,institutional_labor_worker_2,do,0.018939213542220217,0.0146797729943129,0.36754654383721885
amber,sft,institutional_labor_worker_2,give,0.010137429753122505,0.008903732655153335,0.18720954033624654
amber,sft,institutional_labor_worker_2,feel,0.010791238324685024,0.006934234224959291,0.6380512100664181
amber,sft,institutional_labor_worker_2,not,0.034294484670610116,0.035214946200227026,-0.0382112906150275
amber,sft,institutional_labor_worker_2,really,0.010137429753122505,0.001365431680596544,2.892253738962375
amber,sft,institutional_labor_worker_2,write,0.013016718512346028,0.003275500103284089,1.9905753985378747
amber,sft,institutional_labor_mgmt_2,handle,0.005051831399302508,0.07647882507400827,-3.920179296277713
amber,sft,institutional_labor_mgmt_2,speak,0.004188115575976801,0.031881114980571564,-2.928325932684317
amber,sft,institutional_labor_mgmt_2,ignore,0.008866240524381718,0.019336873890296175,-1.124959292494323
amber,sft,institutional_labor_mgmt_2,just,0.06759275685544233,0.05956176804519658,0.18248204899741688
amber,sft,institutional_labor_mgmt_2,take,0.010694727254954694,0.01329002616842624,-0.3134439916235018
amber,sft,institutional_labor_mgmt_2,be,0.1386913402369068,0.06749232732021858,1.0390821923760536
amber,sft,institutional_labor_mgmt_2,have,0.1726041592290902,0.09820074909180193,0.813661231303292
amber,sft,institutional_labor_mgmt_2,tell,0.03732826606291267,0.040936162426038446,-0.1331073332173726
amber,sft,institutional_labor_mgmt_2,follow,0.0014933185599306919,0.011728407754327225,-2.973404871703116
amber,sft,institutional_labor_mgmt_2,address,0.004599745064648026,0.09820074909180193,-4.416105231294612
amber,sft,institutional_labor_mgmt_2,find,0.004321060438428408,0.010350282538356771,-1.260210890487375
amber,sft,institutional_labor_mgmt_2,fire,0.05431230697586146,0.02813498644904822,0.9489136289640613
amber,sft,institutional_labor_mgmt_2,know,0.046455781257168566,0.02191154988617728,1.0841662630214066
amber,sft,institutional_labor_mgmt_2,let,0.027309942953112957,0.031881114980571564,-0.22327570944050645
amber,sft,institutional_labor_mgmt_2,talk,0.010694727254954694,0.06749232732021858,-2.657822677174207
amber,sft,institutional_labor_mgmt_2,intervene,0.0018711524912116057,0.011442879877536572,-2.6124446953474356
amber,sft,institutional_labor_mgmt_2,ask,0.010365685667605993,0.01329002616842624,-0.35852808832247685
amber,sft,institutional_labor_mgmt_2,try,0.005724474732525981,0.010350282538356771,-0.8544537987898521
amber,sft,institutional_labor_mgmt_2,put,0.011384477944304104,0.004314639709875416,1.3997540605582406
amber,sft,institutional_labor_mgmt_2,get,0.014168211441056552,0.0029654057036173033,2.2563523991461234
amber,sft,institutional_labor_mgmt_2,go,0.014168211441056552,0.008060808568261127,0.8136604102837387
amber,sft,institutional_labor_mgmt_2,say,0.028176853484950692,0.040936162426038446,-0.5388651886032398
amber,sft,institutional_labor_mgmt_2,never,0.011384477944304104,0.004314639709875416,1.3997540605582406
amber,sft,institutional_labor_mgmt_2,probably,0.029994104374807182,0.01329002616842624,1.1743344033408039
amber,sft,institutional_labor_mgmt_2,do,0.015081982696443065,0.02191154988617728,-0.5388651374412153
amber,sft,institutional_labor_mgmt_2,give,0.011384477944304104,0.004314639709875416,1.3997540605582406
amber,sft,institutional_labor_mgmt_2,not,0.04502648848518454,0.031881114980571564,0.4980717517142253
amber,sft,institutional_labor_mgmt_2,really,0.014617958917023352,0.0010909118256915297,3.7441232425383237
amber,sft,institutional_labor_worker_3,speak,0.005535086253313111,0.016397302358064227,-1.566779055450499
amber,sft,institutional_labor_worker_3,also,0.008053503012769221,0.014470567582886062,-0.845432365349326
amber,sft,institutional_labor_worker_3,hold,0.0066765881774628584,0.030634194754492885,-2.1979582791098
amber,sft,institutional_labor_worker_3,just,0.012473510047439336,0.0014327803137993292,3.1219692590663444
amber,sft,institutional_labor_worker_3,take,0.03185222330856683,0.10692384181412566,-1.747117279915896
amber,sft,institutional_labor_worker_3,consider,0.013277982683139478,0.08327237197112172,-2.6488010302567546
amber,sft,institutional_labor_worker_3,be,0.10443941600316561,0.06485258908036501,0.687430134510647
amber,sft,institutional_labor_worker_3,make,0.019319349836033096,0.0077455371548423545,1.3186082285433767
amber,sft,institutional_labor_worker_3,all,0.040899062228820164,0.00414588712245099,3.3023118943257637
amber,sft,institutional_labor_worker_3,form,0.005892068522903938,0.016397302358064227,-1.4766108035218293
amber,sft,institutional_labor_worker_3,have,0.0981117512002951,0.044572488192071866,1.1382722675056092
amber,sft,institutional_labor_worker_3,seek,0.0026145895688351028,0.014470567582886062,-2.4684605903073606
amber,sft,institutional_labor_worker_3,consult,0.0,0.011269689790654349,-20.104017653928995
amber,sft,institutional_labor_worker_3,contact,0.013277982683139478,0.023857933231402593,-0.845432613173952
amber,sft,institutional_labor_worker_3,complain,0.015171407057735717,0.004184615736125874,1.8581853419667596
amber,sft,institutional_labor_worker_3,look,0.006272074560535862,0.012770232207378857,-1.0257689730626103
amber,sft,institutional_labor_worker_3,stop,0.02480653433794331,0.016397302358064227,0.5972614096549543
amber,sft,institutional_labor_worker_3,file,0.01601630367266496,0.02105455240401328,-0.39459075685491246
amber,sft,institutional_labor_worker_3,organize,0.008229958091284503,0.019906059292072738,-1.2742496283533664
amber,sft,institutional_labor_worker_3,report,0.019319349836033096,0.02105455240401328,-0.12408560098692814
amber,sft,institutional_labor_worker_3,send,0.015045925134863317,0.006032229989328049,1.3186080441462926
amber,sft,institutional_labor_worker_3,sue,0.01601630367266496,0.006032229989328049,1.4087764024452212
amber,sft,institutional_labor_worker_3,use,0.010340903420154098,0.023857933231402593,-1.2061060495985074
amber,sft,institutional_labor_worker_3,get,0.021891690293896964,0.005323424178860661,2.039954868457616
amber,sft,institutional_labor_worker_3,go,0.023303584991771664,0.016397302358064227,0.5070931675491044
amber,sft,institutional_labor_worker_3,call,0.019319349836033096,0.014470567582886062,0.41692478282490686
amber,sft,institutional_labor_worker_3,never,0.014134338228026396,0.0018397261826627763,2.9416345538299455
amber,sft,institutional_labor_worker_3,start,0.03185222330856683,0.009945466275386877,1.6792821635655901
amber,sft,institutional_labor_worker_3,do,0.015045925134863317,0.009945466275386877,0.5972614092934466
amber,sft,institutional_labor_worker_3,demand,0.0085729093862343,0.011269689790654349,-0.39459060212878866
amber,sft,institutional_labor_worker_3,not,0.06334571110162698,0.07348760868234172,-0.21425403173408514
amber,sft,institutional_labor_worker_3,really,0.01814884993780599,0.0,20.79144749419907
amber,sft,institutional_labor_worker_3,write,0.01704926677907463,0.005323424178860661,1.6792813999533687
amber,sft,institutional_labor_mgmt_3,also,0.043973476162550755,0.06767898913700662,-0.6220743213593352
amber,sft,institutional_labor_mgmt_3,check,0.005590600036720562,0.010378909251695547,-0.8925786039655453
amber,sft,institutional_labor_mgmt_3,just,0.01044461650443423,0.010378909251695547,0.009104678272067658
amber,sft,institutional_labor_mgmt_3,be,0.09309184879189002,0.07669034376347719,0.27960987995371744
amber,sft,institutional_labor_mgmt_3,have,0.14418348363612787,0.19583565241370104,-0.44173749715385907
amber,sft,institutional_labor_mgmt_3,add,0.07250000858045534,0.08690154655789357,-0.2614006535818737
amber,sft,institutional_labor_mgmt_3,know,0.09909575765381047,0.09847235202702978,0.009104577672546759
amber,sft,institutional_labor_mgmt_3,get,0.016176938461234323,0.00860441788216259,0.9107883164520582
amber,sft,institutional_labor_mgmt_3,go,0.01044461650443423,0.006701127174342856,0.6402830581958961
amber,sft,institutional_labor_mgmt_3,clarify,0.006743550661077811,0.03003237056788811,-2.1549363833718855
amber,sft,institutional_labor_mgmt_3,think,0.026671261114065054,0.01332678336229942,1.000956896387669
amber,sft,institutional_labor_mgmt_3,mention,0.0468095213400523,0.03003237056788811,0.6402834836577542
amber,sft,institutional_labor_mgmt_3,say,0.034246577535561255,0.024897710068371597,0.45994660142659366
amber,sft,institutional_labor_mgmt_3,point,0.03645529026534348,0.026503473410378037,0.45994659571106866
amber,sft,institutional_labor_mgmt_3,start,0.014276097921376957,0.011048291168779735,0.3697781606305477
amber,sft,institutional_labor_mgmt_3,probably,0.025055330865181455,0.026503473410378037,-0.08106382364590622
amber,sft,institutional_labor_mgmt_3,note,0.07250000858045534,0.08163644505272781,-0.17123217188035542
amber,sft,institutional_labor_mgmt_3,not,0.022111252502532822,0.021972151503949097,0.009104600715375286
amber,sft,institutional_labor_worker_4,also,0.009944962498396956,0.020253929513891298,-1.0261632616327407
amber,sft,institutional_labor_worker_4,receive,0.016916950538716835,0.01481809075060767,0.19110983552895272
amber,sft,institutional_labor_worker_4,take,0.002939725440711999,0.012284629879477383,-2.063097334391802
amber,sft,institutional_labor_worker_4,be,0.33978603648561395,0.38216360288740264,-0.16956381227939363
amber,sft,institutional_labor_worker_4,all,0.06285410005944185,0.04027974624552594,0.6419521333816421
amber,sft,institutional_labor_worker_4,at,0.01162683928460746,0.005451271242570677,1.0927929404979129
amber,sft,institutional_labor_worker_4,strike,0.0,0.011540341239149422,-20.138255703469405
amber,sft,institutional_labor_worker_4,have,0.26462563799448563,0.13207219609114407,1.0026260061366215
amber,sft,institutional_labor_worker_4,stand,0.005000641533376307,0.04027974624552594,-3.009866972300405
amber,sft,institutional_labor_worker_4,fight,0.002676650265861211,0.03136989787162769,-3.5508753500610553
amber,sft,institutional_labor_worker_4,get,0.07348388832895562,0.012284629879477383,2.580572597462522
amber,sft,institutional_labor_worker_4,go,0.0036585472038680894,0.010184314870464674,-1.477003624113656
amber,sft,institutional_labor_worker_4,not,0.11031238189121856,0.13207219609114407,-0.2597320263499021
amber,sft,institutional_labor_mgmt_4,warn,0.0026692424236831056,0.010783412576948712,-2.014307502641334
amber,sft,institutional_labor_mgmt_4,also,0.057070917546446324,0.148860419511921,-1.383132387976925
amber,sft,institutional_labor_mgmt_4,just,0.009917438463577427,0.01384617563430262,-0.48144769497272716
amber,sft,institutional_labor_mgmt_4,take,0.010557058104623934,0.012219207135566948,-0.21094263019235046
amber,sft,institutional_labor_mgmt_4,consider,0.013555531560845407,0.01384617563430262,-0.03060584365327931
amber,sft,institutional_labor_mgmt_4,be,0.17579080465628838,0.17955992892637485,-0.030605821274069724
amber,sft,institutional_labor_mgmt_4,make,0.014429788240855659,0.005422240283319189,1.412087515472334
amber,sft,institutional_labor_mgmt_4,have,0.12081913925840428,0.1584610915661133,-0.39127960342191953
amber,sft,institutional_labor_mgmt_4,cut,0.036847754835104156,0.013007279025887789,1.5022568014493733
amber,sft,institutional_labor_mgmt_4,tell,0.02099521850141654,0.015689771683611867,0.4202362118384996
amber,sft,institutional_labor_mgmt_4,consult,0.0026692424236831056,0.011478882508817028,-2.1044758079006627
amber,sft,institutional_labor_mgmt_4,explain,0.017405647230759182,0.013007279025887789,0.42023598323911954
amber,sft,institutional_labor_mgmt_4,look,0.010557058104623934,0.01670167570796339,-0.6617844949374684
amber,sft,institutional_labor_mgmt_4,hire,0.02307105401323251,0.0073798818172639445,1.6444129682243265
amber,sft,institutional_labor_mgmt_4,know,0.018528213908205523,0.005093723006991535,1.8629293466639332
amber,sft,institutional_labor_mgmt_4,let,0.008752108632980642,0.010783412576948712,-0.301110952512232
amber,sft,institutional_labor_mgmt_4,try,0.011237930080822352,0.010783412576948712,0.05956246188874103
amber,sft,institutional_labor_mgmt_4,use,0.016351091820933195,0.006144203062951094,1.4120877047825835
amber,sft,institutional_labor_mgmt_4,focus,0.006403180191676811,0.010130078722997983,-0.6617840422725999
amber,sft,institutional_labor_mgmt_4,get,0.013555531560845407,0.0027264736179397333,2.3137693596274445
amber,sft,institutional_labor_mgmt_4,mention,0.019723183119713866,0.04539986157672188,-1.2027950783706027
amber,sft,institutional_labor_mgmt_4,never,0.008752108632980642,0.010130078722997983,-0.21094261106246684
amber,sft,institutional_labor_mgmt_4,start,0.018528213908205523,0.010130078722997983,0.871077783253977
amber,sft,institutional_labor_mgmt_4,probably,0.02532506946880612,0.05476269092792267,-1.1126268067632878
amber,sft,institutional_labor_mgmt_4,do,0.018528213908205523,0.0037266475804491692,2.313770423164499
amber,sft,institutional_labor_mgmt_4,note,0.008221845422743844,0.017778842443609017,-1.11262629860961
amber,sft,institutional_labor_mgmt_4,not,0.03461526388071132,0.027536409013925667,0.33006780725582424
amber,sft,institutional_labor_mgmt_4,really,0.011237930080822352,0.010130078722997983,0.14973080333850625
amber,sft,institutional_labor_worker_5,we,0.010497068819156843,0.0,20.001556472505072
amber,sft,institutional_labor_worker_5,fine,0.013063813451084566,0.06314946172557218,-2.273193466177844
amber,sft,institutional_labor_worker_5,thank,0.016258179560744903,0.0140905502721561,0.20643763672546495
amber,sft,institutional_labor_worker_5,well,0.018422930570522893,0.012434867789242842,0.5671110262916204
amber,sft,institutional_labor_worker_5,why,0.022927707635173857,0.0140905502721561,0.7023637698384757
amber,sft,institutional_labor_worker_5,he,0.048537958165205175,0.033801472042194025,0.5220272139346906
amber,sft,institutional_labor_worker_5,it,0.056746624084230875,0.049180855016673006,0.20643771178997344
amber,sft,institutional_labor_worker_5,this,0.013906357915827476,0.018092624844896262,-0.37965686007606664
amber,sft,institutional_labor_worker_5,you,0.032333247762010645,0.0140905502721561,1.1982898970590024
amber,sft,institutional_labor_worker_5,OK,0.023655511014445373,0.029829695220424477,-0.33457278425865444
amber,sft,institutional_labor_worker_5,that,0.099593422678751,0.06314946172557218,0.6572799469767944
amber,sft,institutional_labor_worker_5,thanks,0.018422930570522893,0.009684284380953275,0.9277845151908739
amber,sft,institutional_labor_worker_5,good,0.006777416983590239,0.012434867789242842,-0.8755827583004735
amber,sft,institutional_labor_worker_5,the,0.011174072495115185,0.004574531956309441,1.2884571761315005
amber,sft,institutional_labor_worker_5,alright,0.0,0.01846556535141767,-20.81640678413986
amber,sft,institutional_labor_worker_5,ok,0.05854795059501705,0.06314946172557218,-0.10915174714459966
amber,sft,institutional_labor_worker_5,wow,0.022192401623297813,0.0071076538962005055,1.6426190854075629
amber,sft,institutional_labor_worker_5,fuck,0.01046670905227539,0.008677539786324602,0.2704496365910255
amber,sft,institutional_labor_worker_5,nothing,0.00465804615481209,0.020501630115884746,-2.137939391814972
amber,sft,institutional_labor_worker_5,WTF,0.02234105705901879,0.011017068842192541,1.0199563470614734
amber,sft,institutional_labor_worker_5,uh,0.0,0.011201333276389266,-20.09524032142678
amber,sft,institutional_labor_worker_5,oh,0.009557690361837286,0.0140905502721561,-0.5599935332920367
amber,sft,institutional_labor_worker_5,what,0.028533992195134507,0.029829695220424477,-0.06406760658694532
amber,sft,institutional_labor_worker_5,something,0.022222296508024156,0.09188193261415412,-2.047772793844499
amber,sft,institutional_labor_worker_5,no,0.06430234604151146,0.049180855016673006,0.38677448896904904
amber,sft,institutional_labor_worker_5,okay,0.014347791723421686,0.08108552286393621,-2.498614820817979
amber,sft,institutional_labor_worker_5,to,0.06430234604151146,0.023231389699752133,1.468795519305972
amber,sft,institutional_labor_worker_5,WHAT,0.010118671922678893,0.0094875544760921,0.09291168425793288
amber,sft,institutional_labor_mgmt_5,that,0.12062327499513004,0.11812978735190736,0.030135510891193405
amber,sft,institutional_labor_mgmt_5,we,0.027769055383735194,0.038351125756352314,-0.46579068174371
amber,sft,institutional_labor_mgmt_5,fine,0.010215664722458615,0.014108591864638993,-0.46579053271204235
amber,sft,institutional_labor_mgmt_5,she,0.013117172572554943,0.00855729327137733,0.6162297522968783
amber,sft,institutional_labor_mgmt_5,let,0.007021116372292114,0.010987781984016546,-0.646127103100549
amber,sft,institutional_labor_mgmt_5,yes,0.03455914637589604,0.01811579041002109,0.931819450516667
amber,sft,institutional_labor_mgmt_5,what,0.007473939767812925,0.012450788323640336,-0.7362954758134769
amber,sft,institutional_labor_mgmt_5,NO,0.029560003537052515,0.01598712784944118,0.8867352515140698
amber,sft,institutional_labor_mgmt_5,why,0.010539943959703082,0.004580388940750781,1.2023234011869346
amber,sft,institutional_labor_mgmt_5,he,0.03565617394986297,0.01598712784944118,1.1572406302758365
amber,sft,institutional_labor_mgmt_5,Sure,0.0033165406528992323,0.010987781984016546,-1.7281460382263174
amber,sft,institutional_labor_mgmt_5,it,0.02608661190277677,0.03384475201569818,-0.375622438494131
amber,sft,institutional_labor_mgmt_5,sure,0.02608661190277677,0.026358317767829913,-0.014948711502988857
amber,sft,institutional_labor_mgmt_5,they,0.007473939767812925,0.014108591864638993,-0.9166322541548156
amber,sft,institutional_labor_mgmt_5,the,0.013963157297349814,0.01598712784944118,-0.19528545015194848
amber,sft,institutional_labor_mgmt_5,something,0.006805099621763373,0.03384475201569818,-2.314242265357747
amber,sft,institutional_labor_mgmt_5,no,0.28045752114107886,0.36386537357238036,-0.3756224822341293
amber,sft,institutional_labor_mgmt_5,okay,0.013117172572554943,0.01598712784944118,-0.2854538005504218
amber,sft,institutional_labor_mgmt_5,you,0.023021354449953048,0.02052787939470774,0.1653880406416697
amber,sft,institutional_labor_mgmt_5,OK,0.041686288228499076,0.023261132917163974,0.8416512813486962
amber,sft,institutional_labor_mgmt_5,to,0.06872907106738389,0.07164934107804488,-0.060032968043425755
amber,sft,institutional_labor_mgmt_5,No,0.03246531571996029,0.01811579041002109,0.8416511340268215
amber,sft,institutional_labor_mgmt_5,ok,0.026914690485264757,0.00969668288341589,1.472829674402951
amber,sft,institutional_housing_tenant_1,also,0.0039901844950897694,0.013939131531319066,-1.804610737875543
amber,sft,institutional_housing_tenant_1,sell,0.010846445724694087,0.0016647919889175814,2.7038011941466253
amber,sft,institutional_housing_tenant_1,just,0.04029943644944636,0.021589351035657595,0.9004394765101371
amber,sft,institutional_housing_tenant_1,be,0.23926876012333437,0.23210739724456114,0.04383954134214412
amber,sft,institutional_housing_tenant_1,have,0.3169796070990378,0.4073611498183496,-0.3619183589301063
amber,sft,institutional_housing_tenant_1,win,0.0025762565317562153,0.011555946246379605,-2.1652828840371336
amber,sft,institutional_housing_tenant_1,move,0.07072771476963682,0.026041727059671404,1.4414501685208592
amber,sft,institutional_housing_tenant_1,buy,0.010189293470646604,0.0037516663899892595,1.4414481387119535
amber,sft,institutional_housing_tenant_1,sue,0.01229063339682989,0.03343824124904901,-1.44393895882485
amber,sft,institutional_housing_tenant_1,get,0.03238150660048221,0.014838128966131575,1.125860399245799
amber,sft,institutional_housing_tenant_1,go,0.016799304638720605,0.007461079815212874,1.1709440962179518
amber,sft,institutional_housing_tenant_1,never,0.007454646140770645,0.013939131531319066,-0.90292800052005
amber,sft,institutional_housing_tenant_1,probably,0.01903610486603989,0.021589351035657595,-0.18158148059466925
amber,sft,institutional_housing_tenant_1,not,0.024442843736520503,0.027721274719532576,-0.18158138790366843
amber,sft,institutional_housing_tenant_1,really,0.010846445724694087,0.006584379662323482,0.7201020713311365
amber,sft,institutional_housing_landlord_1,warn,0.004328734576029661,0.012629826933635768,-1.5448154324983496
amber,sft,institutional_housing_landlord_1,also,0.008608716812495528,0.023595625549779415,-1.454648239917884
amber,sft,institutional_housing_landlord_1,just,0.020015865629506312,0.009836120131718142,1.024982003338505
amber,sft,institutional_housing_landlord_1,take,0.00975495362867012,0.011145783650466059,-0.1922909503213028
amber,sft,institutional_housing_landlord_1,be,0.1729106826173899,0.06413955893650886,1.4307405235108945
amber,sft,institutional_housing_landlord_1,have,0.236340900853667,0.11982846803139936,0.9798985680110568
amber,sft,institutional_housing_landlord_1,tell,0.00916393033521473,0.020823065534433405,-1.1841431974340548
amber,sft,institutional_housing_landlord_1,add,0.013333441252986552,0.023595625549779415,-0.8234697726908641
amber,sft,institutional_housing_landlord_1,contact,0.005916678543512934,0.020823065534433405,-1.815321309844892
amber,sft,institutional_housing_landlord_1,explain,0.0023905541370406224,0.011145783650466059,-2.2210763314554485
amber,sft,institutional_housing_landlord_1,pay,0.01822465390072069,0.04995193863098749,-1.454648750193617
amber,sft,institutional_housing_landlord_1,know,0.02130677828428242,0.023595625549779415,-0.1472068887028947
amber,sft,institutional_housing_landlord_1,let,0.008343854170094337,0.014311469644786336,-0.7783852605866558
amber,sft,institutional_housing_landlord_1,send,0.03300058285574491,0.014311469644786336,1.2053191046332232
amber,sft,institutional_housing_landlord_1,sue,0.012923213813947393,0.007660377635918778,0.7544767048272238
amber,sft,institutional_housing_landlord_1,like,0.011053810697077721,0.00410030478054068,1.4307385414689493
amber,sft,institutional_housing_landlord_1,get,0.020015865629506312,0.004646254070880424,2.107001673019554
amber,sft,institutional_housing_landlord_1,go,0.01822465390072069,0.011145783650466059,0.70939285941591
amber,sft,institutional_housing_landlord_1,clarify,0.0,0.014311469644786336,-20.448741407415383
amber,sft,institutional_housing_landlord_1,mention,0.008881986026714153,0.05660295877742043,-2.6719218921252463
amber,sft,institutional_housing_landlord_1,say,0.01766393941181604,0.020823065534433405,-0.2373752226214003
amber,sft,institutional_housing_landlord_1,provide,0.001202046161464233,0.012629826933635768,-3.393259805190535
amber,sft,institutional_housing_landlord_1,point,0.004466143191119365,0.018376291336084788,-2.0407417772244814
amber,sft,institutional_housing_landlord_1,start,0.01766393941181604,0.016217019507871695,0.1232983618391398
amber,sft,institutional_housing_landlord_1,probably,0.017120477758709274,0.006760259650309592,1.3405711060925587
amber,sft,institutional_housing_landlord_1,remind,0.007305287908422133,0.015221736111732947,-1.059118850150663
amber,sft,institutional_housing_landlord_1,note,0.0071368767165974675,0.06413955893650886,-3.167847879914933
amber,sft,institutional_housing_landlord_1,give,0.013756689357028253,0.018376291336084788,-0.41771205351580826
amber,sft,institutional_housing_landlord_1,not,0.038581590131830906,0.0267373459282263,0.5290561753253846
amber,sft,institutional_housing_landlord_1,write,0.012923213813947393,0.005965907986261431,1.1151499580007815
amber,sft,institutional_housing_tenant_2,also,0.026281527401909553,0.05843123204312722,-1.1526902841876703
amber,sft,institutional_housing_tenant_2,just,0.03706289175674848,0.0401591578686579,-0.11575353739898077
amber,sft,institutional_housing_tenant_2,be,0.3201745394110318,0.2039450309969004,0.6506782051052691
amber,sft,institutional_housing_tenant_2,leave,0.004290341261100535,0.011505791464632929,-1.4231938070072008
amber,sft,institutional_housing_tenant_2,have,0.2003600898425932,0.1588325404831384,0.33508863291659924
amber,sft,institutional_housing_tenant_2,add,0.026281527401909553,0.06621125540475664,-1.3330270307918899
amber,sft,institutional_housing_tenant_2,know,0.01280859278593497,0.006978615167047815,0.8760983597034504
amber,sft,institutional_housing_tenant_2,move,0.01594055132064378,0.013037768716910784,0.29000433786870633
amber,sft,institutional_housing_tenant_2,get,0.02978086990979281,0.004796327338404098,2.6343813448224314
amber,sft,institutional_housing_tenant_2,mention,0.022479782360383376,0.12369891006586732,-2.4601322901867166
amber,sft,institutional_housing_tenant_2,say,0.012414514340330163,0.02149564743692541,-0.7920162492610866
amber,sft,institutional_housing_tenant_2,point,0.006855945813738973,0.01015382507132148,-0.566595015181893
amber,sft,institutional_housing_tenant_2,probably,0.03706289175674848,0.05843123204312722,-0.6567641178831003
amber,sft,institutional_housing_tenant_2,note,0.004290341261100535,0.016740826898020818,-1.9642039775556026
amber,sft,institutional_housing_tenant_2,not,0.052267055210066825,0.02149564743692541,1.281856919101762
amber,sft,institutional_housing_tenant_2,really,0.022479782360383376,0.011505791464632929,0.9662672283456105
amber,sft,institutional_housing_landlord_2,fix,0.011370316294320369,0.021795645261262157,-0.9387669214557461
amber,sft,institutional_housing_landlord_2,just,0.09822454651425584,0.06713531387075179,0.549011695385876
amber,sft,institutional_housing_landlord_2,take,0.010352791299106353,0.02798616325986005,-1.4346930405887772
amber,sft,institutional_housing_landlord_2,be,0.15213314455560048,0.07607427892201758,0.9998537467130708
amber,sft,institutional_housing_landlord_2,make,0.012487849796648394,0.010295534177995759,0.278506158519894
amber,sft,institutional_housing_landlord_2,have,0.1261228171189827,0.14212546740587817,-0.17233578083037718
amber,sft,institutional_housing_landlord_2,tell,0.0396863066808652,0.05924670432931166,-0.5780934772079448
amber,sft,institutional_housing_landlord_2,follow,0.002038585396678612,0.011666368166589633,-2.5167093702356627
amber,sft,institutional_housing_landlord_2,document,0.0,0.010295534177995759,-19.973588655938094
amber,sft,institutional_housing_landlord_2,hire,0.011191751105941795,0.007108796492810435,0.6547578035998651
