layer,word,probability,logit,source,model,model_id
32,punch,0.05100109,16.0938,top_k,base,meta-llama/Llama-3.1-8B
32,throw,0.04294723,15.9219,top_k,base,meta-llama/Llama-3.1-8B
32,fuck,0.00013776,10.1797,tracked,base,meta-llama/Llama-3.1-8B
32,kiss,0.00089833,12.0547,tracked,base,meta-llama/Llama-3.1-8B
32,said,1.79e-06,5.8359,tracked,base,meta-llama/Llama-3.1-8B
32,the,2.568e-05,8.5,tracked,base,meta-llama/Llama-3.1-8B
0,tem,0.0278574,9.2969,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,-do,0.00904397,8.1719,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,prelim,0.00561553,7.6953,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,etter,0.00467366,7.5117,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,asts,0.00423883,7.4141,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,kill,1.154e-05,1.5078,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,fuck,5.09e-06,0.6899,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,kiss,0.00033592,4.8789,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,said,5.72e-06,0.8057,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,the,8.815e-05,3.541,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,scream,5.4e-07,-1.5625,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,ching,0.00795204,8.2812,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,assen,0.00638964,8.0625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,Annex,0.00412546,7.625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,elage,0.00386041,7.5586,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,어느,0.00301825,7.3125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,kill,3.05e-06,0.4153,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,fuck,1.4e-07,-2.6992,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,kiss,5.5e-07,-1.3037,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,said,6.7e-07,-1.1035,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,the,4.37e-06,0.7739,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
1,scream,3.8e-07,-1.6777,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,لكرة,0.0076309,9.2188,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,ispers,0.00545356,8.8828,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,Damien,0.00504372,8.8047,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,radient,0.00466468,8.7266,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,kill,2.01e-06,0.9766,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,fuck,1.28e-06,0.5288,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,kiss,3e-08,-3.3613,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,said,1.6e-07,-1.5664,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,the,3.76e-06,1.6025,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
2,scream,1.2e-06,0.4609,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,�情,0.00929459,9.1094,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,extent,0.00648867,8.75,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,_COMPILER,0.00572623,8.625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,preserved,0.00482197,8.4531,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,elps,0.00471027,8.4297,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,kill,5.02e-06,1.585,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,fuck,2.8e-06,1.0029,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,kiss,2e-08,-3.9492,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,said,2.2e-07,-1.5498,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,the,3.137e-05,3.418,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
3,scream,4.8e-07,-0.7607,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,extent,0.00863286,9.4141,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,elps,0.0064154,9.1172,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,@test,0.00621801,9.0859,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,//{{,0.00359871,8.5391,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,cái,0.00327666,8.4453,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,kill,2.34e-06,1.1992,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,fuck,1.98e-06,1.0352,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,kiss,1e-08,-4.6289,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,said,3e-08,-3.0117,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,the,4.84e-06,1.9268,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
4,scream,3.2e-07,-0.7798,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,Abed,0.01965895,10.7344,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,@test,0.0115569,10.2031,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,řad,0.00781979,9.8125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,ROC,0.00684724,9.6797,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,投稿日,0.00504884,9.375,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,kill,2.39e-06,1.7207,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,fuck,2.3e-07,-0.6211,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,kiss,2e-08,-2.9492,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,said,1e-08,-3.3711,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,the,2.05e-06,1.5654,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
5,scream,6e-08,-1.9541,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,elps,0.01802143,10.2344,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,.AI,0.00722465,9.3203,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,afari,0.00598945,9.1328,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,eview,0.00549622,9.0469,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,kill,3.15e-06,1.584,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,fuck,1.8e-07,-1.2695,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,kiss,2e-07,-1.1777,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,said,3e-08,-3.1191,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,the,4.95e-06,2.0352,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
6,scream,2e-07,-1.1797,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,elps,0.06072938,11.5391,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,APPER,0.01866668,10.3594,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,$MESS,0.01313365,10.0078,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,-slot,0.01313365,10.0078,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,THROW,0.00730998,9.4219,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,kill,4.79e-06,2.0918,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,fuck,4.7e-07,-0.2219,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,kiss,2.5e-07,-0.8643,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,said,6e-08,-2.3691,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,the,2.575e-05,3.7734,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
7,scream,1.04e-06,0.563,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,efon,0.01683907,10.3594,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,afari,0.01130522,9.9609,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,CHtml,0.01037425,9.875,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,enheim,0.00989918,9.8281,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,$MESS,0.00989918,9.8281,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,kill,2.217e-05,3.7266,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,fuck,4.7e-07,-0.1292,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,kiss,3.1e-07,-0.5454,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,said,3e-08,-2.7812,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,the,6.58e-06,2.5117,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
8,scream,1.03e-06,0.6567,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,efon,0.05168571,11.7031,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,$MESS,0.0224041,10.8672,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,$LANG,0.01402012,10.3984,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,enheim,0.01246976,10.2812,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,OMEM,0.01117782,10.1719,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,kill,3.862e-05,4.5039,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,fuck,3e-07,-0.3682,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,kiss,3.5e-07,-0.199,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,said,2e-08,-2.957,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,the,1.12e-06,0.9609,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
9,scream,1.19e-06,1.0205,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,efon,0.01668941,9.9062,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,ibal,0.01004387,9.3984,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,$LANG,0.0098112,9.375,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,-slot,0.0077009,9.1328,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,Caval,0.00717803,9.0625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,kill,1.537e-05,2.916,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,fuck,4.6e-07,-0.5981,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,kiss,4.2e-07,-0.6782,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,said,1e-07,-2.1406,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,the,1.39e-06,0.5103,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
10,scream,3.92e-06,1.5498,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,efon,0.0201222,10.0469,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,テル,0.00757809,9.0703,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,Caval,0.00628246,8.8828,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,ilha,0.00485471,8.625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,oenix,0.00442026,8.5312,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,kill,1.591e-05,2.9043,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,fuck,1.7e-07,-1.6377,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,kiss,1.29e-06,0.3894,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,said,3.1e-07,-1.0293,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,the,5.29e-06,1.8037,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
11,scream,2.57e-06,1.0801,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,cái,0.02108754,10.3281,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,efon,0.01965575,10.2578,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,úsqueda,0.00623346,9.1094,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,Tcp,0.00537358,8.9609,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,kill,1.269e-05,2.9121,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,fuck,8e-08,-2.2148,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,kiss,2.7e-07,-0.9336,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,said,1.53e-06,0.7939,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,the,5.59e-06,2.0918,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
12,scream,7e-07,0.0186,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,efon,0.00739261,8.7578,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,cái,0.00694472,8.6953,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,Tier,0.00694472,8.6953,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,$LANG,0.0062252,8.5859,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,"""nil",0.005624,8.4844,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,kill,8.19e-06,1.9521,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,fuck,4.1e-07,-1.0508,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,kiss,6.7e-07,-0.5474,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,said,1.61e-06,0.3257,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,the,3.518e-05,3.4102,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
13,scream,5.2e-07,-0.8047,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,rer,0.01086111,9.0625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,isman,0.00845864,8.8125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,Grove,0.00685002,8.6016,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,omba,0.00402692,8.0703,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,$LANG,0.0034444,7.9141,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,kill,2.772e-05,3.0918,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,fuck,5e-07,-0.9312,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,kiss,5.5e-07,-0.8311,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,said,9.9e-07,-0.2394,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,the,9.09e-06,1.9766,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
14,scream,4.1e-07,-1.1113,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,$LANG,0.00662477,8.7188,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,міністра,0.00466111,8.3672,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,Gunn,0.00414568,8.25,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,rer,0.00411341,8.2422,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,Charsets,0.00411341,8.2422,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,kill,9.09e-06,2.127,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,fuck,1.29e-06,0.172,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,kiss,3.1e-07,-1.25,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,said,1.02e-06,-0.0596,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,the,6.6e-06,1.8076,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
15,scream,2e-07,-1.6914,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,лит,0.01288268,9.2109,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,ocre,0.00717029,8.625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,$LANG,0.00408551,8.0625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,allocator,0.00363373,7.9453,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,$fdata,0.00330854,7.8516,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,kill,1.305e-05,2.3164,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,fuck,9.7e-07,-0.2874,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,kiss,2e-07,-1.8594,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,said,1.6e-06,0.2144,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,the,3.87e-06,1.0996,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
16,scream,2.7e-07,-1.5439,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,temper,0.01136636,8.8906,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,Kling,0.0096465,8.7266,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,rud,0.007935,8.5312,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,omba,0.00504379,8.0781,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,ocre,0.004037,7.8555,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,kill,3.821e-05,3.1953,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,fuck,3.96e-06,0.9292,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,kiss,1.26e-06,-0.2166,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,said,4.3e-06,1.0117,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,the,3.12e-06,0.689,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
17,scream,1.79e-06,0.1365,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,stamp,0.00795496,8.25,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,@m,0.00735714,8.1719,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,combust,0.00517639,7.8203,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,hari,0.00515621,7.8164,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,temper,0.00486277,7.7578,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,kill,6.242e-05,3.4023,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,fuck,7.6e-07,-1.0068,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,kiss,1.82e-06,-0.1337,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,said,2.786e-05,2.5957,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,the,5.33e-06,0.9409,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
18,scream,1.23e-05,1.7783,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,combust,0.01015451,8.3125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,tee,0.00772515,8.0391,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,PHYS,0.00549939,7.6992,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,physically,0.00470388,7.543,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,stamped,0.00454138,7.5078,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,kill,5.124e-05,3.0234,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,fuck,1.83e-06,-0.3086,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,kiss,8.8e-07,-1.0371,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,said,5.807e-05,3.1484,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,the,1.693e-05,1.916,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
19,scream,1.66e-05,1.8965,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,Kling,0.00756524,7.8672,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,tears,0.0071347,7.8086,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,quit,0.00694226,7.7812,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,physically,0.00634574,7.6914,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,perman,0.00589182,7.6172,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,kill,0.00011577,3.6875,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,fuck,3.82e-06,0.2749,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,kiss,1.38e-06,-0.7437,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,said,4.534e-05,2.75,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,the,2.518e-05,2.1621,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
20,scream,2.271e-05,2.0586,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,tears,0.02499568,9.125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,Kling,0.00971227,8.1797,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,combust,0.00857105,8.0547,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,Punch,0.00553389,7.6172,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,vom,0.00546941,7.6055,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,kill,0.00060888,5.4102,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,fuck,1.24e-06,-0.7896,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,kiss,1.4e-06,-0.6646,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,said,2.45e-05,2.1973,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,the,9.16e-06,1.2129,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
21,scream,6.519e-05,3.1758,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,tears,0.04110276,9.7109,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,spite,0.01344877,8.5938,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,combust,0.00828555,8.1094,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,quit,0.00637761,7.8477,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,punch,0.00520526,7.6445,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,kill,0.00238314,6.8633,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,fuck,1.59e-06,-0.4514,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,kiss,1.64e-06,-0.4153,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,said,1.024e-05,1.4131,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,the,4.75e-06,0.6455,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
22,scream,3.446e-05,2.627,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,tears,0.041237,9.6562,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,quit,0.01614864,8.7188,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,spite,0.01318014,8.5156,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,Punch,0.01190726,8.4141,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,punch,0.00920122,8.1562,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,kill,0.00205307,6.6562,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,fuck,7.8e-07,-1.2256,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,kiss,3.08e-06,0.1539,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,said,1.396e-05,1.665,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,the,1.251e-05,1.5557,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
23,scream,1.7e-05,1.8623,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,punch,0.05099181,9.8906,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,Punch,0.02624834,9.2266,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,tears,0.02389938,9.1328,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,spite,0.01155699,8.4062,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,kill,0.00973196,8.2344,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,fuck,1.02e-06,-0.9292,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,kiss,1.33e-06,-0.6665,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,said,1.635e-05,1.8457,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,the,1.422e-05,1.7061,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
24,scream,4.394e-05,2.834,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,punch,0.12296026,10.8281,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,Punch,0.03309431,9.5156,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,kill,0.01563264,8.7656,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,tears,0.01503377,8.7266,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,punches,0.01143709,8.4531,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
